id,br,t,dsc,amt,ccy,cluster_id,link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_4_61015432,,"Silicon Power 1TB NVMe PCIe Gen3 x4 M.2 2280 TLC R/W up to 3,400/3,000 MB/s SSD (SP001TBP34A80M28)",SP001TBP34A80M28,629.0,PLN,1902459,"http://kozak.pl/p7329,dysk-ssd-m2-silicon-power-a80-1tb-pci-e.html",Dysk SSD M.2 Silicon Power A80 1TB PCI-e. Description: SP001TBP34A80M28,A80,,SSD,,,1000.0 GB,,,PCIe,M.2,,,,,M.2,,,
products_4_93405744,Seagate,Seagate IronWolf 12TB NAS Hard Drive,"Seagate IronWolf 12TB NAS Hard DriveSeagate IronWolf 12TB NAS Hard Drive IRONWOLF 12TB 7200rpm 256MB Speed: 7200 RPM Cache: 256MB Interface: SATA 6Gb/s Form factor: 3.5 inchKey Features Optimised for NAS with AgileArray - AgileArray enables dual-plane balancing and RAID optimisation in multi-bay environments, with the most advanced power management possible. Actively protect your NAS - IronWolf Health Management focuses on prevention, intervention, and recovery. High performance - No lag time or downtime for users during workload traffic for the NAS",76.40,JWE,191074,https://tetop.co.ke/product/seagate-ironwolf-12tb-nas-hard-drive,"Seagate IronWolf 12TB NAS Hard Drive. Description: Seagate IronWolf 12TB NAS Hard DriveSeagate IronWolf 12TB NAS Hard Drive IRONWOLF 12TB 7200rpm 256MB Speed: 7200 RPM Cache: 256MB Interface: SATA 6Gb/s Form factor: 3.5 inchKey Features Optimised for NAS with AgileArray - AgileArray enables dual-plane balancing and RAID optimisation in multi-bay environments, with the most advanced power management possible. Actively protect your NAS - IronWolf Health Management focuses on prevention, intervention, and recovery. High performance - No lag time or downtime for users during workload traffic for the NAS",IronWolf,,HDD,,,12000.0,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_4_30539466,Kingston,Kingston DataTraveler® G4 16GB USB3.0 Flash Drive - DTIG4/16GB,"USB 3.0 in a colorful designKingston’s DataTraveler® Generation 4 (DTIG4) USB Flash drive features USB 3.0 for quick and easy transfers of music, video and more. Its practical design and fashionable colors make it ideal for everyday use at work, home, school or wherever you need to take your data.It’s backwards compatible with existing USB 2.0 ports, allowing 2.0 users to migrate to 3.0 in the future without replacing their drive.DTIG4 is backed by a five-year warranty, free technical support and legendary Kingston®",450.0,PHP,1915191,https://www.qlickcafe.com/shop/flash-drive-and-sd-cards/kingston-datatraveler-g4-16gb-usb3-0-flash-drive-dtig416gb,"Kingston DataTraveler® G4 16GB USB3.0 Flash Drive - DTIG4/16GB. Description: USB 3.0 in a colorful designKingston’s DataTraveler® Generation 4 (DTIG4) USB Flash drive features USB 3.0 for quick and easy transfers of music, video and more. Its practical design and fashionable colors make it ideal for everyday use at work, home, school or wherever you need to take your data.It’s backwards compatible with existing USB 2.0 ports, allowing 2.0 users to migrate to 3.0 in the future without replacing their drive.DTIG4 is backed by a five-year warranty, free technical support and legendary Kingston®",DataTraveler® G4,,USB_STICK,,,14.90,,,USB 3.0,,,,,,,,,
products_4_77134405,GB,Gigabyte AORUS M.2 2280 NVMe 2TB PCIe 4.0 Internal SSD 5000MB/s GP-ASM2NE6200TTTD | PCByte,"Capacity: 2TB (2000GB)Form Factor : M.2(2280)Read : Up to 5000 MB/sWrite : Up to 4400 MB/sInterface: NVMe 1.3, PCIe Gen4x4",599.0,AUD,1925591,https://www.pcbyte.com.au/store/product/gigabyte-aorus-m-2-2280-nvme-2tb-pcie-4-0-internal-ssd-5000mb-s-gp-asm2ne6200tttd-24288,"Gigabyte AORUS M.2 2280 NVMe 2TB PCIe 4.0 Internal SSD 5000MB/s GP-ASM2NE6200TTTD | PCByte. Description: Capacity: 2TB (2000GB)Form Factor : M.2(2280)Read : Up to 5000 MB/sWrite : Up to 4400 MB/sInterface: NVMe 1.3, PCIe Gen4x4",AORUS,,S,,,"2,000.0 GB",,,PCIe 4.0,,,,,,,,,
products_4_62044328,Kingston,Kingston DataTraveler 50 64GB USB 3.0 Metal/Blue Kingston,Kingston DataTraveler 50 64GB USB 3.0 Metal/Blue Kingston,16.44,EUR,1925917,https://www.fotofabrikas.lt/items/USB-laikmenos/USB-raktai/8617a3d.2-Kingston-DataTraveler-50-64GB-USB-3-0-MetalBlue-Kingston.html,Kingston DataTraveler 50 64GB USB 3.0 Metal/Blue Kingston. Description: Kingston DataTraveler 50 64GB USB 3.0 Metal/Blue Kingston,DataTraveler 50,,USB_STICK,,,64000 MB,,,USB 3.0,,,,,,,,Metal/Blue,
products_4_72856559,Samsung Electronics,Samsung 970 EVO SSD M.2 2280 - 500GB,"SSD (Solid state drive), 500 GB, intern, Datahastighet:3400 MBps (les) / 2300 MBps (skriv), IOPS: 370000 (les) / 450000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",1072.0,NOK,1929047,https://www.proshop.no/SSD/Samsung-970-EVO-SSD-M2-2280-500GB/2655437,"Samsung 970 EVO SSD M.2 2280 - 500GB. Description: SSD (Solid state drive), 500 GB, intern, Datahastighet:3400 MBps (les) / 2300 MBps (skriv), IOPS: 370000 (les) / 450000 (skriv), 512MB LPDDR4 cache, M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.2 (Non-Volatile Memory Express), 256-bit AES kryptering, TCG Opal Encryption - Samsung Phoenix Controller",970 EVO,,,,,,,,PCI Express,NVMe,,,,,m.2,,,
products_4_59583035,Wrstwrn Digutal,"WD Blue SN550 250GB NVMe M.2 SSD, Centimeters, WDS250G2B0C",Western Digital Blue SN550 SSD 250GB M.2 NVMe 2400/1750 MB/s,65.0,,1929165,https://www.computervalley.it/product_info.php?products_id=29586,Western Digital Blue SN550 SSD 250GB M.2 NVMe 2400/1750 MB/s. Description: Western Digital Blue SN550 SSD 250GB M.2 NVMe 2400/1750 MB/s,Blue,,SSD,,,250.0 GB,2400.0 MB/s,"1,750.0 MB/s",,,,,,,,,,
products_4_23589087,Kingston,"Kingston DT MicroDuo 64GB, USB 3.0","USB Kingston DataTraveler MicroDuo, 64GB, USB 3.0, OTG - DTDUO3/64GB",161.95,RON,1935475,http://shop.avansoft.ro/cumpara/memorie-usb-kingston-datatraveler-microduo-64gb-usb-3-0-otg-dtduo3-12934,"Memorie USB Kingston DataTraveler MicroDuo, 64GB, USB 3.0, OTG - DTDUO3/64GB. Description: Memorie USB Kingston DataTraveler MicroDuo, USB 3.0, OTG - DTDUO3/64GB",DataTraveler,DTDUO3/64GB,USB_STICK,,,64.0 GB,,,,,,,,,,,,
products_4_52397662,Kingston,"Kingston KC600 SSD, 1024GB, 2.5\""","Kingston KC600 solid-state drive, 1024GB, 2.5""",109.0,,1936147,https://www.informatique.nl/199963/kingston-kc600-ssd-1024gb-2-5inch.html,"Kingston KC600 SSD, 1024GB, 2.5\"". Description: Kingston KC600 SSD, 1024GB, 2.5\""",LX6p0,,SSD,,,,,,,,,,,,"q.4""",,,2.5-inch
products_4_37637412,EVGA,EVGA GeForce GT 1030 SC Low Profile Single-Fan 2GB GDDR5 3.0 PCIe Graphics Card,"Quick overview: 384 pixel pipelines, 1290 MHz base clock, 1544 MHz boost clock, 31.0 GT/s texture fill rate, and 2GB GDDR5 memory.",115.99,USD,1943588,http://atdcomputers.com/evga-geforce-gt-1030-sc-2gb-gddr5-low-profile.html,"EVGA GeForce GT 1030 SC Low Profile Single-Fan 2GB GDDR5 3.0 PCIe Graphics Card. Description: GeForce GT 1030 SC Low Profile Single-Fan 2GB GDDR5 3.0 PCIe Graphics Card. Accelerate your entire PC experience with the fast: powerful EVGA GeForce GT 1030 graphics card. Its award-winning NVIDIA Pascal architecture, powerful graphics engine, and state-of-the-art technologies give you the performance upgrade you need to drive today's most demanding PC applications. Unleash your creativity with stunning HD video and picture editing and enjoy incredible gaming. Now, you can do it all 2X faster than with Intel Core i5 integrated graphics. You can even get easy driver updates and one-click game optimization with GeForce Experience.",6cForce GT 1030 SC,,GPU,,2.0,,,,,,,,,,,,,Low PrOfile
products_4_25881827,MSI,MSI RTX2060 VENTUS XS 6G OC GDDR6 192Bit,DX12 PCIE 3.0 X16 (1XHDMI 3XDP),3611.57,TRY,1952049,https://www.turtechstore.com/msi-rtx2060-ventus-xs-6g-oc-gddr6-192bit,"MSI RTX2060 VENTUS XS 6G OC with GDDR6 and a 192-bit interface. Description: DX12, PCIe 3.0 x16, 1x HDMI, 3x DP",RTX2950 VENTUS XS 6G OD,,GPU,,,,,,PCI Express x16,,,,,,,,,
products_4_58196146,,Kingston SSD A400 240GB M.2 500MB/s read 350/MB/s,Kingston SSD A400 240GB M.2 SSD,136.78,HQJ,1955905,https://www.slot.ba/proizvod/kingston-ssd-a400-240gb-m-2,Kingston SSD A40p q40GB M.2. Description: Kingston SSE A400 240GB M.2 SSD,SSD A400,,SSD,,,223.52,,,,,,,,,M.2,,,M.2 2280
products_4_33293970,Zotac,ZOTAC GAMING GeForce RTX 2060 8GB GDDR6 SUPER MINI,8GB GDDR6 memory Super Compact IceStorm 2.0 Cooling Metal Wraparound Backplate OC Scanner FireStorm Utility,1789.0,A,195848,https://izone365.com/product/zotac-gaming-geforce-rtx-2060-8gb-gddr6-super-mini,ZOTAC GAMING GeForce RTX 2060 8GB GDDR6 SUPER MINI. Description: 8GB GDDR6 memory Super Compact IceStorm 2.0 Cooling Metal Wraparound Backplate OC Scanner FireStorm Utility,GAMING GeForce RTX 2060 SUPER MINI,,GPU,GeForce RTX 2060,,,,,,,,,,,,,,
products_4_23170354,Western Digital,WD 4TB Red Pro 7200rpm 256MB Cache Internal NAS Hard Drive (WD4003FFBX),"4TB Hard Drive, WD4003FFBX, SATA 6GB/s Interface, IntellliPower 7200RPM Spin Speed, 256MB Cache, CMR Technology, 5 Year Warranty",169.99,GBP,195932,https://www.overclockers.co.uk/wd-4tb-red-pro-7200rpm-256mb-cache-internal-nas-hard-drive-wd4003ffbx-hd-555-wd.html,"WD 4TB Red Pro 7200rpm 256MB Cache Internal NAS Hard Drive (WD4003FFBX). Description: 4TB Hard Drive, WD4003FFBX, SATA 6GB/s Interface, IntellliPower 7200RPM Spin Speed, 256MB Cache, CMR Technology, 5 Year Warranty",Red Pro,WD4O03FF8X,H,,,4000000 MB,,,,,,,,,,,,
products_4_61050661,,ASUS GeForce RTX 2060 SUPER DUAL EVO OC V2 -Demo,"Skjermkort, PCI-Express 3.0, 8GB GDDR6, 1470/1725MHz, Turing","4,649.0",BIL,196189,https://www.komplett.no/product/1163047/demovarer/datautstyr/demo-skjermkort/asus-geforce-rtx-2060-super-dual-evo-oc-v2-demo,"ASUS GeForce RTX 2060 SUPER DUAL EVO OC V2 -Demo. Description: Skjermkort, PCI-Express 3.0, 8GB GDDR6, 1470/1725MHz, Turing",GeForce RTX 2060 SUPER DUAL EVO OC V2 -Demo,,GPU,,8000 MB,,,,PCI Express x16,,,,,,,,,
products_4_75629761,Western Digital,Hard disk 6TB - WD PURPLE Surveillance,"The 6TB Purple Surveillance Internal Hard Drive from Western Digital is designed to withstand the stresses placed on it in a 24/7 surveillance system. With support for up to 32 high-definition surveillance cameras this 6TB hard drive can hold a large amount of data and gives you the ability to easily upgrade and expand your security system.Surveillance-Class DriveWD Purple surveillance-class storage has been tested to be compatible in a wide-range of security systems. These drives are designed to replace standard desktop drives that were not designed for the 24/7 always-on, high-definition surveillance environment. Desktop drives are built to run for only short intervals and are not engineered to withstand high-temperature fluctuations and equipment vibrations found in a typical surveillance application.Surveillance StorageThe WD Purple Surveillance Hard Drive is designed for high temperature, always-on, surveillance security systems to ensure reliability and quality video play back when you need it most.Improve Performance with AllFrameThis WD Purple Surveillance-class hard drive is equipped with AllFrame technology which works with ATA streaming to reduce frame loss, improve playback and increase the number of drive bays supported. AllFrame reduces video interruptions that commonly occur when desktop hard drives are incorrectly used as storage in security systems. Missed frames and lost footage can be a problem when an event occurs and surveillance footage needs to be retrieved. WD Purple with AllFrame provides the confidence you should expect when it's time to play back and review critical surveillance footage.Optimized Performance for Up to 32 CamerasWith support for up to 32 high-definition surveillance cameras, this WD Purple hard drives gives you the flexibility to upgrade and expand your security system in the future.Low Power ConsumptionWith integrated IntelliSeek technology, this WD Purple drive calculates the optimum seek speed which lowers power consumption, noise and vibration that can damage and cause drives to wear out more quickly.",998.28,,196642,https://www.wifistore.ro/cumpara/hard-disk-6tb-wd-purple-surveillance-33754,"Hard disk 6TB - WD PURPLE Surveillance. Description: Hard disk special conceput pentru sistemele de supraveghere video cuutilizare 24 de ore, 7 zile / saptamana.Model / producator:Western DigitalCapacitate:6TBForma:3.5-inchRoHS:DaRata maxima de transfer:Buffer to host: 6 Gb/sRata maxima de transfer:600 MB/sCache (MB):64Viteza de rotatie",WD PURPLE Surveillance,,External HDD,,,6000000,600.0,,,,,,,,3.5-inch SATA,,,
products_4_28803055,Toshiba,"Toshiba P300 HDD desktop 3.5"" 2TB 7200RPM 64MB NCQ AF SATA 6Gb/s bulk","HDD Desktop - Drive ConfigurationLocatia dispozitivului:InternalFactor de forma:3.5""Capacitate de stocare:2 TBSuporta canal de date:SATA III-600Capacitatea de schimbare:ColdCapacitate de stocare instalata a memoriei cache:64 MBCapacitatea maxima a sectorului:512 BHDD Desktop - PerformanceViteza de rotatie:7200 rpmRata de transfer extern a datelor sustinuta:6 GbpsFiabilitateCaracteristici:Native Command Queuing (NCQ) Advanced Format (AF)HDD Desktop - Dimensions&WeightAdancime:147 mmInaltime:26.1 mmLatime:101.6 mmGreutate nominala:0.45 kgTip pachet:Oem",283.07,RON,1984832,https://shop.one-it.ro/hard-disc-uri/hdd-2tb-7200-64mb-s-ata3-p300-toshiba-hdwd120uzsva.html,"HDD desktop Toshiba P300 (3.5"" 2TB, 7200RPM, 64MB, NCQ, AF, SATAIII), bulk. Description: HDD Desktop - Drive ConfigurationLocatia dispozitivului:InternalFactor de forma:3.5""Capacitate de stocare:2 TBSuporta canal de date:SATA III-600Capacitatea de schimbare:ColdCapacitate de stocare instalata a memoriei cache:64 MBCapacitatea maxima a sectorului:512 BHDD Desktop - PerformanceViteza de rotatie:7200 rpmRata de transfer extern a datelor sustinuta:6 GbpsFiabilitateCaracteristici:Native Command Queuing (NCQ) Advanced Format (AF)HDD Desktop - Dimensions&WeightAdancime:147 mmInaltime:26.1 mmLatime:101.6 mmGreutate nominala:0.45 kgTip pachet:Oem",P300,,HDD,,,2000.0 GB,,,,,,,,e59.p,"3.5""",,,
products_4_85843294,Hewlett Packard,872491-B21 HP G8-G10 4-TB 6G 7.2K 3.5 SATA SC,"HP 4TB 3.5-inch LFF SATA 6Gb/s 7.2K RPM 512n Midline (MDL) digitally signed (DS) hot-plug hard drive for G8, G9, and G10 (Gen8, Gen9, Gen10) SmartDrive Carrier (SC), as pictured. Compatible with HP G8, G9, and G10 ProLiant SATA servers and select storage arrays. Genuine HP certified hard drive with genuine HP serial number and firmware. Part numbers: Option Part# 872491-B21, SmartBuy Part# 872491-S21, Spare Part# 872772-001.",80023.0,VND,1997951,https://mitgroup.vn/san-pham/872491-b21-hp-g8-g10-4-tb-6g-7-2k-3-5-sata-sc,872491-B21 HP G8-G10 4-TB 6G 7.2K 3.5 SATA SC. Description: Description:HP 4TB 3.5-inch LFF SATA 6Gb/s 7.2K RPM512n Midline (MDL) Digitally Signed (DS) Hot-Plug Hard Drivein G8 G9 G10 (Gen8 Gen9 Gen10) SmartDrive Carrier (SC)(as pictured)For HP G8 G9 G10 Proliant SATA Servers and select Storage ArraysGenuine HP serial number and firmwareGenuine HP Certified Hard DrivePart Number(s)Option Part# 872491-B21SmartBuy Part# 872491-S21Spare Part# 872772-001,G8-6l0,,HDD,,,,,,SATA,,,,,,,,,
products_4_87116717,Kingston,"Memorie USB Kingston DataTraveler 80, 256GB, USB-C 3.2 Gen 1 - DT80/256GB","Memorie USB Kingston DataTraveler 80, 256GB, USB-C 3.2 Gen 1 - DT80/256GB",276.0,USD,2014983,http://shop.avansoft.ro/cumpara/memorie-usb-kingston-datatraveler-80-256gb-usb-c-3-2-gen-1-dt80-256gb-13889,"Memorie USB Kingston DataTraveler 256GB, USB-C 3.2 Gen 1 - DT80/256GB. Description: Memorie USB Kingston DataTraveler 80, 256GB, USB-C 3.2 Gen 1 - DT80/256GB",,DT80/256GB,USB_STICK,,,256.0 GB,,,USB 3.0,,,,,,,,,
products_4_2382848,Intel,Intel DC P4510 Series 1.0TB 2.5in SSD,"Intel P4510 SATA SSD solid-state drive, 1.0TB capacity, 2.5-inch form factor, DC Drive series state model.",343.02,EUR,2022141,https://www.megekko.nl/product/2018/215696/SSD-2-5-SATA/Intel-DC-P4510-Series-1-0TB-2-5in-SSD,"Jntel DC P4510 Series 1.0TB q.5in SSS. Description: (Solid, 1.0TB, 2.5\"", 2.5in, DC, Drive), Intel, P4510, SATA, SSD, Series, State",DC P451p S4dies,,SSD,,,,,,SATA,SATA III,,,,,2.5-inch SATA,,,2.5-inch
products_4_6555172,Hcwlett Packord Enterprise,HPE 900Gb Sas 15K Sff Sc Ds HDd,"OverviewDo your servers need high-performance enterprise hard drives for both your mission-critical and I/O-intensive applications? HPE Server Enterprise Hard Drives offer the highest level of performance and reliability for your most demanding application workloads. Enterprise drives help you improve server response times, power more transactions per second, and accelerate data transfer (I/O) speeds. HPE Server Enterprise Hard Drives are backed by over 3.35 million hours of the industry’s most rigorous testing and qualification program, ensuring customers' reliable, rugged drives. Prevent unauthorized access to your data with HPE Digitally Signed Firmware. It provides the security and assurance that drive firmware comes from a trusted source and protects against malicious attacks. The self-describing icons on the HPE Smart Carrier takes the guesswork out of a drive’s status, and a “do not remove” button prevents data DL380 from human error.FeaturesPerformance and Reliability for Any WorkloadHPE Server Enterprise Hard Drives are ideal for transaction processing, database applications, Big Data analytics, and high-performance computing.Broad portfolio of customized solutions provide up to 2.4 TB of storage.Efficient drives provide power for space constrained data centers.Latest 12G SAS interface for increased performance.Stable and consistent portfolio of drives offering long life cycles and steady supply.Tech SpecsGENERALDevice TypeHard drive - hot-swapCapacity900 GBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sBytes per Sector512FeaturesAdvanced format 512n, Digitally Signed FirmwareWidth75.7 mmDepth118.7 mmHeight15.6 mmBundled withHPE SmartDrive carrierPERFORMANCEDrive Transfer Rate1.2 GBps (external)Seek Time2.72 ms (average) / 5.36 ms (max)Track-to-Track Seek Time0.22 msSpindle Speed15000 rpmEXPANSION & CONNECTIVITYInterfaces1 x SAS 12 Gb/sCompatible Bay2.5\"" SFFMANUFACTURER WARRANTYService & SupportLimited warranty - 3 yearsENVIRONMENTAL PARAMETERSMin Operating Temperature10 CMax Operating Temperature35 CCOMPATIBILITY INFORMATIONDesigned ForHPE ProLiant BL460c Gen10 (2.5\""), DL20 Gen9 (2.5\""), DL20 Gen9 Base (2.5\""), DL20 Gen9 Entry (2.5\""), DL20 Gen9 Performance (2.5\""), DL20 Gen9 Solution (2.5\""), DL20 Gen9 Special Server (2.5\""), DL360 Gen10 (2.5\""), DL360 Gen10 Base (2.5\""), DL360 Gen10 Entry (2.5\""), DL360 Gen10 High Performance (2.5\""), DL360 Gen10 Low (2.5\""), DL360 Gen10 Performance (2.5\""), DL360 Gen10 Solution (2.5\""), DL360 Gen9 CMS (2.5\""), DL360 Gen9 Special Server (2.5\""), DL380 Gen10 (2.5\""), loss Gen10 Base (2.5\""), DL380 Gen10 Entry (2.5\""), DL380 Gen10 High Performance (2.5\""), DL380 Gen10 Performance (2.5\""), DL380 Gen10 Solution (2.5\""), DL380 Gen9 Special (2.5\""), DL385 Gen10 (2.5\""), DL385 Gen10 Base (2.5\""), DL385 Gen10 Entry (2.5\""), DL385 Gen10 High-Performance (2.5\""), DL385 Gen10 Performance (2.5\""), DL385 Gen10 Solution (2.5\""), DL388 Gen9 (2.5\""), DL388 Gen9 Base (2.5\""), DL560 Gen10 (2.5\""), DL560 Gen10 Base (2.5\""), DL560 Gen10 Entry (2.5\""), DL560 Gen10 Performance (2.5\""), DL580 Gen9 Base (2.5\""), DL580 Gen9 Database (2.5\""), DL580 Gen9 High Performance (2.5\""), DL580 Gen9 SAP HANA Scale-up Base Configuration (2.5\""), ML110 Gen10 (2.5\""), ML110 Gen10 Performance (2.5\""), ML110 Gen10 Solution (2.5\""), ML30 Gen9 Entry (2.5\""), ML30 Gen9 Solution (2.5\""), ML350 Gen10 (2.5\""), ML350 Gen10 Base (2.5\""), ML350 Gen10 Entry (2.5\""), ML350 Gen10 Performance (2.5\""), ML350 Gen10 Solution (2.5\""), ML350 Gen10 Sub-Entry (2.5\""), XL170r Gen10 (2.5\""), XL230k Gen10 Compute Tray (2.5\""), XL450 Gen10 (2.5\"") HPE Synergy 480 Gen10 Base Compute Module (2.5\""), 480 Gen10 Entry Compute Module (2.5\""), 480 Gen10 Performance Compute Module (2.5\""), 480 Gen10 Premium Backplane Compute Module (2.5\""), 480 Gen10 Standard BackPlane Compute Module (2.5\""), 480 Gen10 w/o Drives Compute Module (2.5\""), 660 Gen10 Base Compute Module (2.5\""), 660 Gen10 Compute Module (2.5\""), 660 Gen10 Entry Compute Module (2.5\""), 660 Gen10 Performance Compute Module (2.5\""), 660 Gen10 Premium Compute Module (2.5\"")",827.,AUD,2022564,https://www.techtide.com.au/products/870759-b21,"HPE 900Gb Sas 15K Sff Sc Ds HDd. Description: OverviewDo your servers need high-performance enterprise hard drives for both your mission-critical and I/O-intensive applications? HPE Server Enterprise Hard Drives offer the highest level of performance and reliability for your most demanding application workloads. Enterprise drives help you improve server response times, power more transactions per second, and accelerate data transfer (I/O) speeds. HPE Server Enterprise Hard Drives are backed by over 3.35 million hours of the industry’s most rigorous testing and qualification program, ensuring customers' reliable, rugged drives. Prevent unauthorized access to your data with HPE Digitally Signed Firmware. It provides the security and assurance that drive firmware comes from a trusted source and protects against malicious attacks. The self-describing icons on the HPE Smart Carrier takes the guesswork out of a drive’s status, and a “do not remove” button prevents data loss from human error.FeaturesPerformance and Reliability for Any WorkloadHPE Server Enterprise Hard Drives are ideal for transaction processing, database applications, Big Data analytics, and high-performance computing.Broad portfolio of customized solutions provide up to 2.4 TB of storage.Efficient drives provide power for space constrained data centers.Latest 12G SAS interface for increased performance.Stable and consistent portfolio of drives offering long life cycles and steady supply.Tech SpecsGENERALDevice TypeHard drive - hot-swapCapacity900 GBForm Factor2.5\"" SFFInterfaceSAS 12Gb/sBytes per Sector512FeaturesAdvanced format 512n, Digitally Signed FirmwareWidth75.7 mmDepth118.7 mmHeight15.6 mmBundled withHPE SmartDrive carrierPERFORMANCEDrive Transfer Rate1.2 GBps (external)Seek Time2.72 ms (average) / 5.36 ms (max)Track-to-Track Seek Time0.22 msSpindle Speed15000 rpmEXPANSION & CONNECTIVITYInterfaces1 x SAS 12 Gb/sCompatible Bay2.5\"" SFFMANUFACTURER WARRANTYService & SupportLimited warranty - 3 yearsENVIRONMENTAL PARAMETERSMin Operating Temperature10 CMax Operating Temperature35 CCOMPATIBILITY INFORMATIONDesigned ForHPE ProLiant BL460c Gen10 (2.5\""), DL20 Gen9 (2.5\""), DL20 Gen9 Base (2.5\""), DL20 Gen9 Entry (2.5\""), DL20 Gen9 Performance (2.5\""), DL20 Gen9 Solution (2.5\""), DL20 Gen9 Special Server (2.5\""), DL360 Gen10 (2.5\""), DL360 Gen10 Base (2.5\""), DL360 Gen10 Entry (2.5\""), DL360 Gen10 High Performance (2.5\""), DL360 Gen10 Low (2.5\""), DL360 Gen10 Performance (2.5\""), DL360 Gen10 Solution (2.5\""), DL360 Gen9 CMS (2.5\""), DL360 Gen9 Special Server (2.5\""), DL380 Gen10 (2.5\""), DL380 Gen10 Base (2.5\""), DL380 Gen10 Entry (2.5\""), DL380 Gen10 High Performance (2.5\""), DL380 Gen10 Performance (2.5\""), DL380 Gen10 Solution (2.5\""), DL380 Gen9 Special (2.5\""), DL385 Gen10 (2.5\""), DL385 Gen10 Base (2.5\""), DL385 Gen10 Entry (2.5\""), DL385 Gen10 High-Performance (2.5\""), DL385 Gen10 Performance (2.5\""), DL385 Gen10 Solution (2.5\""), DL388 Gen9 (2.5\""), DL388 Gen9 Base (2.5\""), DL560 Gen10 (2.5\""), DL560 Gen10 Base (2.5\""), DL560 Gen10 Entry (2.5\""), DL560 Gen10 Performance (2.5\""), DL580 Gen9 Base (2.5\""), DL580 Gen9 Database (2.5\""), DL580 Gen9 High Performance (2.5\""), DL580 Gen9 SAP HANA Scale-up Base Configuration (2.5\""), ML110 Gen10 (2.5\""), ML110 Gen10 Performance (2.5\""), ML110 Gen10 Solution (2.5\""), ML30 Gen9 Entry (2.5\""), ML30 Gen9 Solution (2.5\""), ML350 Gen10 (2.5\""), ML350 Gen10 Base (2.5\""), ML350 Gen10 Entry (2.5\""), ML350 Gen10 Performance (2.5\""), ML350 Gen10 Solution (2.5\""), ML350 Gen10 Sub-Entry (2.5\""), XL170r Gen10 (2.5\""), XL230k Gen10 Compute Tray (2.5\""), XL450 Gen10 (2.5\"") HPE Synergy 480 Gen10 Base Compute Module (2.5\""), 480 Gen10 Entry Compute Module (2.5\""), 480 Gen10 Performance Compute Module (2.5\""), 480 Gen10 Premium Backplane Compute Module (2.5\""), 480 Gen10 Standard BackPlane Compute Module (2.5\""), 480 Gen10 w/o Drives Compute Module (2.5\""), 660 Gen10 Base Compute Module (2.5\""), 660 Gen10 Compute Module (2.5\""), 660 Gen10 Entry Compute Module (2.5\""), 660 Gen10 Performance Compute Module (2.5\""), 660 Gen10 Premium Compute Module (2.5\"")",900Gb Sas 15K Sff Sc Ds HDd,,HDD,,,900.0,,,,,75.7,,15.6,,"2.5"" SFF",,,2.5-inch
