id,br,t,dsc,amt,ccy,cluster_id,productUrl,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_2_32868569,Samsung Electronics,Samsung T7 Touch 2TB V-NAND USB 3.2 Gen 2 External SSD,"T7 Touch 2TB V-NAND USB 3.2 Gen 2 External SSD. The Samsung 2TB T7 Touch Portable SSD is a compact and secure storage solution that fits in the palm of your hand. Roughly the size of a few stacked credit cards, the T7 Touch is equipped 256-bit AES encryption, a fingerprint reader, and password protection, so users can rest assured knowing their data is safe. Moreover, with PCIe NVMe technology, the T7 Touch offers users quick performance and little downtime with read and write speeds of up to 1050 MB/s and 1000 MB/s respectively. With a USB 3.1 Gen 2 Type-C port, it's also backwards compatible with USB 3.0 and Type-A devices with an appropriate cable.",349.99,USD,327893,https://www.microcenter.com/product/620519/samsung-t7-touch-2tb-v-nand-usb-32-gen-2-external-ssd,"Samsung T7 Touch 2TB V-NAND USB 3.2 Gen 2 External SSD. Description: T7 Touch 2TB V-NAND USB 3.2 Gen 2 External SSD. The Samsung 2TB T7 Touch Portable SSD is a compact and secure storage solution that fits in the palm of your hand. Roughly the size of a few stacked credit cards, the T7 Touch is equipped 256-bit AES encryption, a fingerprint reader, and password protection, so users can rest assured knowing their data is safe. Moreover, with PCIe NVMe technology, the T7 Touch offers users quick performance and little downtime with read and write speeds of up to 1050 MB/s and 1000 MB/s respectively. With a USB 3.1 Gen 2 Type-C port, it's also backwards compatible with USB 3.0 and Type-A devices with an appropriate cable.",Touch T7,,SSD,,,,1050.0,,USB 3.2 Gen 2,,,,,,,,,
products_2_93748290,Seagate,"500GB / 8GB cMLC FireCuda ST500LX025, 5400 RPM, SATA 6Gb/s, 128MB cache, 2.5-Inch SSHD","500GB / 8GB cMLC FireCjda ST500LX025, 5400 RPM, SATA 6Gb/s, 138MB cache, 2.5-Inch SSHX",55.79,USD,328311,https://www.avadirect.com/500GB-8GB-cMLC-FireCuda-ST500LX025-5400-RPM-SATA-6Gb-s-128MB-cache-2-5-Inch-SSHD/Product/10851106,"500GB / 8GB cMLC FireCuda ST500LX025, 5400 RPM, SATA 6Gb/s, 128MB cache, 2.5-Inch SSHD. Description: 500GB / 8GB cMLC FireCuda ST500LX025, 5400 RPM, SATA 6Gb/s, 128MB cache, 2.5-Inch SSHD",FireCuda,ST500LX025,YCE,,,500000,,,,SATA III,,,,,1.5-ihch SAGA,,,
products_2_82620263,Qixing,Love Keys Shaped USB Flash Drive,Buy 2017 Crazy hot Sale Cartoon Unicorn USB Flash Drive 32GB 16GB Pen Drive 128GB 64GB USB 2.0 USB Stick8GB 4GB USB Flash at supercrazyshop.com! Free shipping to 185 countries. 45 days money back guarantee.,7.33,USD,32833203,https://xmsstore.com/qixing-usb-flash-drive-otg-high-speed-drive-64-gb-32-gb-16-gb-8-gb-4gb-external-storage-double-application-micro-usb-stick,QIXING USB flash drive OTG high Speed drive 64 GB 32 GB 16 GB 8 GB 4GB external storage double Application Micro USB Stick. Description: Buy QIXING USB flash drive OTG high Speed drive 64 GB 32 GB 16 GB 8 GB 4GB external storage double Application Micro USB Stick at xmsstore.com! Free shipping to 185 countries. 45 days money back guarantee.,USB flash drive OTG high Speed drive,,,,,,,,,Micro USB,,,,,,,,
products_2_38561950,Western Digital,"WD Gold 14TB Enterprise Class Internal Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 512 MB Cache, 3.5\"" - WD141KRYZ",Conquer tough workloads with enterprise-grade WD Gold HDDs. 14TB formatted CapacityEnhanced reliability with up to 2.5M hours MTBFSpecifically mind for use in enterprise-grade data centers and storage systemsImprove performance with our vibration protection technologyGet peace of designed with a 5-year limited warranty,610.80,USD,3305887,https://www.dealsaday.com/wd-gold-14tb-enterprise-class-internal-hard-drive-7200-rpm-class-sata-6-gb-s-512-mb-cache-3-5-wd141kryz.html,"WD Gold 14TB Enterprise Class Internal Hard Drive - 7200 RPM Class, SATA 6 Gb/s, 512 MB Cache, 3.5\"" - WD141KRYZ. Description: Conquer tough workloads with enterprise-grade WD Gold HDDs. 14TB formatted CapacityEnhanced reliability with up to 2.5M hours MTBFSpecifically designed for use in enterprise-grade data centers and storage systemsImprove performance with our vibration protection technologyGet peace of mind with a 5-year limited warranty",Gold,,HDD,,,13038.52 GiB,,,SATA,,,,,,"3.5""",,,
products_2_97430094,,Metal USB Flash Drive OTG Pen Drive for iPhone & Android,Buy Metal Flash Drive OTG Pen Drive for iPhone & Android at dealterrum.com! Free shipping to 185 countries. 45 days money back guarantee.,25.34,,33072572,https://dealterrum.com/metal-usb-flash-drive-otg-pen-drive-for-iphone-android,Metal USB Flash Drive OTG Pen Drivc for iPhone & Android. Description: Buy Metal USB Flash Drive OTG Pen Drive for iPhone & Android at dealterrum.com! Free shipping to 185 countrics. 45 days money back guarantee.,,,USB_STICK,,,,,,,,,,,,,,,
products_2_49927895,,Kingston 240GB UV500 SATA 6Gb/s mSATA SSD,Kingston 240GB UV500 SATA 6Gb/s mSATA SSD,37.7,GBP,3323507,https://shop.bt.com/products/kingston-240gb-uv500-sata-6gb-s-msata-ssd-suv500ms-240g-DJT0.html,Kingston 240GB UV500 SATA 6Gb/s mSATA SSD. Description: Kingston 240GB UV500 SATA 6Gb/s mSATA SSD,UV500,,SSD,,,,,,,SATA III,,,,,,,,mSATA
products_2_68054239,Transcend Information,Transcend StoreJet 25M3 1TB USB 3.1 External HDD,"Authorized Transcend Dealer | Buy Transced 1TB StoreJet 25M3 USB 3.1 External Hard Drive at the cheapest price at Devi'e eStore at the cheapest price in Nakuru, Nairobi and all across Kenya.",6499.0,KES,3335874,https://www.devikenya.com/transcend-1tb-storejet-25m3-usb-3-1-external-hard-drive,"Transcend 1TB StoreJet 25M3 USB 3.1 External Hard Drive. Description: Authorized Transcend Dealer | Buy Transced 1TB StoreJet 25M3 USB 3.1 External Hard Drive at the cheapest price at Devi'e eStore at the cheapest price in Nakuru, Nairobi and all across Kenya.",StoreJet 25M3,,HDD,,,,,,UZH e.0,,,,,,,,,
products_2_9633655,Hewlett Packard Enterprise,HPE 300GB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware HDD,"A set of 2 HP 300GB 2.5\"" SFF SAS HDDs, offering Hot-Plug and SmartDrive Carrier. Quality backed by over 3.35 million hours of the industry’s most rigorous testing.",922.92,SAR,334671,https://sa.senetic.com/product-872475-b21,"HPE 300GB SAS 12G Enterprise 10K SFF (2.5in) SC 3yr Wty Digitally Signed Firmware HDD. Description: A set of 2 HP 300GB 2.5\"" SFF SAS HDDs, offering Hot-Plug and SmartDrive Carrier. Quality backed by over 3.35 million hours of the industry’s most rigorous testing.",,,HDD,,,300000,,,SAS,SAS,,,,,"2.6"" SDF SWS",,,
products_2_77129132,Kingston,Kingston Digital 32GB Data Traveler AES Encrypted Vault Privacy 256Bit 3.0 USB Flash Drive (DTVP30/32GB),"Kingston’s DataTraveler Vault Privacy 3.0 (DTVP 3.0) USB Flash drive provides affordable business-grade security with 256-bit AES hardware-based encryption using XTS block cipher mode, which offers stronger protection than CBC and ECB modes. It protects 100 percent of data stored and enforces complex password protection with minimum characteristics to prevent unauthorized access. For additional peace of mind, the drive locks down and reformats after 10 intrusion attempts. It also features a read-only access mode to avoid potential malware risks.",99.14,USD,334901,https://www.andypemberton.com/product/kingston-digital-32gb-data-traveler-aes-encrypted-vault-privacy-256bit-3-0-usb-flash-drive-dtvp30-32gb,"Kingston Digital 32GB Data Traveler AES Encrypted Vault Privacy 256Bit 3.0 USB Flash Drive (DTVP30/32GB). Description: Kingston’s DataTraveler Vault Privacy 3.0 (DTVP 3.0) USB Flash drive provides affordable business-grade security with 256-bit AES hardware-based encryption using XTS block cipher mode, which offers stronger protection than CBC and ECB modes. It protects 100 percent of data stored and enforces complex password protection with minimum characteristics to prevent unauthorized access. For additional peace of mind, the drive locks down and reformats after 10 intrusion attempts. It also features a read-only access mode to avoid potential malware risks.",DataTraveler Vault Privacy 3.0,,USB_STICK,,,29.80,,,U5B 3.O,,,,,,,,,
products_2_9735769,,My Passport 512GB SSD Portable Storage,"The My Passport SSD is portable storage with blazing-fast transfers. Password protection with hardware encryption helps keep your content secure. Easy to use, the My Passport SSD is shock-resistant, compact storage in a cool, design.",188.00,NZD,3349557,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/wd-wdbk3e5120psl-wesn-my-passport-512gb-ssd-portable-storage/prod157832.html,"My Passport 512GB SSD Portable Storage. Description: The My Passport SSD is portable storage with blazing-fast transfers. Password protection with hardware encryption helps keep your content secure. Easy to use, the My Passport SSD is shock-resistant, compact storage in a cool, durable design.",My Passport,,S,,,,,,,,,,,,,,,
products_2_96004851,,"3TB SkyHawk ST3000VX009, 5400 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD","3TB SkyHawk ST3000VX009, 5400 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD",103.77,USD,3355054,https://www.avadirect.com/3TB-SkyHawk-ST3000VX009-5400-RPM-SATA-6Gb-s-256MB-cache-3-5-Inch-HDD/Product/11892936,"3TB SkyHawk ST3000VX009, 5400 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD. Description: 3TB SkyHawk ST3000VX009, 5400 RPM, SATA 6Gb/s, 256MB cache, 3.5-Inch HDD",SkyHawk,,HDD,,,3000000,,,SATA,,,,,,w.5-inch SQTS,,,3.5-inch
products_2_74533679,Sapphire,"Sapphire Pulse Radeon RX 5600 6144 6G, XT MB GDDR6","High-End-Gaming-Grafikkarte von Sapphire, Radeon RX 5600 XT, max. 1620 MHz GPU-Boost-Takt im Performance-Modus, 6 Gigabyte GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Duallüfter-Kühlerdesign",291.46,EUR,3368927,https://www.caseking.de/sapphire-pulse-radeon-rx-5600-xt-6g-6144-mb-gddr6-gcsp-210.html,"Sapphire Pulse Radeon RX 5600 XT 6G, 6144 MB GDDR6. Description: High-End-Gaming-Grafikkarte von Sapphire, Radeon RX 5600 XT, max. 1620 MHz GPU-Boost-Takt im Performance-Modus, 6 GB GDDR6-Speicher, 3x DisplayPort 1.4 / 1x HDMI, Duallüfter-Kühlerdes",Pulse Radeon RX 5600 XT 6G,,GPU,,"6,000 MB",,,,,,,,,,,,,
products_2_55665741,,"Toshiba Enterprise 12TB 3.5\"" SATA HDD/Hard Drive","12TB Toshiba MG07ACA12TE Enterprise Hard Drive, 3.5\"" HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache, OEM",283.49,GBP,3385620,https://www.scan.co.uk/products/10tb-toshiba-mg07aca12te-enterprise-hard-drive-35-hdd-sata-iii-6gb-s-7200rpm-256mb-cache-oem,"Toshiba Enterprise 12TB 3.5\"" SATA HDD/Hard Drive. Description: 12TB Toshiba MG07ACA12TE Enterprise Hard Drive, 3.5\"" HDD, SATA III 6Gb/s, 7200rpm, 256MB Cache, OEM",Enterprise,MG07ACA12TE,HDD,,,12000000 MB,,,S ATA,SATA III,,,,,3.5-inch SATA,,,
products_2_271216,Western Digital,WD Red 4TB NAS Hard Disk Drive - 5400 RPM Class SATA 6Gb/s 256MB Cache 3.5 Inch - WD40EFAX,Specifically designed for use in NAS systems with up to 8 baysSupports up to 180TB/yr workload rateNASware firmware for compatibility3-year limited warrantySmall and home office NAS systems in a 24x7 environment,155.56,USD,339548,https://www.dealsaday.com/wd-red-4tb-nas-hard-disk-drive-5400-rpm-class-sata-6gb-s-256mb-cache-3-5-inch-wd40efax.html,WD Red 4TB NAS Hard Disk Drive - 5400 RPM Class SATA 6Gb/s 256MB Cache 3.5 Inch - WD40EFAX. Description: Specifically designed for use in NAS systems with up to 8 baysSupports up to 180TB/yr workload rateNASware firmware for compatibility3-year limited warrantySmall and home office NAS systems in a 24x7 environment,WD Red,,HDD,,,3725.29 GiB,,,SATA,,,,,,3.5 INch,,,
products_2_26539871,Zotac,ZOTAC GeForce GTX 1660 Twin Fan,"Grafikkort, PCI-Express 3.0, 6GB GDDR5, Turing",2007.04,DKK,3400853,https://www.komplett.dk/product/1149213/hardware/pc-komponenter/grafikkort/zotac-geforce-gtx-1660-twin-fan,"ZOTAC GeForce GTX 1660 Twin Fan. Description: Grafikkort, PCI-Express 3.0, 6GB GDDR5, Turing",GeForce GTX 1660 Twin Fan,,GPU,,,,,,PC1 Express xl6,,,,,,,GDDR5,,
products_2_86548095,Gigabyte,Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB Graphics Card,"Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB Graphics CardSpecification:Video Memory SpecificationsTypeGDDR6SizeOC 6GBMemory Clock14000 MHzBUS Type192 bitInterfaceDisplay Port1.4 *3HDMI2.0b *1Power SpecificationsConnectors8 Pin*1Recommended PSU500WDisplay OptionMulti Display4Application Programming InterfacesDirectX12OpenGL4.5Physical SpecificationsDimensionsL=264.9 W=120.58 H=40.41 mmOthersPCI-E 3.0 x 16WarrantyManufacturing Warranty02 yearsDescription : Powered by GeForce RTX 2060 Integrated with 6GB GDDR6 192-bit memory interface WINDFORCE 2X Cooling System with alternate spinning fans 100mm unique blade fans Protection backplateGigabyte GeForce RTX 2060 Has Integrated with 6GB GDDR6 192-bit memory interface. WINDFORCE 2X Cooling System with alternate spinning fans. 100mm unique blade fans.Protection backplate. Core Clock 1770 MHz (Reference card: 1680 MHz).In additional PCI Express 3.0 x16, 1 x HDMI, 3 x DisplayPort, WINDFORCE 2X cooling system features 2x 100mm unique blade fans, alternate spinning fan, 2 composite copper heat pipes direct touch GPU and 3D active fan, together delivering an effective heat dissipation.Now you know the latest price of Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB Graphics Cardin Bangladesh and it’s specifications. Here it comes cheaper more than ever with best review and quality only in System One IT. To buy thisGPUorder online or visit our showroom. Click for MoreGPU. Follow us inFacebook.",38500.0,BDT,3406258,https://system1it.com/p/gigabyte-rtx-2060-windforce-oc-6gb,"Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB Graphics Card. Description: Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB Graphics CardSpecification:Video Memory SpecificationsTypeGDDR6SizeOC 6GBMemory Clock14000 MHzBUS Type192 bitInterfaceDisplay Port1.4 *3HDMI2.0b *1Power SpecificationsConnectors8 Pin*1Recommended PSU500WDisplay OptionMulti Display4Application Programming InterfacesDirectX12OpenGL4.5Physical SpecificationsDimensionsL=264.9 W=120.58 H=40.41 mmOthersPCI-E 3.0 x 16WarrantyManufacturing Warranty02 yearsDescription : Powered by GeForce RTX™ 2060 Integrated with 6GB GDDR6 192-bit memory interface WINDFORCE 2X Cooling System with alternate spinning fans 100mm unique blade fans Protection backplateGigabyte GeForce RTX 2060 Has Integrated with 6GB GDDR6 192-bit memory interface. WINDFORCE 2X Cooling System with alternate spinning fans. 100mm unique blade fans.Protection backplate. Core Clock 1770 MHz (Reference card: 1680 MHz).In additional PCI Express 3.0 x16, 1 x HDMI, 3 x DisplayPort, WINDFORCE 2X cooling system features 2x 100mm unique blade fans, alternate spinning fan, 2 composite copper heat pipes direct touch GPU and 3D active fan, together delivering an effective heat dissipation.Now you know the latest price of Gigabyte GeForce RTX 2060 WINDFORCE OC 6GB Graphics Cardin Bangladesh and it’s specifications. Here it comes cheaper more than ever with best review and quality only in System One IT. To buy thisGPUorder online or visit our showroom. Click for MoreGPU. Follow us inFacebook.",GcForce RTX 20G0 WINDFORCE OC,,GPU,,6.0,,,,PCI Express x16,,,,,,,,,
products_2_69277053,Wansenda,Hotsale WANSENDA OTG USB Flash Drive Usb 3.0 Pen Drive 128GB Type C Micro Usb Stick 16GB 32GB 64GB Pendrive for Type-C Device,Buy Hotsale WANSENDA OTG USB Flash Drive Usb 3.0 Pen Drive 128GB Type C Micro Usb Stick 16GB 32GB 64GB Pendrive for Type-C Device at www.qualityonlinestores.com! Free shipping to 185 countries. 45 days money back guarantee.,9.99,USD,34131053,https://www.kevelostore.com/hotsale-wansenda-otg-usb-stick-type-c-pen-drive-128gb-64gb-32gb-16gb-usb-flash-drive-3-0-high-speed-pendrive-for-type-c-device,Hotsale WANSENDA OTG Usb Stick Type C Pen Drive 128GB 64GB 32GB 16GB USB Flash Drive 3.0 High Speed Pendrive for Type-C Device. Description: Buy Hotsale WANSENDA OTG Usb Stick Type C Pen Drive 128GB 64GB 32GB 16GB USB Flash Drive 3.0 High Speed Pendrive for Type-C Device at www.kevelostore.com! Free shipping. 45 days money back guarantee.,OTG Usb Stick Type C Pen Drive,,USB_STICK,,,,,,,USB Type-C,,,,,USB Type-C,,,
products_2_35580098,Seagate,"Seagate Game Drive for Xbox One, Green, 4TB (STEA4000402)","Nothing says ''Game Over'' for the Xbox One experience like an overloaded hard drive. Boost your console's storage capacity with the Seagate Game Drive for Xbox, the only external drive designed exclusively for Xbox. In a slim size that fits in your pocket, you can store your substantial game collection with tons of space left over for videos and music. With 4TB of additional storage for your Xbox One, you can save the world-or even the galaxy-and all the games that are worth keeping. Free up space on your console's internal drive while consolidating 100+ Xbox One games into a single location. Plug-and-play functionality gives you instant power up. Xbox automatically detects your drive and walks you through a hassle-free setup process that will have your drive game-ready in minutes. Unplug the Seagate Game Drive for Xbox and take your entire game library to a friend's house. It's small enough to slip into your backpack and doesn't need a separate power cord, so you can play your games but eat their snacks. Game Drive for Xbox is compatible with both Xbox One, and plugs directly into any USB port in your cons",115.95,USD,3414481,https://www.andypemberton.com/product/seagate-game-drive-for-xbox-one-green-4tb-stea4000402,"Seagate Game Drive for Xbox One, Green, 4TB (STEA4000402). Description: Nothing says ''Game Over'' for the Xbox One experience like an overloaded hard drive. Boost your console's storage capacity with the Seagate Game Drive for Xbox, the only external drive designed exclusively for Xbox. In a slim size that fits in your pocket, you can store your substantial game collection with tons of space left over for videos and music. With 4TB of additional storage for your Xbox One, you can save the world-or even the galaxy-and all the games that are worth keeping. Free up space on your console's internal drive while consolidating 100+ Xbox One games into a single location. Plug-and-play functionality gives you instant power up. Xbox automatically detects your drive and walks you through a hassle-free setup process that will have your drive game-ready in minutes. Unplug the Seagate Game Drive for Xbox and take your entire game library to a friend's house. It's small enough to slip into your backpack and doesn't need a separate power cord, so you can play your games but eat their snacks. Game Drive for Xbox is compatible with both Xbox One, and plugs directly into any USB port in your console",Game Drive for Xbox One,,HDD,,,3725.29,,,USB,,,,,,,,,
products_2_98699269,Gigabyte,Gigabyte Geforce GTX 1660TI Gaming OC 6GB Graphics Card,"Cuda Cores: 1536, Boost Clock: 1860MHz, GDDR6, 192-bit Memory, Memory Clock: 12000Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",,,343854,https://www.novatech.co.uk/products/gigabyte-geforce-gtx-1660ti-gaming-oc-6gb-graphics-card/gv-n166tgamingoc-6gd.html,"Gigabyte Geforce GTX 1660TI Gaming OC 6GB Graphics Card. Description: Cuda Cores: 1536, Boost 192-bit 1860MHz, GDDR6, Clock: Memory, Memory Clock: 12000Mhz, 3 x DisplayPort, 1 x HDMI, 3 Year Warranty",Geforce GTX 1660TI Gaming OC,,GPU,,6000 MB,,,,,,,,,,,GDDR6,,
products_2_82047845,Hewlett Packard,"HP 600GB 6G SAS 10K 2.5\"" SC Server Hard Disk","HP 600GB 6G SAS 10K 2.5\"" SC Server Hard Disk HP 600GB 6G SAS 10K 2.5\"" SC Server Hard Disk part number 652583-B21 has a spindle speed of 10000RPM",38542.72,HKD,3442267,https://tetop.co.ke/product/hp-600gb-6g-sas-10k-2-5-sc-server-hard-disk,"HP 600GB 6G SAS 10K 2.5\"" SC Server Hard Disk. Description: HP 600GB 6G SAS 10K 2.5\"" SC Server Hard Disk HP 600GB 6G SAS 10K 2.5\"" SC Server Hard Disk part number 652583-B21 has a spindle speed of 10000RPM","600GB 6G SAS 10K 2.5"" SC Server Hard Disk",642t83-B22,HDD,,,,,,SAS,SAS,,,,,,,,
