_id,_fusion_sources,title_description,price,brand,form_factor,height_mm,weight_g,interface_type,length_mm,priceCurrency,url,width_mm,description,id,chipset_name,memory_type,read_speed_mb_s,write_speed_mb_s,storage_connection_type,product_type,storage_gb,title,model,color,bus_type,vram_gb,model_number,cluster_id
k02_noncorner_products_00077__products_1,"['k02_noncorner_products_00077__products_1', 'k02_noncorner_products_00077__products_3', 'k02_noncorner_products_00077__products_4', 'k02_noncorner_products_00077__products_2']",Compact ambient projection lamp with USB-C power and rotating sky-pattern lighting,99.29,Astervale,,,,,,USD,,,"A fictional compact ambient projection lamp designed for tabletop mood lighting and room decor. The Orbital Lantern uses a warm-white LED array, silent convection cooling, and a USB-C power input to create slow rotating sky-pattern effects for bedrooms, reading nooks, and creative studios. It is offered as a decorative lighting accessory rather than a storage or computing device.",k02_noncorner_products_00077__products_1,LumaCore LC-12,,,,,Lighting,,Nova Finch Orbital Lantern,Orbital Lantern,,,,AVL-OL12-WH,
k02_noncorner_products_00375__products_4,"['k02_noncorner_products_00375__products_4', 'k02_noncorner_products_00375__products_1', 'k02_noncorner_products_00375__products_2', 'k02_noncorner_products_00375__products_3']",Fictional high-end OLED monitor,1526.43,Nimbus,,,,,,USD,,,"A fictional 55-inch ultra-widescreen OLED display designed for cinema-style desktop setups, gallery installations, and immersive command rooms. It features a 5120x2160 native resolution, 120Hz refresh rate, HDR support, and a matte anti-glare panel with 99% DCI-P3 coverage. Connectivity includes two HDMI 2.1 ports, one DisplayPort 1.4, USB-C with 90W power delivery, and an integrated USB hub for peripherals.",k02_noncorner_products_00375__products_4,NQ-1200 Display Engine,,,,,MONITOR,,Nimbus Arc 55Q OLED Monitor,Arc 55Q,,,,NIM-55Q-OLED-120,
k02_noncorner_products_00320__products_1,"['k02_noncorner_products_00320__products_1', 'k02_noncorner_products_00320__products_4', 'k02_noncorner_products_00320__products_3', 'k02_noncorner_products_00320__products_2']",Compact removable storage cartridge for audio recording workflows,252.06,CloudVanta,,,,,,USD,,,"Fictional high-speed audio capture cartridge designed for studio field recorders and sample libraries. Uses a compact NVMe-style removable module with integrated write protection, optimized for long recording sessions, low-latency playback, and rapid offload to workstation docks. Includes a matte polymer shell, status LED, and archive-oriented firmware profile.",k02_noncorner_products_00320__products_1,VantaWave R2,,,,,MEMORY_MODULE,48.0,Nimbus Forge 48GB NVMe Audio Cartridge,Forge,,,,CV-FG48-NV,
k02_noncorner_products_00296__products_4,"['k02_noncorner_products_00296__products_4', 'k02_noncorner_products_00296__products_1', 'k02_noncorner_products_00296__products_3', 'k02_noncorner_products_00296__products_2']",27-inch paperlight monitor for reading and document work,387.19,Luminet,,,,,,USD,,,"27-inch e-ink style desktop display for reading-focused office setups, featuring a matte grayscale panel, adjustable front ligbt, USB-C input, and ultra-low power operation for document review and annotation workflows.",k02_noncorner_products_00296__products_4,NovaRead Panel Controller,,,,,MONITOR,,Luminet Drift 27Q Paperlight Monitor,Drift 27Q,,,,LN-27Q-PL01,
k02_noncorner_products_00049__products_4,"['k02_noncorner_products_00049__products_4', 'k02_noncorner_products_00049__products_1', 'k02_noncorner_products_00049__products_2', 'k02_noncorner_products_00049__products_3']",27-inch QHD IPS monitor with USB-C and 165Hz refresb,340.76,Orion,,,,,,USD,,,"27-inch desktop monitor with QHD resolution, IPS panel, 165Hz refresh rate, 1ms Designed time, and USB-C input with 65W power delivery. response for office productivity and general creative work, with adjustable stand, low-blue-light mode, and built-in speakers.",k02_noncorner_products_00049__products_4,,,,,,MONITOR,,Orion VueForge 27 QHD Monitor,VueForge 27,,,,OVF27-QHD165,
k02_noncorner_products_00249__products_3,"['k02_noncorner_products_00249__products_3', 'k02_noncorner_products_00249__products_4', 'k02_noncorner_products_00249__products_1', 'k02_noncorner_products_00249__products_2']",27-inch 4K display with USB-C connectivity,387.77,Nexora,,,,,,USD,,,"27-inch IPS LED monitor with 3840x2160 resolution, 60Hz refresh rate, USB-C input, and adjustable stand for creative and office use.",k02_noncorner_products_00249__products_3,IPS panel,,,,,monitor,,Nexora Lumen 27 4K LED Display,Lumen 27,,,,NX-LM27-4K60,
k02_noncorner_products_00045__products_1,"['k02_noncorner_products_00045__products_1', 'k02_noncorner_products_00045__products_2', 'k02_noncorner_products_00045__products_4', 'k02_noncorner_products_00045__products_3']","USB-C travel hub with HDMI, USB-A, microSD, and pass-through charging",49.94,Asterion,,,,,,USD,,,"A fictional compact connectivity hub designed for tablets, ultrabooks, and handheld workstations. The PulseLink combines a USB-C upstream port with HDMI output, two USB-A ports, a microSD slot, and pass-through charging in a slim anodized enclosure. It is intended for mobile productivity rather than storage, with emphasis on display expansiOn and peripheral access. The unit is marketed as a lightweight desk-and-travel accessory with plug-and-play operation on common desktop and notebook operating systems.",k02_noncorner_products_00045__products_1,Asterion AX7110,,,,,USB hub,,Asterion PulseLink USB-C Travel Hub,PulseLink,,,,PL-7C2,
k02_noncorner_products_00201__products_3,"['k02_noncorner_products_00201__products_3', 'k02_noncorner_products_00201__products_2', 'k02_noncorner_products_00201__products_4', 'k02_noncorner_products_00201__products_1']",64GB USB-C flash module,20.009999999999998,AetherNote,,,,,,USD,,,"Compact removable flash storage designed for everyday document transfer, photo backups, and lightweight portable archiving. Features a retractable USB-C connector, matte polymer shell, and onboard status indicator. Suitable for laptops, tablets, and smartphones with USB-C data support; optimized for quick file copying rather than enterprise encryption or high-endurance workloads.",k02_noncorner_products_00201__products_3,Nimbus-Lite,,,,,USB_STICK,64.0,AetherNote 64GB Pocket Archive USB-C Flash Module,Pocket Archive,,,,AN-PA64C,
products_2_62202192,"['products_2_62202192', 'products_1_49672008']","Sapphire Technology Radeon RX 5600 XT Pulse Overclocked Dual-Fan 6GB GDDR6 PCIe 4.0 Graphics Card. Description: Radeon RX 5600 XT Pulse Overclocked Dual-Fan 6GB GDDR6 PCIe 4.0 Graphics Card. The SAPPHIRE PULSE RX 5600 XT offers incredible performance at the optimal budget for every gamer. With lightning fast GDDR6 memory and redefined display and media engines, the PULSE RX 5600 XT is the ideal graphics card for 1080p gamers. It is powered by AMDs extreme RDNA architecture, alongside our innovative Dual-X Cooling Technology which keeps the GPU, Memory and VRM components icy cool at low noise levels. The all-aluminum backplate preserves the rigidity of the GPU and guarantees nothing bends, dust stays out and adds another level of passive cooling to dissipate heat. Pivotal SAPPHIRE features like the Quick Connect Fan, Dual Bios Support and Dual Ball Bearing Fans keep your GPU running smooth and stable. Take your gaming to the next level with the SAPPHIRE PULSE RX 5600 XT as the beating heart of your PC!",321.525,Sapphire,,,,,,USD,"['https://www.microcenter.com/product/618457/sapphire-technology-radeon-rx-5600-xt-pulse-overclocked-dual-fan-6gb-gddr6-pcie?rf=PDP_altSell+%3E+Cross_Sell+%3E+Cross+Sell+Video+Cards+AMD+GPU+Specific', 'https://www.scan.co.uk/products/8gb-sapphire-radeon-rx-580-pulse-14nm-polaris-2304-streams-1366mhz-gpu-8000mhz-gddr5-2xdp-2xhdmi-dvi']",,"Radeon RX 5600 XT Pulse Overclocked Dual-Fan 6GB GDDR6 PCIe 4.0 Graphics Card. The SAPPHIRE PULSE RX 5600 XT offers incredible performance at the optimal budget for every gamer. With lightning fast GDDR6 memory and redefined display and media engines, the PULSE RX 5600 XT is the ideal graphics card for 1080p gamers. It is powered by AMDs extreme RDNA architecture, alongside our innovative Dual-X Cooling Technology which keeps the GPU, Memory and VRM components icy cool at low noise levels. The all-aluminum backplate preserves the rigidity of the GPU and guarantees nothing bends, dust stays out and adds another level of passive cooling to dissipate heat. Pivotal SAPPHIRE features like the Quick Connect Fan, Dual Bios Support and Dual Ball Bearing Fans keep your GPU running smooth and stable. Take your gaming to the next level with the SAPPHIRE PULSE RX 5600 XT as the beating heart of your PC!",products_2_62202192,Radeon RX 580,GDDR5,,,,GPU,,Sapphire Technology Radeon RX 5600 XT Pulse Overclocked Dual-Fan 6GB GDDR6 PCIe 4.0 Graphics Card,Radeon RX 5600 XT Pulse Overclocked Dual-Fan,,PCIe 4.0,6.0,,2111798.0
k02_noncorner_products_00248__products_2,"['k02_noncorner_products_00248__products_2', 'k02_noncorner_products_00248__products_1', 'k02_noncorner_products_00248__products_3', 'k02_noncorner_products_00248__products_4']","27-inch IPS studio monitor with QHD resolution, USB-C connectivity, and adjustable stand",327.85,Aurora,,,,,,USD,,,"A fictional 27-inch desktop display built for color-critical illustration, general office work, and casual streaming. It features a QHD IPS panel, 75 Hz refresh rate, USB-C input, adjustable stand, and wide viewing angles for a balanced everyday monitor experience.",k02_noncorner_products_00248__products_2,IPS Panel Controller,,,,,monitor,,Aurora Loom 27-inch IPS Studio Monitor,Loom 27,,,,ALM27Q75,
products_2_71970308,"['products_2_71970308', 'products_1_27166335']","EVGA NVIDIA GeForce RTX 2080 Ti 11GB KiNGPiN GAMING Turing Graphics Card. Description: EVGA GeForce RTX 2080 Ti K|NGP|N GAMING 11GB GDDR6 Ray-Tracing Graphics Card, 4352 Core, 1350MHz GPU, 1770MHz Boost",59862.905,Gigabyte,,,,,,GBP,"['https://www.scan.co.uk/products/evga-geforce-rtx-2080-ti-kngpn-gaming-11gb-gddr6-ray-tracing-graphics-card-4352-core-1350mhz-gpu-177', 'https://www.scan.co.uk/products/gigabyte-geforce-rtx-2080-ti-gaming-oc-11gb-gddr6-vr-ready-graphics-card-4352-core']",,"EVGA GeForce RTX 2080 Ti K|NGP|N GAMING 11GB GDDR6 Ray-Tracing Graphics Card, 4352 Core, 1350MHz GPU, 1770MHz Boost",products_2_71970308,GeForce RTX 2080 Ti,GDDR6,,,,GPU,,"Gigabyte Geforce RTX 2080 Ti GAMING OC 11G RGB Fusion 11 GB DDR6, GPU Upto 1665 MHz, 3 Fan, 2 Slot, Type C + 2X HDMI + 3X DP, 2X 8 Pin, 287mm Length Max 4 Display",GeForce RTX 2080 Ti K|NGP|N Gaming,,,,,318005.0
k02_noncorner_products_00136__products_1,"['k02_noncorner_products_00136__products_1', 'k02_noncorner_products_00136__products_4', 'k02_noncorner_products_00136__products_3', 'k02_noncorner_products_00136__products_2']",24-port HDMI matrix switcher featuring rack-mount AV routing and remote control support,1468.27,Orchid,,,,,,USD,,,"Compact 24-input, 24-output HDMI matrix switcher built for command centers, live events, and multi-screen show control. Supports independent routing, front-panel presets, and remote management over Ethernet. Designed for rack-mounted AV installations rather than consumer storage or graphics workloads.",k02_noncorner_products_00136__products_1,LuminaSwitch LX9,,,,,HDMI_MATRIX_SWITCH,,Orchid Loom 24-Port HDMI Matrix Switcher,Loom 24,,,,OLM-24X24-HDMI,
products_2_44625958,"['products_2_44625958', 'products_3_53085468', 'products_1_1022732']",Samsung 860 EVO Series SSD 4TB. Description: Samsung 860 EVO MZ-76E4T0B - Solid state drive - gecodeerd - 4 TB - intern - 2.5'' - SATA 6Gb/s -buffer: 4 GB - 256-bits AES - TCG Opal Encryption 2.0,600.48,Samsung,2.5-inch,,,SATA III,,GBP,"['https://cdm-it.nl/randapparatuur/samsung-mz-76e4t0b-eu.html', 'https://www.novatech.co.uk/products/samsung-860-evo-4tb-solid-state-drivessd/mz-76e4t0beu.html', 'https://www.scan.co.uk/products/1tb-samsung-860-evo-25-3d-ssd-sata-iii-6gb-s-mjx-mlc-3d-v-nand-1gb-cache-read-550mb-s-write-520mb-s']",,Samsung 860 EVO MZ-76E4T0B - Solid state drive - gecodeerd - 4 TB - intern - 2.5'' - SATA 6Gb/s -buffer: 4 GB - 256-bits AES - TCG Opal Encryption 2.0,products_2_44625958,,,550.0,520.0,25-inch SATA,SSD,,"Samsung 860 EVO 4TB 2.5\"" SATA 3D V-NAND SSD/Solid State Drive",860 EVO Series,,S ATA,,MZ-76E4T0B/EU,1057972.0
products_1_26441327,"['products_1_26441327', 'products_4_50369137', 'products_3_43259269', 'products_2_52207516']","Samsung 860 EVO 2TB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5 Internal Solid State Drive. Description: 860 EVO 2TB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5 Internal Solid State Drive. The newest edition to the worlds best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",354.19500000000005,Samsung,2.5-inch,,,SATA III,,CAD,"['https://computers.scorptec.com.au/computer/Samsung-860-Qvo', 'https://www.microcenter.com/product/502943/samsung-860-evo-2tb-ssd-3-bit-mlc-v-nand-sata-iii-6gb-s-25-internal-solid-state-drive', 'https://www.sicarriere.com/produits/cat/stockage/disque-ssd/860-evo-25-sata-iii-1tb-internal-ssd/mz-76e1t0bam', 'https://www.sicarriere.com/produits/cat/stockage/disque-ssd/860-evo-25-sata-iii-2tb-internal-ssd/mz-76e2t0bam']",,"860 EVO 2TB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5 Internal Solid State Drive. The newest edition to the worlds best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.",products_1_26441327,,,,520.0,2.5,SSD,2000.0,Samsung 860 EVO 2TB SSD 3-bit MLC V-NAND SATA III 6Gb/s 2.5 Internal Solid State Drive,860 EVO,,SATA,,,742988.0
k02_noncorner_products_00212__products_2,"['k02_noncorner_products_00212__products_2', 'k02_noncorner_products_00212__products_4', 'k02_noncorner_products_00212__products_3', 'k02_noncorner_products_00212__products_1']",QHD IPS monitor with 165Hz refresh rate and adjustable stand,387.77,Nebula Forge,,,,,,USD,,,"27-inch desktop display with 2560 x 1440 resolution, IPS panel, 165Hz refresh rate, 1ms response mode, adaptive sync support, height-adjustable stand, and DisplayPort/HDMI connectivity for immersive everyday computing and gaming.",k02_noncorner_products_00212__products_2,,,,,,MONITOR,,Nebula Forge 27-inch QHD IPS Monitor,NF27Q165,,,,NF27Q165-US,
k02_noncorner_products_00254__products_1,"['k02_noncorner_products_00254__products_1', 'k02_noncorner_products_00254__products_3', 'k02_noncorner_products_00254__products_2', 'k02_noncorner_products_00254__products_4']",27-inch e-ink monitor for low-power reading and ambient display,575.2,Nivora,,,,,,USD,,,"A fictional 27-inch monochrome e-ink display designed for ultra-low-power document review, ambient dashboards, and quiet workspace use. The Orchid Veil 27Q emphasizes paper-like readability, wide viewing angles, and a flicker-free front-light system rather than gaming or high-refresh performance. It uses a matte anti-glare panel, USB-C video input, and a minimalist chassis intended for desks, libraries, and studio environments.",k02_noncorner_products_00254__products_1,Nivora QL-INK27 Controller,,,,,MONITOR,,Orchid Veil 27Q E-Ink Monitor,Orchid Veil 27Q,,,,NV-27QV-1,
k02_noncorner_products_00305__products_3,"['k02_noncorner_products_00305__products_3', 'k02_noncorner_products_00305__products_1', 'k02_noncorner_products_00305__products_2', 'k02_noncorner_products_00305__products_4']",Ultrawide productivity monitor with USB-C connectivity and 100 Hz refresh rate,504.7,Asterion,,,,,,USD,,,"The Nebula Quill 27 is a fictional 27-inch ultrawide display designed for immersive writing, timeline editing, and ambient control-room style dashboards. It features a 3440 x 1440 IPS panel, 100 Hz refresh rate, USB-C input, and a factory-calibrated sRGB mode. Built for creators who prefer broad workspace and soft contrast over gaming-first performance, it emphasizes eye comfort, adjustable ergonomics, and a minimal bezel design.",k02_noncorner_products_00305__products_3,Asterion Display Engine 1,,,,,Monitor,,Nebula Quill 27 Ultrawide Monitor,Quill 27,,,,AQ27UW100,
products_1_61307663,"['products_1_61307663', 'products_3_80753496']","Samsung T5 Portable SSD - 2TB - USB 3.1 External SSD (MU-PA2T0B/AM), Black. Description: The Samsung T5 Portable SSD has the latest in Samsung V-NAND flash memory technology. Its portable design, blazing fast transfer speeds of up to MB/s, shock resistance, and secure encryption make it the best portable SSD on the market.Superfast Read Write speeds of up to 540 MB/s. Top to bottom metal design that fits in the palm of your hand. Optional password protection and AES 256 bit hardware encryption. Includes USB Type C to C and USB Type C to A cables. Shock resistance. 3 year warrant",326.09,Samsung,,,,USB Type-C,,,"['https://www.dell.com/en-us/shop/samsung-portable-solid-state-drive-t5-1tb-mu-pa1t0b-am/apd/a9841006/storage-drives-media', 'https://www.orion-web.net/rnwp/1901/samsung-t5-portable-ssd-2tb-usb-3-1-external-ssd-mu-pa2t0b-am-black']",,"The Samsung T5 Portable SSD has the latest in Samsung V-NAND flash memory technology. Its portable design, blazing fast transfer speeds of up to 540 MB/s, shock resistance, and secure encryption make it the best portable SSD on the market.Superfast Read Write speeds of up to 540 MB/s. Top to bottom metal design that fits in the palm of your hand. Optional password protection and AES 256 bit hardware encryption. Includes USB Type C to C and USB Type C to A cables. Shock resistance. 3 year warrant",products_1_61307663,,,,,,SSD,2000.0,"Samsung T5 Portable SSD - 1TB - USB 3.1 External SSD (MU-PA1T0B/AM), Black",Portable Solid State Drive T5,Black,USB 3.0,,MU-PA1T0B/AM,443059.0
