_id,_fusion_sources,userScore,releaseYear,platform,developer,id,name,ESRB,series,criticScore,genres,globalSales,publisher
metacritic_8772,"['metacritic_8772', 'dbpedia_9271']",6.0,2010-01-01 00:00:00,PlayStation 3,Dimps Corporation,metacritic_8772,Sonic the Hedgehog 4: Episode I,E,Sonic the Hedgehog,74.0,"Action,General,Platformer,2D",,
dbpedia_16110,"['dbpedia_16110', 'sales_4027', 'metacritic_18317']",6.7,2008-01-01 00:00:00,Nintendo DS,Edge of Reality,dbpedia_16110,The Incredible Hulk,E10+,,52.5,"Action,Action Adventure,General,General",0.0,Sega
dbpedia_62095,"['dbpedia_62095', 'metacritic_18959', 'sales_6350']",3.2,2006-01-01 00:00:00,PlayStation 2,EA Tiburon,dbpedia_62095,Superman Returns,E,,42.0,"Action,Action Adventure,Beat-'Em-Up,Beat-'Em-Up,Open-World,2D",0.0,
sales_3931,"['sales_3931', 'metacritic_6019', 'dbpedia_6722']",8.3,2014-01-01 00:00:00,PlayStation 3,Crypton Future Media,sales_3931,Hatsune Miku: Project DIVA F 2nd,T,,78.0,"Action,Miscellaneous,Rhythm,Music",0.0,Sega
metacritic_9422,"['metacritic_9422', 'dbpedia_35491']",5.4,2018-01-01 00:00:00,Xbox One,Runner Duck,metacritic_9422,Bomber Crew,E10+,,,"Simulation,Strategy,Flight,Real-Time,General,Combat",,
sales_2630,"['sales_2630', 'metacritic_2665', 'dbpedia_50966']",8.55,2009-01-01 00:00:00,Xbox 360,FarSight Studios,sales_2630,Pinball Hall of Fame: The Williams Collection,E10+,,82.5,"Action,Miscellaneous,Parlor,Pinball,Pinball",0.0,System 3 Arcade Software
sales_643,"['sales_643', 'metacritic_2831', 'dbpedia_1215']",8.05,2002-01-01 00:00:00,Game Boy Advance,Dimps Corporation,sales_643,Sonic Advance 2,E,,83.0,"Action,Platformer,2D",1.0,Sega
metacritic_2461,"['metacritic_2461', 'dbpedia_25780']",7.7,2019-01-01 00:00:00,Nintendo Switch,Level-5 (video game company),metacritic_2461,Ni no Kuni: Wrath of the White Witch,E10+,Ni no Kuni,84.0,"Role-Playing,Japanese-Style",,
sales_2076,"['sales_2076', 'dbpedia_31444', 'metacritic_451']",8.3,2012-01-01 00:00:00,Android,Firaxis Games,sales_2076,XCOM: Enemy Unknown,M,,90.0,"Strategy,Turn-Based,General,Sci-Fi,Sci-Fi,General,Tactics",0.0,Take-Two Interactive
dbpedia_13830,"['dbpedia_13830', 'metacritic_19968']",7.0,2010-01-01 00:00:00,Windows PC,Sunstorm Interactive,dbpedia_13830,Duke Nukem: Manhattan Project,M,,41.0,"Action,Shooter,Platformer,Shooter,First-Person,2D,Scrolling,Shoot-'Em-Up,Sci-Fi,Horizontal",,
metacritic_481,"['metacritic_481', 'dbpedia_59470']",8.6,2006-01-01 00:00:00,Windows PC,Blimey! Games,metacritic_481,GTR 2 – FIA GT Racing Game,E,,90.0,"Driving,Racing,Simulation,GT / Street,GT / Street,Automobile",,
dbpedia_21278,"['dbpedia_21278', 'sales_5906', 'metacritic_18944']",5.9,2011-01-01 00:00:00,Nintendo 3DS,AQ Interactive,dbpedia_21278,Cubic Ninja,E,,51.0,"Miscellaneous,Puzzle,Action,Puzzle,Puzzle,Action",0.0,Ubisoft
metacritic_10415,"['metacritic_10415', 'dbpedia_2303']",6.3,2004-01-01 00:00:00,Xbox,Stormfront Studios,metacritic_10415,Forgotten Realms: Demon Stone,T,,72.0,"Action,Beat-'Em-Up",,
dbpedia_11125,"['dbpedia_11125', 'metacritic_331']",7.8,1999-01-01 00:00:00,Game Boy Color,Camelot Software Planning,dbpedia_11125,Mario Golf,E,,91.0,"Sports,Traditional,Golf,Arcade",,
metacritic_764,"['metacritic_764', 'dbpedia_9039']",8.9,2017-01-01 00:00:00,PlayStation 4,PlatinumGames,metacritic_764,NieR: Automata,M,Drakengard,88.0,"Role-Playing,Action RPG",,
dbpedia_27376,"['dbpedia_27376', 'k04__fab__sales__dbpedia_53781', 'metacritic_20466']",7.8,2022-01-01 00:00:00,PlayStation 5,From Software,dbpedia_27376,Elden Ring,M,,96.0,"Role-Playing,Action RPG",,
k04__fab__sales__dbpedia_41418,"['k04__fab__sales__dbpedia_41418', 'metacritic_7654', 'dbpedia_3041']",2.2,2022-01-01 00:00:00,PlayStation 5,"EA Sports,EA Canada",k04__fab__sales__dbpedia_41418,FIFA 23,E,,76.0,"Sports,Team,Soccer,Sim",,
dbpedia_42567,"['dbpedia_42567', 'metacritic_871']",7.5,2002-01-01 00:00:00,Nintendo GameCube,"Z-Axis, Ltd.",dbpedia_42567,Aggressive Inline,T,,88.0,"Sports,Alternative,Skating",,
dbpedia_36165,"['dbpedia_36165', 'metacritic_4624', 'sales_3869']",8.4,2013-01-01 00:00:00,PlayStation 3,SCE Japan Studio,dbpedia_36165,Puppeteer,E10+,,80.0,"Action,Platformer,Platformer,3D,2D,3D",0.0,Sony Computer Entertainment Europe
dbpedia_90,"['dbpedia_90', 'metacritic_8281']",,2020-01-01 00:00:00,Nintendo Switch,FreakZone,dbpedia_90,Angry Video Game Nerd I & II Deluxe,M,,75.0,"Miscellaneous,Compilation",,
metacritic_12256,"['metacritic_12256', 'dbpedia_24097']",2.5,2005-01-01 00:00:00,Xbox,Frontier Developments,metacritic_12256,Wallace & Gromit: The Curse of the Were-Rabbit,,,70.0,"Action Adventure,Modern",,
dbpedia_45127,"['dbpedia_45127', 'metacritic_9367', 'sales_4862']",4.4,2016-01-01 00:00:00,Windows PC,DICE (company),dbpedia_45127,Mirror's Edge Catalyst,T,,73.0,"Action,Shooter,First-Person,Modern,Modern,Modern,Action Adventure,General",0.0,Electronic Arts
dbpedia_60595,"['dbpedia_60595', 'metacritic_9624']",4.7,2014-01-01 00:00:00,Android,Respawn Entertainment,dbpedia_60595,Titanfall: Expedition,M,,73.0,"Action,Shooter,First-Person,Sci-Fi,Arcade",,
metacritic_15353,"['metacritic_15353', 'dbpedia_44192']",,2017-01-01 00:00:00,PlayStation 4,NeocoreGames,metacritic_15353,Deathtrap,E,,64.0,"Action,Shooter,First-Person,Arcade",,
dbpedia_10855,"['dbpedia_10855', 'sales_7035', 'metacritic_18862']",5.65,2014-01-01 00:00:00,Windows PC,CI Games,dbpedia_10855,Enemy Front,M,,43.5,"Shooter,Historic,Action,Shooter,First-Person,Tactical,Historic",0.0,Namco Bandai Games
dbpedia_4331,"['dbpedia_4331', 'metacritic_11057']",7.3,2005-01-01 00:00:00,Windows PC,EA Canada,dbpedia_4331,NBA Live 06,E,,71.0,"Sports,Traditional,Team,Basketball,Sim,Sim",,
dbpedia_51910,"['dbpedia_51910', 'metacritic_16797']",7.2,2007-01-01 00:00:00,Windows PC,Disney Online,dbpedia_51910,Pirates of the Caribbean Online,E10+,,60.0,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Fantasy,Fantasy",,
metacritic_17451,"['metacritic_17451', 'dbpedia_6914']",5.6,2013-01-01 00:00:00,PlayStation 3,Grip Games,metacritic_17451,Atomic Ninjas,T,,58.0,"Action,Platformer,Platformer,2D,2D",,
metacritic_11532,"['metacritic_11532', 'dbpedia_42449']",5.7,2006-01-01 00:00:00,PlayStation Portable (PSP),2K Los Angeles,metacritic_11532,Major League Baseball 2K6,E,,71.0,"Sports,Traditional,Baseball,Sim",,
dbpedia_7292,"['dbpedia_7292', 'metacritic_4020']",7.8,2016-01-01 00:00:00,PlayStation 4,Square Enix Business Division 2,dbpedia_7292,Final Fantasy XV,T,Final Fantasy,81.0,"Action RPG,Role-Playing,Action RPG",,
sales_148,"['sales_148', 'metacritic_1334', 'dbpedia_2485']",7.4,2005-01-01 00:00:00,PlayStation 2,EA Tiburon,sales_148,Madden NFL 06,E,Madden NFL,87.0,"Sports,Traditional,Football,Sim",4.0,Electronic Arts
dbpedia_16046,"['dbpedia_16046', 'sales_4542']",7.9,2013-01-01 00:00:00,iOS (iPhone),NetherRealm Studios,dbpedia_16046,Injustice: Gods Among Us,T,Injustice (franchise),82.0,Fighting game,0.0,Warner Bros. Interactive Entertainment
metacritic_5649,"['metacritic_5649', 'dbpedia_57762']",,2002-01-01 00:00:00,Nintendo GameCube,Acclaim Studios Austin,metacritic_5649,All-Star Baseball 2003,E,All-Star Baseball,79.0,"Sports,Traditional,Baseball,Sim",,
metacritic_11753,"['metacritic_11753', 'dbpedia_58844']",5.7,2011-01-01 00:00:00,PlayStation Vita,Electronic Arts,metacritic_11753,FIFA Soccer 12,E,FIFA (video game series),70.0,"Sports,Traditional,Team,Soccer,Sim,Sim",,
metacritic_6206,"['metacritic_6206', 'dbpedia_20992', 'sales_3470']",6.949999999999999,2005-01-01 00:00:00,Xbox,Midway STudios - Los Angeles,metacritic_6206,Mortal Kombat: Shaolin Monks,M,Mortal Kombat,78.0,"Action,Beat-'Em-Up",0.0,Midway Games
k02_noncorner_games_00823__dbpedia,"['k02_noncorner_games_00823__dbpedia', 'k02_noncorner_games_00823__metacritic', 'k02_noncorner_games_00823__sales']",,2027-01-01 00:00:00,PlayStation VR2,Morrow Vale Interactive,k02_noncorner_games_00823__dbpedia,Lunar Vestibule,,,,"Adventure,Exploration,Simulation",,
dbpedia_9531,"['dbpedia_9531', 'metacritic_4582']",7.7,2018-01-01 00:00:00,Nintendo Switch,Carbonated Games,dbpedia_9531,OkunoKA,,,80.0,"Action,Platformer,2D",,
dbpedia_12423,"['dbpedia_12423', 'metacritic_3511']",7.1,2002-01-01 00:00:00,Windows PC,Westwood Studios,dbpedia_12423,Earth & Beyond,T,,,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",,
dbpedia_63479,"['dbpedia_63479', 'metacritic_11228', 'sales_1388']",8.2,2002-01-01 00:00:00,PlayStation 2,Overworks,dbpedia_63479,Shinobi,M,Shinobi (series),71.0,"Action,Beat-'Em-Up",0.0,Sony Computer Entertainment
metacritic_16371,"['metacritic_16371', 'dbpedia_21833']",5.0,2019-01-01 00:00:00,Nintendo Switch,Konami,metacritic_16371,Arcade Classics Anniversary Collection,T,,61.0,"Miscellaneous,Compilation",,
metacritic_5131,"['metacritic_5131', 'sales_6567', 'dbpedia_59401']",7.3,2002-01-01 00:00:00,Game Boy Advance,Wow Entertainment,metacritic_5131,The Pinball of the Dead,T,The House of the Dead,79.0,"Miscellaneous,Parlor,Pinball",0.0,Sega
dbpedia_40482,"['dbpedia_40482', 'metacritic_10498', 'sales_1692']",7.2,2009-01-01 00:00:00,Xbox 360,"Square Enix, Tri-Ace",dbpedia_40482,Star Ocean: The Last Hope,T,Star Ocean,72.0,"Role-Playing,Console-style RPG,Action RPG,Console-style RPG,Japanese-Style",0.0,Square Enix
metacritic_9085,"['metacritic_9085', 'dbpedia_22317']",,2018-01-01 00:00:00,Nintendo Switch,Thunder Lotus Games,metacritic_9085,Jotun: Valhalla Edition,T,,74.0,"Action,Action Adventure,General",,
metacritic_3308,"['metacritic_3308', 'dbpedia_30469']",8.0,2018-01-01 00:00:00,Windows PC,Stoic Studio,metacritic_3308,The Banner Saga 3,T,,82.0,Tactical role-playing game,,
metacritic_14872,"['metacritic_14872', 'dbpedia_3734']",7.3,2001-01-01 00:00:00,Game Boy Advance,Virtucraft,metacritic_14872,Dexter's Laboratory: Deesaster Strikes!,E,,65.0,Action-adventure game,,
metacritic_7920,"['metacritic_7920', 'dbpedia_22231', 'sales_3471']",7.65,2013-01-01 00:00:00,PlayStation 3,WB Games Montreal,metacritic_7920,Batman: Arkham Origins,T,,72.0,"Action Adventure,Fantasy,Fantasy,Open-World",0.0,Warner Bros. Interactive Entertainment
k04__fab__sales__dbpedia_17034,"['k04__fab__sales__dbpedia_17034', 'dbpedia_17034', 'metacritic_11410']",7.1,2010-01-01 00:00:00,Windows PC,NeocoreGames,k04__fab__sales__dbpedia_17034,Lionheart: Kings' Crusade,T,,71.0,"Strategy,Real-Time,Historic,General",,
dbpedia_14543,"['dbpedia_14543', 'metacritic_7603']",7.4,2017-01-01 00:00:00,Nintendo Switch,Koalabs Studio,dbpedia_14543,Syberia,T,Syberia,76.0,"Adventure,3D,Third-Person",,
metacritic_17626,"['metacritic_17626', 'dbpedia_47175']",7.1,2004-01-01 00:00:00,Xbox,Guerrilla Games,metacritic_17626,ShellShock: Nam '67,M,,58.0,"Action,Shooter,Third-Person,Historic",,
dbpedia_6253,"['dbpedia_6253', 'sales_620', 'metacritic_11009']",8.0,2008-01-01 00:00:00,iOS (iPhone),Krome Studios,dbpedia_6253,Star Wars: The Force Unleashed,T,,71.0,"Action,Action Adventure,General,General,Shooter,Linear,Third-Person,Arcade",1.0,LucasArts
metacritic_976,"['metacritic_976', 'dbpedia_42446']",8.0,2017-01-01 00:00:00,PlayStation 4,NetherRealm Studios,metacritic_976,Injustice 2,T,,87.0,"Action,Fighting,2D",,
metacritic_2832,"['metacritic_2832', 'dbpedia_44436']",7.0,2015-01-01 00:00:00,Windows PC,Arrowhead Game Studios,metacritic_2832,The House of the Dead: Overkill,T,The House of the Dead,83.0,"Action,Shooter,Third-Person,Shoot-'Em-Up,Arcade,Top-Down",,
metacritic_8097,"['metacritic_8097', 'dbpedia_53357']",7.8,2003-01-01 00:00:00,Windows PC,Frog City Software,metacritic_8097,Tropico 2: Pirate Cove,T,Tropico (video game),75.0,"Strategy,Tycoon,Management,Tycoon,Government",,
metacritic_4808,"['metacritic_4808', 'dbpedia_48200']",7.9,2006-01-01 00:00:00,Wii,Atlus,metacritic_4808,Trauma Center: Second Opinion,T,Trauma Center (video game series),80.0,"Action,Simulation,General,General,Virtual,Career",,
k02_noncorner_games_00506__sales,"['k02_noncorner_games_00506__sales', 'k02_noncorner_games_00506__dbpedia', 'k02_noncorner_games_00506__metacritic']",,2026-01-01 00:00:00,PlayStation 5,Glass Harbor Interactive,k02_noncorner_games_00506__sales,Moonrelay,,,,"Simulation,Strategy,Space",,
dbpedia_45336,"['dbpedia_45336', 'k04__fab__sales__dbpedia_11214']",,2001-01-01 00:00:00,Windows PC,Laboratory,dbpedia_45336,Secret Service,,,,game Photography,,
metacritic_14361,"['metacritic_14361', 'dbpedia_56530']",7.1,2012-01-01 00:00:00,PlayStation 5,Bethesda Game Studios,metacritic_14361,The Elder Scrolls V: Skyrim - Dawnguard,M,The Elder Scrolls,66.0,"Role-Playing,First-Person,First-Person,Western-Style",,
metacritic_13445,"['metacritic_13445', 'dbpedia_25952']",5.3,2008-01-01 00:00:00,Wii,Taito Corporation,metacritic_13445,Space Invaders Get Even,E10+,List of Space Invaders video games,68.0,"Action,General,General,Shooter,Shoot-'Em-Up,Top-Down",,
metacritic_4439,"['metacritic_4439', 'dbpedia_33748']",8.2,2017-01-01 00:00:00,Nintendo Switch,"Nintendo,SFB Games",metacritic_4439,"Snipperclips - Cut it out, together!",E,,80.0,Puzzle video game,,
dbpedia_59709,"['dbpedia_59709', 'sales_4743', 'metacritic_9219']",8.3,2012-01-01 00:00:00,Windows PC,Funcom,dbpedia_59709,The Secret World,M,,74.0,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Modern,Modern",0.0,Funcom
metacritic_3641,"['metacritic_3641', 'dbpedia_4512']",7.0,2007-01-01 00:00:00,PlayStation 3,Namco Bandai Games,metacritic_3641,Tekken 5: Dark Resurrection,,Tekken,82.0,"Action,Fighting,Fighting,3D,3D",,
k04__fab__sales__dbpedia_12638,"['k04__fab__sales__dbpedia_12638', 'dbpedia_6347']",,2000-01-01 00:00:00,Windows PC,Tigon,k04__fab__sales__dbpedia_12638,Tigger's Honey Hunt,,,,game Action-adventure,,
metacritic_18327,"['metacritic_18327', 'dbpedia_37049']",5.2,2005-01-01 00:00:00,Nintendo GameCube,Artificial Mind and Movement,metacritic_18327,Virtua Quest,T,Virtua Fighter (series),55.0,"Role-Playing,Action RPG",,
dbpedia_49734,"['dbpedia_49734', 'metacritic_7159']",8.6,2004-01-01 00:00:00,Game Boy Advance,Climax Entertainment,dbpedia_49734,Shining Force: Resurrection of the Dark Dragon,T,Shining (series),77.0,"Strategy,Turn-Based,Fantasy",,
dbpedia_29989,"['dbpedia_29989', 'metacritic_11746']",7.8,2010-01-01 00:00:00,Windows PC,Hi-Rez Studios,dbpedia_29989,Global Agenda,T,,,"Role-Playing,Massively Multiplayer Online,Massively Multiplayer,Sci-Fi,Sci-Fi",,
metacritic_15441,"['metacritic_15441', 'dbpedia_57560']",6.8,2009-01-01 00:00:00,Wii,Ubisoft Vancouver,metacritic_15441,Academy of Champions: Soccer,E,,64.0,"Sports,Traditional,Team,Soccer,Arcade,Arcade",,
dbpedia_24600,"['dbpedia_24600', 'metacritic_16978', 'sales_5756']",6.5,2014-01-01 00:00:00,PlayStation 3,Monkey Bar Games,dbpedia_24600,Pac-Man and the Ghostly Adventures 2,E10+,List of Pac-Man video games,59.5,"Action,Platformer,3D",0.0,Namco Bandai Games
metacritic_7252,"['metacritic_7252', 'dbpedia_15475']",7.5,2019-01-01 00:00:00,Nintendo Switch,AREA35,metacritic_7252,Tiny Metal: Full Metal Rumble,E10+,Science Adventure,77.0,"Strategy,Turn-Based,Tactics",,
k04__fab__sales__dbpedia_25005,"['k04__fab__sales__dbpedia_25005', 'dbpedia_253']",,,Windows PC,Raven Software,k04__fab__sales__dbpedia_25005,MageSlayer,,,,Third-person shooter,,
sales_4965,"['sales_4965', 'dbpedia_32706', 'metacritic_18284']",7.25,2012-01-01 00:00:00,PlayStation 3,"Compile Heart, GCREST",sales_4965,Mugen Souls,T,,55.0,"Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",0.0,Nippon Ichi Software
k02_noncorner_games_00594__metacritic,"['k02_noncorner_games_00594__metacritic', 'k02_noncorner_games_00594__sales', 'k02_noncorner_games_00594__dbpedia']",,2023-01-01 00:00:00,PlayStation 5,Morrow Vale Studio,k02_noncorner_games_00594__metacritic,Asterloom,,,,"Simulation,Strategy,City Builder,Management",,
metacritic_332,"['metacritic_332', 'dbpedia_61300', 'sales_5178']",8.3,2017-01-01 00:00:00,Nintendo Switch,Yacht Club Games,metacritic_332,Shovel Knight: Treasure Trove,E,,90.5,"Action,Platformer,2D",0.0,Yacht Club Games
metacritic_18059,"['metacritic_18059', 'dbpedia_10946']",8.3,2006-01-01 00:00:00,Xbox,Sonic Team,metacritic_18059,Sonic Riders,E,,56.0,"Driving,Racing,Arcade",,
dbpedia_51163,"['dbpedia_51163', 'k04__fab__sales__dbpedia_22679']",,2006-01-01 00:00:00,,MumboJumbo,dbpedia_51163,Hard Rock Casino,,,,video game,,
sales_7148,"['sales_7148', 'metacritic_19918', 'dbpedia_37013']",2.2,2007-01-01 00:00:00,Nintendo DS,Ubisoft Quebec,sales_7148,TMNT,E10+,,42.0,"Action,Beat-'Em-Up,Beat-'Em-Up,2D,3D",0.0,Ubisoft
metacritic_10049,"['metacritic_10049', 'dbpedia_13742']",,2006-01-01 00:00:00,Windows PC,Sports Interactive,metacritic_10049,Out of the Park Baseball Manager 2006,,,73.0,"Sports,Traditional,Team,Baseball,Management,Sim",,
metacritic_19167,"['metacritic_19167', 'dbpedia_30819']",4.8,2006-01-01 00:00:00,Game Boy Advance,Helixe,metacritic_19167,Cars,E,,50.0,"Driving,Mission-based",,
dbpedia_26661,"['dbpedia_26661', 'metacritic_19457']",,2001-01-01 00:00:00,PlayStation 2,"Activision,Traveller's Tales",dbpedia_26661,The Weakest Link,E,,47.0,"Miscellaneous,Trivia / Game Show,Trivia / Game Show",,
dbpedia_30565,"['dbpedia_30565', 'metacritic_19614', 'sales_591']",8.3,2010-01-01 00:00:00,PlayStation 2,Red Storm Entertainment,dbpedia_30565,Tom Clancy's Ghost Recon,M,,54.5,"Action,Shooter,Shooter,First-Person,Third-Person,Tactical,Modern,Modern",1.0,Ubisoft
metacritic_2145,"['metacritic_2145', 'dbpedia_41790']",7.4,2017-01-01 00:00:00,Xbox One,C odemasters,metacritic_2145,F1 2017,E,F1 (video game series),84.0,"Racing,Simulation,Automobile",,
metacritic_11042,"['metacritic_11042', 'dbpedia_11881']",5.5,2016-01-01 00:00:00,Nintendo Switch,Behaviour Interactive,metacritic_11042,Dead by Daylight,M,,71.0,"Action Adventure,Survival",,
dbpedia_9387,"['dbpedia_9387', 'metacritic_362']",8.0,2009-01-01 00:00:00,Xbox 360,Rockstar North,dbpedia_9387,Grand Theft Auto IV: The Lost and Damned,M,Grand Theft Auto,90.0,"Action Adventure,Modern,Modern,Open-World",,
metacritic_1430,"['metacritic_1430', 'dbpedia_5928']",8.1,2015-01-01 00:00:00,Windows PC,Relic Entertainment,metacritic_1430,Homeworld Remastered Collection,E10+,,86.0,"Miscellaneous,Compilation",,
dbpedia_36473,"['dbpedia_36473', 'sales_5501', 'metacritic_14778']",6.75,2004-01-01 00:00:00,PlayStation 2,Capcom,dbpedia_36473,Onimusha: Blade Warriors,T,,65.0,"Action,Fighting,3D",0.0,Capcom
dbpedia_24455,"['dbpedia_24455', 'sales_463', 'metacritic_8153']",5.55,2012-01-01 00:00:00,Nintendo 3DS,Intelligent Systems,dbpedia_24455,Paper Mario: Sticker Star,E,,75.0,"Action Adventure,General,Fantasy,Role-Playing,Console-style RPG,Console-style RPG,Japanese-Style",2.0,
dbpedia_44821,"['dbpedia_44821', 'metacritic_10004']",5.7,2021-01-01 00:00:00,PlayStation 4,People Can Fly,dbpedia_44821,Outriders,M,,73.0,"Action,Shooter,Third-Person,Arcade",,
dbpedia_29902,"['dbpedia_29902', 'metacritic_11879', 'sales_2789']",3.0,2007-01-01 00:00:00,Nintendo DS,Frontier Developments,dbpedia_29902,Thrillville: Off the Rails,E10+,,70.0,"Strategy,General,General",0.0,LucasArts
dbpedia_26640,"['dbpedia_26640', 'metacritic_17778']",4.1,2012-01-01 00:00:00,PlayStation Vita,Electronic Arts,dbpedia_26640,FIFA Soccer 13,E,,57.0,"Sports,Traditional,Team,Soccer,Sim,Sim",,
dbpedia_60873,"['dbpedia_60873', 'metacritic_18748']",,2002-01-01 00:00:00,Nintendo GameCube,"SIMS Co., Ltd.",dbpedia_60873,Top Angler: Real Bass Fishing,E,,53.0,"Sports,Nature,Fishing",,
dbpedia_64015,"['dbpedia_64015', 'metacritic_14024']",6.7,2019-01-01 00:00:00,PlayStation 4,Bloober Team,dbpedia_64015,Blair Witch,M,,67.0,"Action Adventure,Survival",,
k02_noncorner_games_00137__sales,"['k02_noncorner_games_00137__sales', 'k02_noncorner_games_00137__metacritic', 'k02_noncorner_games_00137__dbpedia']",,2024-01-01 00:00:00,PlayStation VR2,Morrow Vale Interactive,k02_noncorner_games_00137__sales,Cinder Atlas,,,,"Narrative,Simulation,Exploration",,
dbpedia_38979,"['dbpedia_38979', 'metacritic_1939']",7.6,2019-01-01 00:00:00,macOS,Creative Assembly,dbpedia_38979,Total War: Three Kingdoms,T,Total War (video game series),85.0,"Strategy,Real-Time,General",,
dbpedia_41909,"['dbpedia_41909', 'metacritic_4662']",8.6,2020-01-01 00:00:00,Nintendo Switch,"id Software,Panic Button",dbpedia_41909,DOOM Eternal,M,Doom (franchise),80.0,"Action,Shooter,First-Person,Arcade",,
dbpedia_36028,"['dbpedia_36028', 'metacritic_14395']",7.5,2016-01-01 00:00:00,Nintendo Switch,Rebellion Developments,dbpedia_36028,Battlezone,T,,66.0,"Action,Simulation,Arcade,Vehicle,Combat",,
metacritic_17645,"['metacritic_17645', 'dbpedia_27871']",6.3,2017-01-01 00:00:00,PlayStation 4,"SegaSoft,Sonic Team",metacritic_17645,Sonic Forces,E10+,Sonic the Hedgehog,57.0,"Action,Action Adventure,General,Platformer,3D",,
dbpedia_62196,"['dbpedia_62196', 'sales_4060']",7.5,2010-01-01 00:00:00,PlayStation 3,Ubisoft Vancouver,dbpedia_62196,Pure Football,E,,46.0,Sports game,0.0,Ubisoft
metacritic_1348,"['metacritic_1348', 'sales_1063', 'dbpedia_3827']",9.25,2003-01-01 00:00:00,Game Boy Advance,Camelot Software Planning,metacritic_1348,Golden Sun: The Lost Age,E,Golden Sun (series),86.0,"Role-Playing,Console-style RPG",1.0,Nintendo
metacritic_8474,"['metacritic_8474', 'dbpedia_45752']",8.0,2002-01-01 00:00:00,Game Boy Advance,Hudson Soft,metacritic_8474,Bomberman Max 2: Red Advance,E,Bomberman,75.0,"Miscellaneous,Puzzle,General",,
dbpedia_58552,"['dbpedia_58552', 'sales_3413', 'metacritic_13840']",6.3,2011-01-01 00:00:00,PlayStation 3,Codemasters,dbpedia_58552,Operation Flashpoint: Red River,M,,67.0,"Action,Shooter,Shooter,First-Person,Modern,Modern,Arcade",0.0,Codemasters
