silver_cluster_id,pipe_cluster_id,type,title,publication_year,journal,volume,issue,first_page,last_page,referenced_works_count,n_attributes_correct,fully_correct
crossref-18793+dblp-29604+open_alex-05087,crossref-18793,True,False,False,True,True,True,True,True,True,7,False
crossref-18794+dblp-20791+open_alex-14529,crossref-18794,True,True,True,True,True,,,,True,6,True
crossref-18795+dblp-28804+open_alex-05932,crossref-18795,True,True,True,True,True,,True,True,False,7,False
crossref-18796+dblp-20319+open_alex-15728,crossref-18796,True,True,True,True,True,True,True,True,True,9,True
crossref-18799+dblp-29500+open_alex-21219,crossref-18799,True,True,False,True,True,True,True,True,,7,False
crossref-18800+dblp-16082+open_alex-17684,crossref-18800,True,True,True,True,True,True,True,True,True,9,True
crossref-18801+dblp-35456+open_alex-20224,crossref-18801,True,True,True,True,True,True,True,True,True,9,True
crossref-18802+dblp-30284+open_alex-05530,crossref-18802,True,True,True,True,True,,True,True,True,8,True
crossref-18805+dblp-59108+open_alex-20225,crossref-18805,True,True,True,True,True,True,True,True,True,9,True
crossref-18807+dblp-29527+open_alex-18504,crossref-18807,True,False,False,True,True,True,True,True,True,7,False
crossref-18809+dblp-47771+open_alex-21205,crossref-18809,True,False,False,True,True,True,True,True,True,7,False
crossref-18810+dblp-33152+open_alex-07789,crossref-18810,True,True,True,True,True,True,True,True,True,9,True
crossref-18813+dblp-53205+open_alex-15735,crossref-18813,True,True,True,True,True,True,True,True,True,9,True
crossref-18814+dblp-22458+open_alex-10369,crossref-18814,True,True,True,True,True,,,,True,6,True
crossref-18815+dblp-29602+open_alex-02073,crossref-18815,True,False,False,True,True,True,True,True,True,7,False
crossref-18816+dblp-29075+open_alex-03694,crossref-18816,True,True,True,True,True,True,True,True,True,9,True
crossref-18817+dblp-30348+open_alex-08459,crossref-18817,True,True,False,True,True,True,True,True,True,8,False
crossref-18818+dblp-34722+open_alex-18574,crossref-18818,True,True,False,True,True,True,True,True,True,8,False
crossref-18819+dblp-41043+open_alex-16345,crossref-18819,True,True,True,True,True,True,True,True,True,9,True
crossref-18820+dblp-47108+open_alex-12611,crossref-18820,True,True,True,True,True,True,True,True,True,9,True
crossref-18822+dblp-35052+open_alex-00206,crossref-18822,True,True,False,True,True,True,True,True,True,8,False
crossref-18823+dblp-37934+open_alex-17705,crossref-18823,True,True,False,True,True,True,True,True,True,8,False
crossref-18825+dblp-46792+open_alex-08693,crossref-18825,True,True,True,True,True,True,True,True,False,8,False
crossref-18826+dblp-50941+open_alex-11832,crossref-18826,True,True,True,True,True,True,True,True,True,9,True
crossref-18828+dblp-46873+open_alex-18503,crossref-18828,True,True,True,True,True,True,True,True,False,8,False
crossref-18829+dblp-40944+open_alex-07792,crossref-18829,True,True,True,True,True,True,True,True,True,9,True
crossref-18830+dblp-26863+open_alex-13033,crossref-18830,True,True,True,False,True,True,True,True,True,8,False
crossref-18831+dblp-46103+open_alex-21306,crossref-18831,True,False,True,True,True,True,True,True,True,8,False
crossref-18832+dblp-59151+open_alex-12609,crossref-18832,True,True,False,True,True,True,True,True,True,8,False
crossref-18833+dblp-39933+open_alex-19337,crossref-18833,True,True,True,True,True,True,True,True,True,9,True
crossref-18834+dblp-48763+open_alex-12220,crossref-18834,True,True,True,True,True,True,True,True,True,9,True
crossref-18835+dblp-59115+open_alex-21212,crossref-18835,True,True,True,True,True,True,True,True,True,9,True
crossref-18836+dblp-45910+open_alex-02614,crossref-18836,True,True,True,True,True,True,True,True,True,9,True
crossref-18837+dblp-47906+open_alex-03756,crossref-18837,True,True,False,True,True,True,True,True,True,8,False
crossref-18838+dblp-23892+open_alex-22830,crossref-18838,True,True,True,False,True,True,True,True,True,8,False
crossref-18839+dblp-46863+open_alex-13963,crossref-18839,True,True,True,True,True,True,True,True,False,8,False
crossref-18840+dblp-33371+open_alex-11006,crossref-18840,True,False,False,True,True,True,True,True,True,7,False
crossref-18841+dblp-54482+open_alex-21217,crossref-18841,True,True,True,True,True,True,True,True,True,9,True
crossref-18842+dblp-53940+open_alex-21218,crossref-18842,True,False,True,True,True,True,True,True,True,8,False
crossref-18843+dblp-16901+open_alex-44693,dblp-16901,True,False,True,False,True,True,False,False,False,4,False
crossref-18844+dblp-59924+open_alex-21221,crossref-18844,True,False,False,True,True,True,True,True,True,7,False
crossref-18845+dblp-37119+open_alex-11440,crossref-18845,True,True,False,True,True,True,True,True,True,8,False
crossref-18846+dblp-14079+open_alex-11843,crossref-18846,True,True,True,,,,True,True,True,6,True
crossref-18847+dblp-59920+open_alex-06220,crossref-18847,True,True,False,True,True,True,True,True,True,8,False
crossref-18848+dblp-59947+open_alex-18502,crossref-18848,True,False,False,True,True,True,True,True,True,7,False
crossref-18849+dblp-59937+open_alex-09783,crossref-18849,True,False,False,True,True,True,True,True,True,7,False
crossref-18851+dblp-14083+open_alex-17001,crossref-18851,True,False,True,,,,True,True,True,5,False
crossref-18852+dblp-53938+open_alex-21220,crossref-18852,True,False,True,True,True,True,True,True,True,8,False
crossref-18853+dblp-39325+open_alex-19341,crossref-18853,True,False,True,True,True,True,True,True,True,8,False
crossref-18854+dblp-12031+open_alex-17025,crossref-18854,True,False,True,,,,True,True,True,5,False
crossref-18856+dblp-30550+open_alex-09782,crossref-18856,True,True,True,True,True,,,,True,6,True
crossref-18857+dblp-54151+open_alex-07059,crossref-18857,True,True,True,True,True,True,,,True,7,True
crossref-18858+dblp-17107+open_alex-21224,crossref-18858,True,True,False,True,True,True,True,True,True,8,False
crossref-18860+dblp-44471+open_alex-21215,crossref-18860,True,False,True,False,True,True,,,True,5,False
crossref-18861+dblp-49012+open_alex-20304,crossref-18861,True,False,True,True,True,True,True,True,True,8,False
crossref-18862+dblp-22464+open_alex-20242,crossref-18862,True,True,True,True,True,,,,True,6,True
crossref-18863+dblp-16582+open_alex-10698,crossref-18863,True,True,False,True,True,True,True,True,True,8,False
crossref-18864+dblp-53937+open_alex-04740,crossref-18864,True,False,True,True,True,True,True,True,True,8,False
crossref-18865+dblp-39890+open_alex-10078,crossref-18865,True,False,True,True,True,True,True,True,True,8,False
crossref-18866+dblp-31355+open_alex-01653,crossref-18866,True,True,False,True,True,True,True,True,True,8,False
crossref-18867+dblp-51827+open_alex-18510,crossref-18867,True,True,True,True,True,True,,,False,6,False
crossref-18870+dblp-34674+open_alex-17778,crossref-18870,True,True,False,True,True,True,True,True,True,8,False
crossref-18871+dblp-34811+open_alex-09097,crossref-18871,True,True,False,True,True,True,True,True,True,8,False
crossref-18872+dblp-49009+open_alex-07255,crossref-18872,True,False,True,True,True,True,True,True,True,8,False
crossref-18873+dblp-17864+open_alex-05940,crossref-18873,True,True,True,True,True,True,True,True,True,9,True
crossref-18874+dblp-53932+open_alex-18506,crossref-18874,True,False,True,True,True,True,True,True,True,8,False
crossref-18875+dblp-14082+open_alex-25804,crossref-18875,True,False,False,False,False,False,True,True,True,4,False
crossref-18876+dblp-40782+open_alex-08690,crossref-18876,True,False,True,True,True,True,True,True,True,8,False
crossref-18878+dblp-12578+open_alex-24148,dblp-12578,False,False,True,False,False,False,False,False,False,1,False
crossref-18879+dblp-34629+open_alex-02044,crossref-18879,True,True,False,True,True,True,True,True,True,8,False
crossref-18880+dblp-47942+open_alex-07603,crossref-18880,True,True,False,True,True,True,True,True,True,8,False
crossref-18881+dblp-33346+open_alex-12219,crossref-18881,True,True,False,True,True,True,True,True,True,8,False
crossref-18883+dblp-47565+open_alex-16350,crossref-18883,True,True,True,True,True,True,True,True,False,8,False
crossref-18884+dblp-50229+open_alex-11439,crossref-18884,True,False,False,True,True,True,True,True,True,7,False
crossref-18885+dblp-26825+open_alex-08159,crossref-18885,True,True,True,True,True,True,True,True,True,9,True
crossref-18886+dblp-27934+open_alex-04976,crossref-18886,True,True,True,True,True,True,True,True,True,9,True
crossref-18887+dblp-28195+open_alex-03055,crossref-18887,True,False,True,True,True,True,True,True,True,8,False
crossref-18888+dblp-54534+open_alex-05535,crossref-18888,True,True,True,True,True,True,True,True,True,9,True
crossref-18889+dblp-16986+open_alex-09219,crossref-18889,True,True,False,True,True,True,True,True,True,8,False
crossref-18890+dblp-34428+open_alex-20240,crossref-18890,True,True,False,True,True,True,True,True,True,8,False
crossref-18892+dblp-21752+open_alex-06079,crossref-18892,True,True,True,True,True,True,True,True,True,9,True
crossref-18893+dblp-54005+open_alex-02401,crossref-18893,True,True,True,True,True,True,True,True,True,9,True
crossref-18894+dblp-51458+open_alex-00601,crossref-18894,True,True,True,True,True,True,True,True,True,9,True
crossref-18895+dblp-25996+open_alex-10374,crossref-18895,True,False,True,True,True,True,True,True,True,8,False
crossref-18896+dblp-21788+open_alex-08689,crossref-18896,True,True,True,True,True,True,True,True,True,9,True
crossref-18897+dblp-20755+open_alex-21222,crossref-18897,True,False,True,True,True,True,True,True,True,8,False
crossref-18898+dblp-51382+open_alex-17710,crossref-18898,True,True,True,True,True,True,True,True,True,9,True
crossref-18899+dblp-51054+open_alex-04434,crossref-18899,True,True,True,True,True,True,True,True,True,9,True
crossref-18900+dblp-40904+open_alex-20243,crossref-18900,True,True,True,True,True,True,True,True,True,9,True
crossref-18901+dblp-40913+open_alex-13979,crossref-18901,True,True,True,True,True,True,True,True,True,9,True
crossref-18902+dblp-30769+open_alex-09781,crossref-18902,True,True,False,True,True,True,True,True,True,8,False
crossref-18903+dblp-40899+open_alex-05193,crossref-18903,True,True,True,True,True,True,True,True,True,9,True
crossref-18904+dblp-30553+open_alex-13470,crossref-18904,True,False,True,True,True,,,,True,5,False
crossref-18905+dblp-21718+open_alex-07602,crossref-18905,True,True,True,True,True,True,True,True,True,9,True
crossref-18907+dblp-36933+open_alex-02138,crossref-18907,True,True,False,True,True,True,True,True,True,8,False
crossref-18908+dblp-36141+open_alex-13965,crossref-18908,True,True,True,True,True,True,False,False,True,7,False
crossref-18909+dblp-26313+open_alex-08465,crossref-18909,True,True,True,True,True,True,True,True,True,9,True
crossref-18911+dblp-37280+open_alex-19402,crossref-18911,True,False,True,True,True,True,True,True,True,8,False
crossref-18912+dblp-31082+open_alex-02016,crossref-18912,True,True,False,True,True,True,True,True,True,8,False
crossref-18913+dblp-31548+open_alex-05192,crossref-18913,True,True,False,True,True,True,True,True,True,8,False
crossref-18914+dblp-23605+open_alex-09216,crossref-18914,True,True,True,True,True,True,True,True,True,9,True
crossref-18915+dblp-35188+open_alex-15786,crossref-18915,True,True,False,True,True,True,True,True,True,8,False
crossref-18916+dblp-31336+open_alex-13962,crossref-18916,True,True,False,True,True,True,True,True,True,8,False
crossref-18917+dblp-45236+open_alex-15088,crossref-18917,True,True,True,False,True,True,,,True,6,False
crossref-18919+dblp-24658+open_alex-04885,crossref-18919,True,False,True,True,True,True,True,True,True,8,False
crossref-18920+dblp-28414+open_alex-12614,crossref-18920,True,False,True,True,True,True,True,True,True,8,False
crossref-18921+dblp-48561+open_alex-16369,crossref-18921,True,True,True,False,True,True,,,True,6,False
crossref-18922+dblp-28816+open_alex-20251,crossref-18922,True,True,True,True,True,,True,True,False,7,False
crossref-18923+dblp-17333+open_alex-21223,crossref-18923,True,True,False,True,True,True,True,True,True,8,False
crossref-18924+dblp-39348+open_alex-09504,crossref-18924,True,True,True,True,True,True,True,True,True,9,True
crossref-18925+dblp-24740+open_alex-01004,crossref-18925,True,True,True,True,True,True,True,True,True,9,True
crossref-18926+dblp-55861+open_alex-19345,crossref-18926,True,True,True,True,True,True,True,True,True,9,True
crossref-18927+dblp-30146+open_alex-08029,crossref-18927,True,True,True,True,True,True,True,True,True,9,True
crossref-18928+dblp-23715+open_alex-14495,crossref-18928,True,False,True,True,True,True,True,True,True,8,False
crossref-18929+dblp-30865+open_alex-16989,crossref-18929,True,True,False,True,True,True,True,True,True,8,False
crossref-18930+dblp-46271+open_alex-20325,crossref-18930,True,True,False,True,True,True,True,True,False,7,False
crossref-18932+dblp-50216+open_alex-06223,crossref-18932,True,True,True,True,True,True,True,True,True,9,True
crossref-18934+dblp-10473+open_alex-02439,crossref-18934,True,False,True,,,,True,True,True,5,False
crossref-18935+dblp-10450+open_alex-02165,crossref-18935,True,False,True,,,,True,True,True,5,False
crossref-18936+dblp-10444+open_alex-19395,crossref-18936,True,True,True,,,,True,True,True,6,True
crossref-18937+dblp-39786+open_alex-10372,crossref-18937,True,False,True,False,True,True,True,True,True,7,False
crossref-18938+dblp-44525+open_alex-18508,crossref-18938,True,False,True,False,True,True,,,True,5,False
crossref-18939+dblp-10476+open_alex-04188,crossref-18939,True,False,True,,,,True,True,True,5,False
crossref-18940+dblp-10443+open_alex-11446,crossref-18940,True,False,True,,,,True,True,True,5,False
crossref-18941+dblp-30971+open_alex-16990,crossref-18941,True,False,False,True,True,True,True,True,True,7,False
crossref-18942+dblp-39640+open_alex-04363,crossref-18942,True,False,True,False,True,True,True,True,True,7,False
crossref-18943+dblp-30929+open_alex-16351,crossref-18943,True,True,False,True,True,True,True,True,True,8,False
crossref-18944+dblp-47563+open_alex-13068,crossref-18944,True,True,True,True,True,True,True,True,False,8,False
crossref-18945+dblp-39783+open_alex-06553,crossref-18945,True,False,True,False,True,True,True,True,True,7,False
crossref-18946+dblp-39692+open_alex-07242,crossref-18946,True,False,True,False,True,True,True,True,True,7,False
crossref-18947+dblp-10490+open_alex-05306,crossref-18947,True,False,True,,,,True,True,True,5,False
crossref-18948+dblp-10504+open_alex-14498,crossref-18948,True,False,True,,,,True,True,True,5,False
crossref-18949+dblp-34610+open_alex-12217,crossref-18949,True,True,False,True,True,True,True,True,True,8,False
crossref-18950+dblp-05555+open_alex-11050,crossref-18950,True,True,True,,,,True,True,True,6,True
crossref-18951+dblp-31563+open_alex-03428,crossref-18951,True,False,False,True,True,True,True,True,True,7,False
crossref-18952+dblp-10478+open_alex-09229,crossref-18952,True,True,True,,,,True,True,True,6,True
crossref-18953+dblp-10456+open_alex-04090,crossref-18953,True,False,True,,,,True,True,True,5,False
crossref-18954+dblp-39762+open_alex-08461,crossref-18954,True,False,True,False,True,True,True,True,True,7,False
crossref-18955+dblp-54169+open_alex-16352,crossref-18955,True,False,True,True,True,True,,,True,6,False
crossref-18956+dblp-10460+open_alex-16041,crossref-18956,True,False,True,,,,True,True,True,5,False
crossref-18957+dblp-10440+open_alex-18520,crossref-18957,True,True,True,,True,,True,True,True,7,True
crossref-18958+dblp-10470+open_alex-15096,crossref-18958,True,True,True,,,,True,True,True,6,True
