id,name,releaseYear,developer,platform,genres,series
dbpedia_12358,MLB Slugfest 20-04,2003-01-01 00:00:00,Handheld Games,PlayStation 2,game,MLB Slugfest
dbpedia_12359,Hebereke's Popoitto,,Suns,Super Nintendo (SNES),Puzzle video game,Hebereke (series)
dbpedia_12360,Civilization (video game),,MicroProse,,Turn-based strategy,The Civilization series
dbpedia_12361,Diner Dash: Flo on the Go,2007-01-01 00:00:00,PlayFirst,Windows PC,Strategy game,
dbpedia_12362,List of Fire Pro Wrestling games,1995-01-01 00:00:00,Spike (company),,ProfessIonal wrestling,Fire Pro Wrestling
dbpedia_12364,Oddworld: Wrath Stranger's,2014-01-01 00:00:00,Just Add Water (company),Windows PC,First-person shooter,
dbpedia_12365,Tom Clancy's Splinter Cell: Chaos Theory,,Ubisoft Milan,Xbox,Stealth game,
dbpedia_12366,Ridge Racer (1993 video game),1993-01-01 00:00:00,Namco,,Racing video game,
dbpedia_12368,SimCity (1989 video game),,Babaroga (game company),,City Builder,
dbpedia_12369,Risk (video game),2015-01-01 00:00:00,Runecraft,PlayStation,Turn-based strategy,
dbpedia_12370,Joe Danger 2: The Movie,2014-01-01 00:00:00,,PlayStation 3,Platform gam,
dbpedia_12372,Fish Tycoon,2004-01-01 00:00:00,Last Day of Work,Android,Business simulation game,
dbpedia_12374,3-D Ultra Pinball: Thrillride,2000-01-01 00:00:00,Dynamix,Game Boy Color,Pinball,
dbpedia_12375,Armored Core: Last Raven,2010-01-01 00:00:00,FromSoftwar,PlayStation 2,Third-person shooter,
dbpedia_12377,Earthworm Jim (video game),1996-01-01 00:00:00,,,'em Shoot up,
dbpedia_12378,Gremlins 2: The New Batch (video game),1990-01-01 00:00:00,Soft,,Platform game,
dbpedia_12379,Stellaris (video game),2019-01-01 00:00:00,Paradox Development Studio,,Grand Strategy,
dbpedia_12381,NCAA College Basketball 2K3,2002-01-01 00:00:00,Visual Concepts,Xbox,5ports gamc,
dbpedia_12382,Medieval II: Total War,2022-01-01 00:00:00,Creative Assembly,Android,Turn-based strategy,
dbpedia_12383,Worms (1995 video game),1995-01-01 00:00:00,Team17,Game Boy,Strategy video game,
dbpedia_12385,Murdered: Soul Suspect,2014-01-01 00:00:00,Airtight Games,PlayStation 3,Stealth game,
dbpedia_12386,Nickelodeon Kart Racers 2: Grand Prix,2022-01-01 00:00:00,,Android,Racing video game,
dbpedia_12387,Lemmings (video,1991-01-01 00:00:00,,,Puzzle video game,
dbpedia_12388,Quake III Arena,2001-01-01 00:00:00,Id Software,PlayStation 2,,
dbpedia_12389,Cloud Master,1989-01-01 00:00:00,Opera House,,Scrolling shoot,
dbpedia_12391,Lego Batman 2: DC Super Heroes,2012-01-01 00:00:00,,Wii,Action-adventure,
dbpedia_12392,Quarth,2012-01-01 00:00:00,Konami,Nintendo Entertainment System (NES),Shoot 'em up,
dbpedia_12393,Phantasy Star Collection,1998-01-01 00:00:00,Sega,PlayStation 2,Role-playing video game,Phantasy Star
dbpedia_12394,Eye of the Beholder (video game),1994-01-01 00:00:00,Westwood,,D7ngeon cta2l,
dbpedia_12397,Uplink (video game),2012-01-01 00:00:00,,,(computer Hacker security),
dbpedia_12398,Asterix at the Olympic Games (video game),2007-01-01 00:00:00,Étranges Libellules,Windows PC,Platform game,
dbpedia_12399,Michael Jackson: The Experience,,Ubisoft Montreal,Xbox 360,Rhythm game,
dbpedia_12400,My Hero (video game),1985-01-01 00:00:00,Sega,Sega Master System,Beat 'em up,
dbpedia_12402,Command & Conquer: The First Decade,2006-01-01 00:00:00,EA Los Angc1es,,real-time strategy,
dbpedia_12403,Spider-Man: Shattered Dimensions,2010-01-01 00:00:00,Beenox,Windows PC,Action-Adventure Metroidvania,
dbpedia_12404,Hatoful Boyfriend,2014-01-01 00:00:00,Mediotonie,PlayStation 4,Doting sim,
dbpedia_12405,Stationflow,2020-01-01 00:00:00,DMM Games,Windows PC,Casual game,
dbpedia_12406,Heavy Fire,2010-01-01 00:00:00,Teyon,,Arcade game,
dbpedia_12408,List of Monster Jam video games,2007-01-01 00:00:00,,,Racing video game,
dbpedia_12409,Oddworld: Stranger's Wrath,2014-01-01 00:00:00,Just Add Water (company),Xbox One,,
dbpedia_12410,Devil May Cry 5,2020-01-01 00:00:00,Capcom,Xbox Series X,Action-adventure,Devil May Cry
dbpedia_12411,Murakumo: Renegade Mech Pursuit,2002-01-01 00:00:00,FromSoftware,Xbox,Third-person shooter,
dbpedia_12413,,2014-01-01 00:00:00,Ubisoft Milan,Windows PC,Stealth,
dbpedia_12414,DesignSpark Mechanical,2013-01-01 00:00:00,Components RS,,Computer-aided design,
dbpedia_12415,Mimpi Dreams,,Dreadlocks Ltd,,Puzzlc video gamc,
dbpedia_12416,R-Type II,,I5sn,Nintendo Switch,Scrolling shooter,List of R-Type video games
dbpedia_12417,Valkyria Chronicles,2016-01-01 00:00:00,,PlayStation 4,Third-person shooter,
dbpedia_12419,The Walking Dead: Season Two,2014-01-01 00:00:00,Teol5alw Games,,Interactive movie,The Walking Dead (video game series)
dbpedia_12421,Another Century's Episode 2,2006-01-01 00:00:00,From,PlayStation 2,Action game,
dbpedia_12424,Pikmin (video game),2001-01-01 00:00:00,Nintendo EAD,Nintendo GameCube,Real-time strategy,
dbpedia_12425,Bureaucracy (video game),1987-01-01 00:00:00,Infocom,,,
dbpedia_12426,,2016-01-01 00:00:00,Kitfox Ga,macOS,Action role-playing game,
dbpedia_12427,Dragon's Dogma,2012-01-01 00:00:00,Capcom,Windows PC,Action role-playing game,
dbpedia_12428,The Sims 3,,,Nintendo 3DS,Social simulation game,
dbpedia_12429,Teenage Mutant Ninja Turtles Legends,,Ludia,,,Teenage Ninja Turtles video games
dbpedia_12430,Ark: Survival Evolved,2021-01-01 00:00:00,Studio Wildcard,macOS,Action-adventure game,
dbpedia_12431,Pure (video game),2008-01-01 00:00:00,Black Rock Studios,,Racing game,
dbpedia_12432,,2018-01-01 00:00:00,Flazm,Linux / SteamOS,Puzzle video game,
dbpedia_12433,Vanquish (video game),2020-01-01 00:00:00,PlatinumGames,Xbox 360,Action Arcade,
dbpedia_12434,Far Cry Vengeance,2006-01-01 00:00:00,Ubisoft,Wii,First-person shooter,
dbpedia_12435,Beat Down: Fists of Vengeance,2005-01-01 00:00:00,,Xbox,Action role-playing game,
dbpedia_12436,Sacred Blaze,2009-01-01 00:00:00,,PlayStation 2,Tactical role-playing game,
dbpedia_12438,Donkey Kong Jr.,1988-01-01 00:00:00,Nintendo Research & Development 2,,Platform,Donkey Kong
dbpedia_12439,Swords & Soldiers,2009-01-01 00:00:00,Ronimo Games,Linux / SteamOS,Real-time strate,
dbpedia_12441,Fight Club (video game),2004-01-01 00:00:00,Authentic Games,Xbox,Fighting game,
dbpedia_12442,Sujin Taisen: Number Battles,2009-01-01 00:00:00,Mitchell Corporation,Nintendo DS,puzzle game,
dbpedia_12443,Dream Pinball 3D,2013-01-01 00:00:00,TopWare,Wii,Pinball,
dbpedia_12444,PUBG: Battlegrounds,2018-01-01 00:00:00,,,Battle royale ga,
dbpedia_12446,Rise 2: Resurrection,1996-01-01 00:00:00,Mirage Technologies (Multimedia) Ltd.,,,Rise of the Robots
dbpedia_12448,Crossed Swords II,1995-01-01 00:00:00,,,Hack and slash,
dbpedia_12449,Wedding Dash,2009-01-01 00:00:00,ImaginEngine,,Action Arcade,
dbpedia_12450,The Last Bounty Hunter,,Digital,,Light gun shooter,
dbpedia_12451,The Amazing Spider-Man (2012 video game),2012-01-01 00:00:00,Gameloft,,,
dbpedia_12452,Guilty Gear X2 updated versions,,,PlayStation Vita,Fighting game,Guilty Gear
dbpedia_12453,Michael Jackson's Moonwalker,,,,Beat 'em up,
dbpedia_12454,Wonder Boy: The Dragon's Trap,2017-01-01 00:00:00,,iOS (iPhone),Action-advent,
dbpedia_12455,Monster Truck Madness 2,1998-01-01 00:00:00,Terminal Reality,Nintendo 64,Racing video game,
dbpedia_12457,Brunswick Pro Bowling,2010-01-01 00:00:00,Xb ox One,Wii U,Sports,
dbpedia_12458,Bejeweled,,PopCap Games,,Puzzle video game,
dbpedia_12461,Medieval II: Total War: Kingdoms,2007-01-01 00:00:00,Android system) (operating,Linux / SteamOS,Real-time tactics,Total War (video game series)
dbpedia_12462,Enter the Matrix,2003-01-01 00:00:00,Shiny Entertainment,PlayStation 2,Action-adventure game,
dbpedia_12463,Little Busters!,,Key (company),,,
dbpedia_12464,Castlevania: Rondo of Blood,1993-01-01 00:00:00,Konami,,Platform-adventure,Castlevania
dbpedia_12465,List of Monster Jam video games,2014-01-01 00:00:00,Ubi Soft Barcelona,,Racing game,
dbpedia_12466,The Ball (video game),2010-01-01 00:00:00,Teotl Studios,,Action-adventure game,
dbpedia_12467,The Addams Family (video game series),,Ocean Software,,Adventure game,
dbpedia_12468,List of Monster Jam video games,2014-01-01 00:00:00,Torus Games,iOS (iPhone),Roeing,
dbpedia_12470,Taz: Wanted,2002-01-01 00:00:00,Blitz Games,Nintendo GameCube,Action-adventure game,
dbpedia_12471,King of the Monsters (video game),1991-01-01 00:00:00,DotEmu,,Wrestling,
dbpedia_12473,Shantae and the Pirate's Curse,2022-01-01 00:00:00,WayForward,,Platform game,
dbpedia_12474,Alien: Isolation,2014-01-01 00:00:00,Creative Assembly,Android,Stealth,"A list of games from the Alien, Predator, and Alien vs. Predator series"
dbpedia_12475,Arcania: Gothic 4,2010-01-01 00:00:00,Black Forest Games studio,Xbox 360,Action role-playing video game,
dbpedia_12477,Kingdom Come: Deliverance,2018-01-01 00:00:00,Warhorse Studios,PlayStation 4,Action role-playing,
dbpedia_12478,The Eye of Judgment,2008-01-01 00:00:00,Japan Studio,PlayStation 3,Collectible card game,
dbpedia_12479,Top Spin 2,2006-01-01 00:00:00,Indie Built,Xbox 360,Sports Video Game,
dbpedia_12480,Fate/tiger,2008-01-01 00:00:00,Type-Moon,PlayStation Portable (PSP),Fighting game,
dbpedia_12481,Spot: The Cool Adventure,1994-01-01 00:00:00,Visual Concepts LLC,Game Boy,Platform game,
dbpedia_12482,Phoenix Wright: Ace Attorney,2010-01-01 00:00:00,Capcom Production Studio 4,,Adventure game,
dbpedia_12483,Serious Sam: The First Encounter,2020-01-01 00:00:00,Croteam,Google Stadia,First-person shooter,
dbpedia_12484,Blackguards 2,2017-01-01 00:00:00,Daedalic Entertainment,macOS,Tactical RPG,
dbpedia_12485,List of Fire Pro Wrestling,2018-01-01 00:00:00,Chunsoft,PlayStation,Fighter,Dire 0r0 Wrestling
dbpedia_12486,Worms World Party,2005-01-01 00:00:00,The Code,,Cannon game,Worms (series)
dbpedia_12487,Ghost Recon: Island Thunder,2002-01-01 00:00:00,Rcd Storm Entertainmcnt,Xbox,Tactical shooter,
dbpedia_12488,Fieldrunners,2012-01-01 00:00:00,Subatomic Studios,,Tower defense,
dbpedia_12490,KOF '97,1997-01-01 00:00:00,Code Mystics,,Fightinggame,
dbpedia_12491,Portal (video game),,Valve Corporation,Windows PC,,Portal (video series)
dbpedia_12493,Advanced Dungeons & Dragons: Heroes of the Lance,1991-01-01 00:00:00,U.S. Gold,,Action-adventure game,Dragonlance
dbpedia_12494,Resident Evil Survivor,2002-01-01 00:00:00,Tose Corporation,,First-person shooter,Resident Evil
dbpedia_12496,Nihilumbra,2018-01-01 00:00:00,BeautiFun Games,Android,Puzzle-platform game,
dbpedia_12497,AeroWings,1999-01-01 00:00:00,CRI Middleware,Sega Dreamcast,Flight simulator,
dbpedia_12498,Metro Exodus,2019-01-01 00:00:00,4A 6omes,PlayStation 5,First-person shooter,Metro (franchise)
dbpedia_12499,The Final Fantasy Legend,2021-01-01 00:00:00,Square (video game company),,video game,SaGa
dbpedia_12501,Chaos;Head,2014-01-01 00:00:00,5pb.,Xbox 360,Visual novel,5eience Adventure
dbpedia_12503,Arcana Heart (video game),2006-01-01 00:00:00,Yuki Enterprise,Arcade Cabinet,Fighting game,Arcona Heort
dbpedia_12504,The Typing of the Dead,2012-01-01 00:00:00,Smilebit,Arcade Cabinet,Learning game,
dbpedia_12505,NFL Blitz 20-02,2001-01-01 00:00:00,Point of View (eompony),Xbox,5ports gamc,
dbpedia_12506,Worms (2007 video game),2009-01-01 00:00:00,Team17,iOS (iPhone),Artillery game,Worms (series)
dbpedia_12507,Freddi 2: The Case of the Haunted Schoolhouse,1996-01-01 00:00:00,Humongous Entertainment,,Comedy,
dbpedia_12508,Cars Race-O-Rama,2009-01-01 00:00:00,Incinerator Studios,,Racing video game,
dbpedia_12509,Gunbird 2,2016-01-01 00:00:00,Psikyo,Arcade Cabinet,Scrolling shooter,
dbpedia_12511,Dream Chronicles 2: The Eternal Maze,2010-01-01 00:00:00,,iOS (iPhone),Puzzle game,
dbpedia_12512,Sonic CD,2016-01-01 00:00:00,Sega,,Platform game,Sonic the Hedgehog
dbpedia_12514,Star Wars: Episode III – Revenge of the Sith (video game),2005-01-01 00:00:00,,PlayStation 2,Action game,
dbpedia_12516,Switchblade II,2013-01-01 00:00:00,Core Design,,Shoot 'em up,"Switchblade, the video game"
dbpedia_12517,Super Time Force,2016-01-01 00:00:00,Capybara Games,Xbox 360,Shooter game,
dbpedia_12518,Worms (1995 video game),1995-01-01 00:00:00,Team17,,Artillery game,Worms (series)
dbpedia_12519,Might and Magic Book One: The Secret of the Inner Sanctum,1992-01-01 00:00:00,New World Computing,,Role-playing video game,Might and Magic
dbpedia_12520,Commander Keen in Invasion of the Vorticons,1990-01-01 00:00:00,Id Software,,Side-scrolling video game,Commander Keen
dbpedia_12521,Karnov's Revenge,1994-01-01 00:00:00,Data East,Neo Geo MVS,Fight ing game,Fighter's HistorY
dbpedia_12522,Cho Aniki,,X-Nauts,PlayStation,Shoot 'em up,
dbpedia_12524,SimFarm,,Maxis,,management and Construction simulation games,List of Sim video games
dbpedia_12526,The V: Scrolls Elder Skyrim,2011-01-01 00:00:00,Bethesda Game Studio authored the game series,,Action role-playing,Th4 Elder Acr0lls
dbpedia_12529,Michael Jackson: The Experience,2011-01-01 00:00:00,Ubisoft Paulo Sao,Xbox 360,Music video game,
dbpedia_12530,Bionic Commando (2009 video game),2009-01-01 00:00:00,Grin (company),Windows PC,,
dbpedia_12532,Experience Jackson: The Michael,2012-01-01 00:00:00,IOS,iPadOS (iPad),Rhythm game,
dbpedia_12533,Desert Strike,,Ocean Software,PlayStation Portable (PSP),5hoot 'cm up,
dbpedia_12534,One: Kagayaku Kisetsu e,,Tactics (company),,Visual novel,
dbpedia_12535,Brunswick Bowling Pro,2016-01-01 00:00:00,2 PlayStation,PlayStation Portable (PSP),Sports,
dbpedia_12536,Ganbare Goemon: Tōkai Dōchū Ōedo Tengu ri Kaeshi no Maki,2005-01-01 00:00:00,Konami,Nintendo DS,Action-adventure game,
dbpedia_12537,Asphalt 9: Legends,2020-01-01 00:00:00,,Android,Racing game,
dbpedia_12538,Sonic Heroes,,,,Action game,Sonic the Hedgehog
dbpedia_12539,Democracy (video game),2007-01-01 00:00:00,Positech Games,Linux / SteamOS,Government simulation game,
dbpedia_12541,Millipede (video game),1982-01-01 00:00:00,"Atari, Inc.",Atari 2600,Fixed shooter,
dbpedia_12542,Quake (video game),1997-01-01 00:00:00,,Nintendo 64,First-pcrson shootcr,Quake (series)
dbpedia_12543,Kanon (video game),2002-01-01 00:00:00,Key (company),,Eroge,
dbpedia_12544,Grease (video game),2010-01-01 00:00:00,Zoë Mode,Nintendo DS,Music video game,
dbpedia_12545,Free Running (video game),2009-01-01 00:00:00,Core Design,PlayStation Portable (PSP),,
dbpedia_12546,Art of Balance,2018-01-01 00:00:00,Shin'en Multimedia,Wii,,
dbpedia_12547,Dropchord,2013-01-01 00:00:00,Double Fine Productions,iOS (iPhone),Music video game,
dbpedia_12548,Solomon's Key,1991-01-01 00:00:00,,,Puzzle video game,
dbpedia_12549,World Championship Poker,2005-01-01 00:00:00,Point of View (developer),PlayStation Portable (PSP),Card game,
dbpedia_12550,Puzz Loop,1999-01-01 00:00:00,Mitchell Corporation,Arcade Cabinet,Puzzle video game,
dbpedia_12551,Tennis Mario,2000-01-01 00:00:00,Planning Software Camelot,,Sports video game,
dbpedia_12552,,2012-01-01 00:00:00,Konami,,Role-playing video game,
dbpedia_12553,Sunset (video game),2015-01-01 00:00:00,Tale of Tales (company),,Interactive storytellin,
dbpedia_12554,Uno (video game),2010-01-01 00:00:00,Vameoogt,PlayStation 4,Card game,
dbpedia_12555,Puzzle & Action: Tant-R,1994-01-01 00:00:00,Zdgs,Sega Master System,Puxzpe v8deo game,
dbpedia_12558,Terminator 2 (16-bit video game),,Bits Studios,Super Nintendo (SNES),Action g,List of Terminator video games
dbpedia_12559,List of Monster Jam video games,2010-01-01 00:00:00,Team6 Game Studios,PlayStation 4,,Jam Monster
dbpedia_12560,List of Monster Jam video games,2003-01-01 00:00:00,Rainbow Studios,,Racing game,Monster Jam
dbpedia_12561,Fishdom,2015-01-01 00:00:00,Playrix,Android,,
dbpedia_12562,Kamaitachi no Yoru,1994-01-01 00:00:00,Chunsoft,Windows PC,Mystery fiction,
dbpedia_12563,FIFA 10,2009-01-01 00:00:00,ExientEntertainment,iOS (iPhone),Sports game,
dbpedia_12564,List of Saiyuki video games,2002-01-01 00:00:00,Enix,,Fighter,
dbpedia_12565,Psyvariar,2013-01-01 00:00:00,Success Corporation,Arcade Cabinet,Shoot 'em up,
dbpedia_12566,Geometry Wars 3: Dimensions,2015-01-01 00:00:00,Lucid Games,Xbox One,Shoot 'em up,
dbpedia_12567,Pac-Man and the Ghostly Adventures 2,2014-01-01 00:00:00,M9nle7 Bar Games,,Platform game,List of Pac-Man video games
dbpedia_12568,Oddworld: Stranger's,,BlackBerry,Android,,
dbpedia_12569,The Hitchhiker's Guide to the Galaxy (video game),,Infocom,,Interactive fiction,
dbpedia_12570,Donkey Kong 3,1984-01-01 00:00:00,,,Shooter game,Donkey Kong
dbpedia_12571,Speed Busters,1998-01-01 00:00:00,Ubisoft Montreal,Sega Dreamcast,Racing game,
dbpedia_12572,Vampire: The Masquerade (Choice of Games),2020-01-01 00:00:00,Choice of Games,Windows PC,Interactive fiction,
dbpedia_12573,Samurai Warriors 2,2007-01-01 00:00:00,Omega,Windows PC,Hack and slash,Samurai
dbpedia_12574,How to Train Your Dragon (video game),2010-01-01 00:00:00,Griptonite Games,Nintendo DS,Action-adventure game,
dbpedia_12575,World Championship Pool 2004,2004-01-01 00:00:00,Blade Interactive,Xbox,Pool (cue sports),
dbpedia_12576,RoboCop 3 (video game),,Atari ST,Super Nintendo (SNES),Platform game,
dbpedia_12577,NBA Street,2002-01-01 00:00:00,NuFX,Nintendo GameCube,,
dbpedia_12580,Worms World Party,2002-01-01 00:00:00,The Code Monkeys,,Artillcry gome,
dbpedia_12582,Rayman Origins,2011-01-01 00:00:00,Ubisoft Montpellier,Xbox 360,Platform game,
dbpedia_12585,Road Rage (video game),2017-01-01 00:00:00,Team 6 Game Studios,Xbox One,Vehicular combat,
dbpedia_12586,Shrek 2 (video game),2004-01-01 00:00:00,KnowWonder,Xbox,Action-adventure game,
dbpedia_12587,Rider: Battride War,,Bandai Namco Studios,,Hack and slash,
dbpedia_12588,Silent Hill: Homecoming,2008-01-01 00:00:00,Games Helix Double,,Survival horror,Silent Hill
dbpedia_12589,,,Oliver Twins,,Adventure game,
dbpedia_12590,Shadow Warrior (1997 video game),2012-01-01 00:00:00,3D Realms,Android,First-person shooter,Shadow Warrior
dbpedia_12591,Doom (1993 video game),2006-01-01 00:00:00,Id Software,,First-person shooter,
dbpedia_12594,Barnyard,2006-01-01 00:00:00,Halfbrick,Game Boy Advance,Adventure game,
dbpedia_12595,Dark Sector,2009-01-01 00:00:00,digital Extremes,Xbox 360,,
dbpedia_12596,Disney's Chicken Little: Ace in Action,,Avalanche Software,Windows PC,Platform game,
dbpedia_12598,Pac-Man World,,,Xbox Series X,Platform game,List of Pac-Man video games
dbpedia_12599,Archive Exist,2015-01-01 00:00:00,Tri-Ace,,Role-playing video game,
dbpedia_12600,Line Attack Heroes,,,Wii,Action game,
dbpedia_12601,Puyo Puyo 2,,M2 (game developer),,Puzzle,
dbpedia_12603,Bit.Trip Void,2012-01-01 00:00:00,,macOS,Shoot 'em up,
dbpedia_12604,Duke Nukem II,1999-01-01 00:00:00,3D Realms,,Platform game,Duke Nukem
dbpedia_12607,,2007-01-01 00:00:00,Arc Works System,Arcade Cabinet,Fighting game,Guilty Gear
dbpedia_12608,Beyond Zork,1987-01-01 00:00:00,Infocom,,Interactive fiction,
dbpedia_12610,Ultima V: Warriors of Destiny,,Origin Systems,,Role-playing video game,Ultima (series)
dbpedia_12611,Hard Truck Apocalypse,2005-01-01 00:00:00,Targem Games,Windows PC,Science fiction,
dbpedia_12614,Men of War: Assault Squad,2011-01-01 00:00:00,Digitalmindsoft,Windows PC,Real-time strategy,Men of War (series)
dbpedia_12615,Counter-Strike: Source,2013-01-01 00:00:00,Turtle Rock Studios,Linux / SteamOS,shooter,
dbpedia_12616,Wargasm,1998-01-01 00:00:00,Digital Image Design,Windows PC,,
dbpedia_12617,Looney Tunes: Duck Amuck,2007-01-01 00:00:00,WayForward,Nintendo DS,Platformer,
dbpedia_12618,Resident Evil 4,2005-01-01 00:00:00,,iOS (iPhone),Survival horror,
dbpedia_12619,Power Gig: Rise of the SixString,2010-01-01 00:00:00,Seven45 Studios,Xbox 360,Rhythm game,
dbpedia_12620,Final Fantasy IV,2005-01-01 00:00:00,Square(video game company),PlayStation,Role-playingvideo game,
dbpedia_12621,NBA 2K14,2013-01-01 00:00:00,Visual Concepts,Android,Sports game,
dbpedia_12622,GodFinger,2010-01-01 00:00:00,Wonderland Software,iOS (iPhone),God game,
dbpedia_12623,Flow,,Thatgamecompany,,Life simulation game,
dbpedia_12625,Crisis Zone,2004-01-01 00:00:00,,Arcade Cabinet,Dhlot 'em u0,
dbpedia_12626,Fire Emblem Warriors,,Team Ninja,,,Fire EMblem
