id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,Attribute_11
sales_2614,X-Men: Next Dimension,2002-01-01 00:00:00,Paradox Development,,PlayStation 2,Fighting,Gl,,T,0
sales_2615,Dynasty Warriors Gundam,2007-01-01 00:00:00,"Koei, Omega For",Tecmo Koei,,Action,60.0,6.9,T,0
sales_2616,Doom 3 BFG Edition,2012-01-01 00:00:00,id Software,Bethesda Softworks,Xbox 360,Sjopt4r,67.0,6.5,M,0
sales_2617,Alice in Wonderland,2010-01-01 00:00:00,Etranges Libellules,,Nintendo DS,AdvenTure,7 8,,E10+,0
sales_2618,Spider-Man 3,,Vicarious Visions,Activision,Wii,Platform,53.0,5.3,T,0
sales_2619,Rock Band 4,2015-01-01 00:00:00,Harmonix Music Systems,Harmonix Music Systems,Xbox One,Misc,79.0,6.4,T,0
sales_2620,James Bond 007: Blood Stone,2010-01-01 00:00:00,Bizarre Creations,,Xbox 360,Shooter,62.0,,T,0
sales_2621,Street Fighter X Tekken,2012-01-01 00:00:00,Capcom,Capcom,Xbox 360,Fighting,,,T,0
sales_2622,Dark Sector,2008-01-01 00:00:00,Digital Extremes,D3Pubhsber,PlayStation 3,Shooter,72.0,7.6,M,0
sales_2623,ICO,2001-01-01 00:00:00,SCE Studio Japan,Sony Computer Entertainment,PlayStation 2,Action,90.0,8.8,T,
sales_2624,World of Warcraft: Warlords of Draenor,,Blizzard Entertainment,Activision Blizza,Windows PC,Action,,5.9,T,0
sales_2625,Ford Racing Off Road,2008-01-01 00:00:00,Razorworks,Xplosiv,Wii,,37.0,,E,0
sales_2626,Unreal Tournament III,2008-01-01 00:00:00,Elkc Gamds,,Xbox 360,5booter,82.0,7.6,M,
sales_2627,FIFA Soccer 13,2012-01-01 00:00:00,Electronic Arts,EA,,Action,69.0,6.2,E,0
sales_2628,Victorious Boxers: Ippo's Road to Glory,2000-01-01 00:00:00,New,Empire Interactive,PlayStation 2,Fighting,75.0,8.0,T,0
sales_2629,Valkyrie Profile 2: Silmeria,2006-01-01 00:00:00,,Square Enix,PlayStation 2,Role-Playing,8 4,9.0,T,0
sales_2630,Pinball Hall of Fame: The Williams Collection,2008-01-01 00:00:00,Farsight Studios,System 3 Arcade Software,Wii,Misc,82.0,8.8,E10+,0
sales_2631,Hot Wheels Velocity X,2002-01-01 00:00:00,Beyond Games,THQ,PlayStation 2,Racing,,7.0,E,0
sales_2632,MySims Racing,,EA Games,Electronic Arts,Wii,Racing,68.0,,E,0
sales_2633,of Elementalists,2010-01-01 00:00:00,Teyon,Level 5,Nintendo DS,Action,34.0,,T,0
sales_2634,F.E.A.R. 2: Project Origin,2009-01-01 00:00:00,Monolith Productions,Warner Bros. Interactive Entertainment,PlayStation 3,Shooter,7 9,,M,0
sales_2635,The Sims 2: Pets,2007-01-01 00:00:00,Maxi s,EA,Wii,Simulation,65.0,7.3,T,0
sales_2636,,2005-01-01 00:00:00,Midway,Midway game publisher,PlayStation 2,Racing,58.0,8.0,T,0
sales_2637,Crash: Mind Over Mutant,2008-01-01 00:00:00,Entertainment Radical,Vivendi Games,Xbox 360,Platform,,6.5,E10+,0
sales_2638,Viva Pinata: Trouble in Paradise,2008-01-01 00:00:00,Rare Limited,Microsoft Game Studios,Xbox 360,Simulation,,7.9,E,0
sales_2639,Epic Mickey 2: The Power of Two,2012-01-01 00:00:00,Blitz Games Studios,Disney interactive Studios,PlayStation 3,Action,59.0,,,0
sales_2641,Need for Speed Carbon,2006-01-01 00:00:00,EA Canada,,Xbox,Racing,74.0,,,0
sales_2643,Crazy Taxi: Fare Wars,2007-01-01 00:00:00,Sega,Sega,,Racing,7e,7.1,E10+,0
sales_2644,"Warhammer 40,000: Dawn of War II",2009-01-01 00:00:00,,THQ,Windows PC,Strategy,85.0,8.1,,0
sales_2645,Emergency Hero,2008-01-01 00:00:00,"Ubisoft Barcelona, Ubisoft Reflections",Ubisoft,Wii,Racing,41.0,4.2,E10+,0
sales_2646,FlingSmash,2010-01-01 00:00:00,Artoon,Nintendo,Wii,,48.0,6.8,E,
sales_2647,Downhill Domination,2003-01-01 00:00:00,Jncogn85o Inc.,Codemasters,PlayStation 2,Racing,79.0,,,
sales_2648,Dead Space Extraction,2009-01-01 00:00:00,"Eurocom Entertainment Software, Visceral Games",EA,Wii,Shooter,,8.1,M,0
sales_2649,,2006-01-01 00:00:00,Amaze,Disney Interactive Studios,Game Boy Advance,Adventure,70.0,,E10+,
sales_2650,Silent Hill: Shattered Memories,2009-01-01 00:00:00,"Climax Group, Climax Studios",Konami Digital Entertainment,Wii,Action,,8.0,,0
sales_2651,Active Life Extreme Challenge,2009-01-01 00:00:00,TOSE,Namco Bandai Games,Wii,Sports,56.0,,,0
sales_2652,Spider-Man: or Foe,2007-01-01 00:00:00,Artificial Mind & Movement,Activision,Nintendo DS,,55.0,,E10+,0
sales_2653,WSOP,2005-01-01 00:00:00,Activision,Activision,,Misc,46.0,8.2,E10+,0
sales_2654,Final Fantasy Crystal Chronicles: Echoes of Time,2009-01-01 00:00:00,Square Enix,Square Enix,Nintendo DS,Role-Playing,,7.3,,0
sales_2655,Rise of Nightmares,2011-01-01 00:00:00,Arha,Ssyq,Xbox 360,Aetion,54.0,7.8,M,0
sales_2656,EA Sports UFC,2014-01-01 00:00:00,EA Sports,Arts Electronic,Xbox One,Sports,70.0,6.3,T,0
sales_2657,,2005-01-01 00:00:00,Ubisoft,Ubisoft,Game Boy Advance,Action,59.0,,E10+,0
sales_2659,Dead or Alive 4,2005-01-01 00:00:00,Ninja Team,Koei,Xbox 360,Fighting,85.0,8.2,,0
sales_2661,Dance Dance Revolution: Mario Mix,2005-01-01 00:00:00,Hudson,Nintendo,Nintendo GameCube,Misc,69.0,,E,0
sales_2662,Metal Gear Solid: The Twin Snakes,,Silicon Knights,Konami Digital Entertainment,Nintendo GameCube,Action,85.0,9.0,M,0
sales_2664,Mat Hoffman's Pro BMX 2,2002-01-01 00:00:00,,Activision,PlayStation 2,Sports,76.0,9.1,T,0
sales_2665,One Piece: Pirate Warriors 3,2015-01-01 00:00:00,Omega For,Namco Bandai Games,PlayStation 4,Action,74.0,7.4,T,0
sales_2666,Iridion 3D,2001-01-01 00:00:00,Shin'en,THq,Game Boy Advance,Shooter,53.0,,E,0
sales_2667,2010 FIFA World Cup South Africa,2010-01-01 00:00:00,Electronic Arts,Electronic Arts,PlayStation Portable (PSP),Sports,69.0,7.4,E,0
sales_2668,Classic NES Series: Pac-Man,2004-01-01 00:00:00,,Nintendo,Game Boy Advance,0uzake,53.0,,E,0
sales_2670,SimCity Creator,2008-01-01 00:00:00,Ele ctronic Arts,EA,Wii,Simulation,67.0,,E,0
sales_2671,Dragon Ball Z: Collectible Card Game,,ImaginEngine,,Game Boy Advance,Misc,62.0,5.5,E,0
sales_2672,Harry Potter and the Order of the Phoenix,2007-01-01 00:00:00,EA Games,EA,Wii,Action,69.0,,E10+,
sales_2673,The Sims 3: Ambitions,2010-01-01 00:00:00,EA Redwood Shores,Electronic Arts,,Simulation,74.0,7 .3,T,0
sales_2674,Razor Scooter,1999-01-01 00:00:00,Shaba Games,Ubisoft,PlayStation,Sports,,,E,0
sales_2675,Disney's Kim Possible 3: Team Possible,2005-01-01 00:00:00,Artificial Mind and Movement,Disney Inyeeqctive Studios,Game Boy Advance,Platform,76.0,7.7,E,0
sales_2676,Rygar: Legendary Adventure,2002-01-01 00:00:00,Tecmo,Wanadoo,PlayStation 2,,83.0,8.4,T,0
sales_2677,Syphon Filter: Logan's Shadow,2007-01-01 00:00:00,Sony Bend,,PlayStation Portable (PSP),Shooter,ut,8.8,,0
sales_2678,Kessen II,2001-01-01 00:00:00,Koei,THQ,PlayStation 2,Strategy,71.0,8.3,T,0
sales_2679,Stuart Little II,2002-01-01 00:00:00,Cre ations,Activision,Game Boy Advance,0kstform,ti,,E,0
sales_2680,Tak 2: The Staff of Dreams,2004-01-01 00:00:00,Avalanche Software,THQ,Game Boy Advance,Platform,45.0,,E,0
sales_2681,SingStar Amped,2007-01-01 00:00:00,SCEE London Studio,Sony Computer,PlayStation 2,M isc,76.0,,T,
sales_2682,Brothers In Arms: Earned in Blood,2005-01-01 00:00:00,Gearbox Software,Ubisoft,PlayStation 2,Shoote,71.0,7.9,M,0
sales_2683,Dragon Ball Z: Sagas,2005-01-01 00:00:00,Avalanche Software,Atari,PlayStation 2,,49.0,5.4,T,0
sales_2684,Scooby-Doo,2001-01-01 00:00:00,Helixe,THQ,Game Boy Advance,,64.0,,E,0
sales_2685,MX vs. ATV: Alive,2011-01-01 00:00:00,THQ Digital Studio Phoenix,THQ,PlayStation 3,Racing,61.0,,E,0
sales_2686,NBA Live 07,2006-01-01 00:00:00,,,Xbox 360,Xpot5s,59.0,,,0
sales_2687,Brothers In Arms: Road to Hill 30,2005-01-01 00:00:00,Gearbox Software,,PlayStation 2,Shooter,,,M,0
sales_2688,The Legend of Spyro: Dawn of the Dragon,2008-01-01 00:00:00,,Vigejdi Gzmes,Nintendo DS,Platform,57.0,6.8,E,0
sales_2689,The Mark of Kri,2002-01-01 00:00:00,SCEA,Sony Computer Entertainment,PlayStation 2,Action,80.0,7.9,,0
sales_2690,Need for Speed: Hot Pursuit,2010-01-01 00:00:00,Exient Entertainment,Electronic Arts,Wii,Racing,50.0,3.7,E10+,0
sales_2691,Crash Nitro Kart,2003-01-01 00:00:00,Vicarious Visions,Vivendi Games,Game Boy Advance,Racing,77.0,8.3,E,0
sales_2692,Crayola: Treasure Adventures,,Crave,Ignition Entertainment,,Word & Trivia,65.0,,E,0
sales_2693,Silent Hill: Downpour,2012-01-01 00:00:00,Vatra,Konami Digital,PlayStation 3,Action,64.0,6.9,M,0
sales_2694,WWE SmackDown vs. Raw 2011,2010-01-01 00:00:00,Yuke's,,,Fighting,72.0,,T,0
sales_2695,Jak and Daxter: The Lost,2009-01-01 00:00:00,High Impact Games,Sony Computer Entertainment,PlayStation 2,Platform,,,E10+,
sales_2696,Star Wars: Demolition,2000-01-01 00:00:00,Inc.,Activision,,Racing,,,,0
sales_2697,Delta Force: Black Hawk Down,2005-01-01 00:00:00,Rebellion,NovaLogic,PlayStation 2,Shooter,SB,8.8,T,0
sales_2698,.hack//Outbreak Part 3,2002-01-01 00:00:00,CyberConnect2,Atari,PlayStation 2,Role-Playing,70.0,,T,0
sales_2699,MX vs. ATV Untamed,2007-01-01 00:00:00,Rainbow Studios,THQ,PlayStation 3,Racing,67.0,6.1,E,0
sales_2701,Top Spin,2003-01-01 00:00:00,Pam Development,Microsoft Game Studios,Xbox,Sports,,8.2,E,0
sales_2702,Brothers In Arms: D-Day,2006-01-01 00:00:00,Ubisoft Shanghai,Ubisoft,PlayStation Portable (PSP),Shooter,65.0,9.1,,0
sales_2703,The Golden Compass,,Shiny Entertainment,Sega,Xbox 360,Actio,rq,4.1,E10+,0
sales_2704,Tomb Raider Legend,2006-01-01 00:00:00,Buzz Monkey,Eidos Interact,,Action,67.0,7.9,T,0
sales_2706,Enter the Matrix,2003-01-01 00:00:00,Shiny Entertainment,Atari,Nintendo GameCube,Action,63.0,,T,0
sales_2708,NASCAR 2005: Chase for the Cup,2004-01-01 00:00:00,EA Tiburon,E1ectronie Arts,,Racing,86.0,,E,0
sales_2709,PlayStation All-Stars Battle Royale,2012-01-01 00:00:00,Bluepoint Ga,Sony Computer Entertainment,PlayStation Vita,Action,75.0,7.5,T,0
sales_2710,The Powerpuff Girls: Relish Rampage,2002-01-01 00:00:00,VIS Entertainment,BAM! Entertainmen,,Action,46.0,6.8,,0
sales_2711,Bleach: The Blade of Fate,2006-01-01 00:00:00,Treasure,Sega,Nintendo DS,Figbting,83.0,7.5,,
sales_2712,NFL Head Coach,2006-01-01 00:00:00,Tiburon EA,Electronic Arts,PlayStation 2,Sports,66.0,6.9,E,0
sales_2713,Tomb Raider: Underworld,2008-01-01 00:00:00,Crystal Dynamics,,Wii,Aetion,70.0,7.2,T,0
sales_2714,Area 51,2005-01-01 00:00:00,Midway Studios - Austin,Midway game publisher,PlayStation 2,Shooter,75.0,,,0
sales_2715,NHL 2005,2004-01-01 00:00:00,EA,Electronic Arts,PlayStation 2,Sports,75.0,,E,0
sales_2716,The York New Times Crosswords,,BudCat,Majeseo Entertainmcnt,Nintendo DS,,79.0,6.7,T,0
sales_2717,Star Wars Jedi Knight: Jedi Academy,2003-01-01 00:00:00,Vicarious Visions,,Xbox,Shooter,76.0,8.7,T,0
sales_2718,Dynasty Warriors: Strikeforce,2009-01-01 00:00:00,Omega Force,Ubisoft Annecy Studio,PlayStation Portable (PSP),Action,65.0,6.8,T,0
sales_2719,Brain Challenge,2008-01-01 00:00:00,Ubisoft,Ubisoft,,Misc,68.0,7.0,E,0
sales_2720,Enemy Territory: Quake Wars,2008-01-01 00:00:00,Nerve Software,Activision,Xbox 360,Shooter,69.0,,T,0
sales_2721,Major League Baseball 2K11,2011-01-01 00:00:00,Visual Concepts,Interactive,Xbox 360,Sports,69.0,6.8,E,0
sales_2722,ATV Offroad Fury Pro,2006-01-01 00:00:00,"Climax Group, Climax Studios",Sony Computer Entertainment,PlayStation Portable (PSP),Racing,76.0,,E,0
sales_2723,Burnout Dominator,2007-01-01 00:00:00,Criterion Games,Arts Electronic,PlayStation Portable (PSP),Racing,76.0,,E10+,p
sales_2724,Crash of the Titans,,Radical Entertainment,Vivendi Games,Wii,Action,,S.B,,0
sales_2725,Red Faction: Armageddon,2011-01-01 00:00:00,Volition Inc.,THQ,,Shooter,71.0,7.3,M,0
sales_2726,Tekken Advance,2001-01-01 00:00:00,Eighting/Raizing,Infogrames,Game Boy Advance,Fighting,82.0,,T,O
sales_2727,Shin Megami Tensei: Persona 3,2006-01-01 00:00:00,Atlus Co.,Tecmo Koei,PlayStation 2,Ro1e-Ploying,it,,M,0
sales_2729,Bee Movie Game,2007-01-01 00:00:00,Vicarious Visions,Activision,,Action,58.0,,E,0
sales_2730,Sega Rally Revo,2007-01-01 00:00:00,SEGA Racing Stu,Sega,Xbox 360,,77.0,,E,0
sales_2731,Samurai Warriors: Xtreme Legends,2004-01-01 00:00:00,Omega Force,Tecmo Koei,PlayStation 2,Action,yq,8.6,T,0
sales_2732,LEGO Rock Band,,Backbone Entertainment,Warner Bros. Interactive Entertainme,Nintendo DS,Misc,80.0,7.5,E,0
sales_2734,NBA Live 2005,2004-01-01 00:00:00,Canada EA,Electronic Arts,Nintendo GameCube,Sports,83.0,,E,0
sales_2735,F.E.A.R. 3,2011-01-01 00:00:00,Day 1 Studios,Warner Bros. Interactive Entertainment,PlayStation 3,Shooter,74.0,7.1,M,0
sales_2736,WWE Day of Reckoning,2004-01-01 00:00:00,Yuke's,THQ,Nintendo GameCube,Fighting,79.0,9.0,T,0
sales_2737,NBA Live 10,2009-01-01 00:00:00,EA Canada,Electronic Arts,Xbox 360,Sports,80.0,7.7,E,0
sales_2739,Harry Potter and the Deathly Hallows - Part 1,2010-01-01 00:00:00,Light Bright EA,Electronic Arts,,Action,38.0,5.0,,
sales_2740,Pro Evolution Soccer 2017,2016-01-01 00:00:00,Konami,Konami Digital Entertainment Digital Entertainment,PlayStation 4,Sports,85.0,7.6,,0
sales_2741,Sled Storm,2002-01-01 00:00:00,Electronic Arts,Arts Electronic,PlayStation 2,,73.0,7.7,T,0
sales_2743,Wolfenstein: The New Order,2014-01-01 00:00:00,MachineGam,Bethesda Softworks,Windows PC,Shooter,81.0,8.2,M,0
sales_2744,Deadpool,2013-01-01 00:00:00,High Moon Studios,Activision,PlayStation 3,Action,61.0,7.2,M,0
sales_2745,Watch Dogs Legion,2014-01-01 00:00:00,,Ubisoft,Windows PC,Action,77.0,4.7,M,0
sales_2746,Mario Golf: Advance Tour,2004-01-01 00:00:00,Camelot Software,,,Sports,84.0,8.6,E,0
sales_2747,Celebrity Sports Showdown,2008-01-01 00:00:00,EA Canada,EA,Wii,Sporting Goods,50.0,,E,0
sales_2749,Disney Guilty Party,2010-01-01 00:00:00,Wideload Games Inc.,Disney Interactive Studios,Wii,Misc,78.0,8.0,E,0
sales_2750,"Warhammer 40,000: Space Marine",2011-01-01 00:00:00,Relic,THQ,PlayStation 3,Shooter,70.0,7.4,M,0
sales_2751,Major League Baseball 2K6,2006-01-01 00:00:00,Kush Gam,Spike,PlayStation 2,Sports,70.0,5.2,,
sales_2752,Brunswick Pro Bowling,2010-01-01 00:00:00,"Farsight Studios, Crave",505 Games,Xbox 360,Sports,44.0,,E,0
sales_2753,World Soccer Winning 9 Eleven,2005-01-01 00:00:00,JCRG,Konami Digital Entertainment,Xbox,Sports,89.0,7.9,E,0
sales_2754,Teenage Mutant Ninja Turtles 2: Battle Nexus,2004-01-01 00:00:00,,Konami Digital Entertainment,PlayStation 2,Action,47.0,,T,0
sales_2755,The Thing,,Computer Artworks,Games Vivendi,PlayStation 2,,78.0,y.r,M,0
sales_2757,Mario Tennis Ultra Smash,2015-01-01 00:00:00,"Nintendo,Camelot Software Planning",Nintendo,Wii U,Sporting Goods,58.0,5.3,E,
sales_2758,Virtua Tennis 4,2011-01-01 00:00:00,Sega,,PlayStation 3,Spor,69.0,6.6,E,0
sales_2759,X-Men Legends II: Rise of Apocalypse,2005-01-01 00:00:00,Raven Software,Activision,Xbox,Role-Playing,84.0,8.7,T,
sales_2760,Naruto Shippuden: Ultimate Ninja Storm Generations,2012-01-01 00:00:00,CyberConnect2 and Racjin,Namco Bandai Games,Xbox 360,Fighting,74.0,7.2,T,0
sales_2761,,2014-01-01 00:00:00,Toys for Bob,Activision,PlayStation 4,Action,78.0,5.6,E10+,0
sales_2762,Worms: Open Warfare 2,2007-01-01 00:00:00,"Two Tribes, Team 17",,PlayStation Portable (PSP),Strategy,80.0,8.1,E10+,0
sales_2763,Spawn: Armageddon,2003-01-01 00:00:00,0oint 9f Fiew,EA,,Action,56.0,,M,0
sales_2764,Sid Meier's Civilization Revolution,2008-01-01 00:00:00,Firaxis Gomcs,Take-Two Interactive,Nintendo DS,Strategy,,7.7,E10+,0
sales_2765,Tiger Woods PGA Tour 2003,2002-01-01 00:00:00,,Electronic Arts,Xbox,Sports,88.0,u.t,,
sales_2766,Battlefield 2: Modern Combat,2005-01-01 00:00:00,Digital Illusions,Electronic Arts,PlayStation 2,Shooter,80.0,8.5,T,0
sales_2767,50 Cent: Bulletproof,2005-01-01 00:00:00,Genuine Games,Vivendi Games,Xbox,Action,,,M,0
sales_2768,Tony Hawk's Proving Ground,2007-01-01 00:00:00,Neversoft Entertainment,Activision,PlayStation 3,Sports,73.0,6.6,T,0
sales_2769,LEGO Star Wars II: The Original Trilogy,2006-01-01 00:00:00,Traveller's Tale,LudaeAfts,Xbox,Action,85.0,8.6,E10+,o
sales_2770,Viking: Battle for Asgard,2008-01-01 00:00:00,Creative Assembly,Sega,Xbox 360,Action,68.0,8.0,,0
sales_2771,,,"Square Enix, TOSE",Square Enix,Nintendo DS,Action,83.0,7.6,E,0
sales_2772,Dance Dance Revolution: Hottest Party 3,2009-01-01 00:00:00,Konami,Konami Digital Entertainment,Wii,Sjmjlztion,66.0,,E10+,0
sales_2773,G-Force,2009-01-01 00:00:00,Eurocom Entertainment Software,Disney Interactive Studios,Wii,Action,69.0,8 .0,,0
sales_2774,Transformers: Fall of Cybertron,2012-01-01 00:00:00,High Moon Studios,Activision,Xbox 360,Action,79.0,8.3,T,0
sales_2775,SOCOM: U.S. Navy SEALs Fireteam Bravo 3,2010-01-01 00:00:00,Slant Six,Sony Computer Entertainment,PlayStation Portable (PSP),Shooter,74.0,8.0,T,0
sales_2776,MX Unleashed,2004-01-01 00:00:00,Rainbow Studios,,,,81.0,9.3,,0
sales_2777,Wario World,2003-01-01 00:00:00,Treasure,Nintendo,Nintendo GameCube,Platform,71.0,7.2,E,0
sales_2778,DmC: Devil May Cry,2013-01-01 00:00:00,Theory,Capcom,Xbox 360,Action,BG,5.1,M,0
sales_2779,Mystery Mayhem,2003-01-01 00:00:00,Artificial Mind and Movement,,Game Boy Advance,Action,53.0,,E,
sales_2780,FIFA Soccer 13,2012-01-01 00:00:00,EA,Electronic Arts,PlayStation Vita,Action,57.0,4.1,E,
sales_2781,The Legend of Spyro: Dawn of the Dragon,,Etranges Libellules,Vivendi Games,PlayStation 3,,59.0,6.6,E10+,0
sales_2782,Samurai Warriors 3,2009-01-01 00:00:00,Omega Force,Nintendo,Wii,AcTion,55.0,7.2,T,
sales_2783,Ben 10 Alien Force: Vilgax Attacks,2009-01-01 00:00:00,Papaya Studios,D3Publisher,,,,4.0,E10+,
sales_2784,TimeSplitters 2,2002-01-01 00:00:00,Free Radical Design,Eidos Interactive,Nintendo GameCube,Shooter,88.0,9.0,T,0
sales_2785,Eternal Darkness: Sanity's Requiem,2002-01-01 00:00:00,Silicon Knights,Nintendo,Nintendo GameCube,Adventure,9 2,,,0
sales_2786,Food Network: Cook or Be Cooked,2009-01-01 00:00:00,Red Fly Studios,Namco Bandai Games,Wii,Misc,53.0,6.8,E,0
sales_2787,Naruto: Ultimate Ninja 3,,CyberConnect2,Atari,PlayStation 2,Fighting,75.0,8.7,T,0
sales_2788,The Darkness,2007-01-01 00:00:00,Starbreeze,Take-Two Interactive,Xbox 360,Shooter,82.0,8.1,M,0
sales_2789,Thrillville: Off the Rails,2007-01-01 00:00:00,Frontier Developments,LucasArts,Wii,Strategy,,,E10+,0
sales_2790,Child of Eden,2011-01-01 00:00:00,,Ubisoft,Xbox 360,Shooter,84.0,,E10+,0
sales_2791,Spider-Man: Shattered Dimensions,2010-01-01 00:00:00,Beenox,Activision,,Action,74.0,7.5,T,0
sales_2792,NFL Blitz 20-03,2002-01-01 00:00:00,Pointof View,Midway Games,PlayStation 2,Sports,73.0,,E,0
sales_2793,Eternal Sonata,2008-01-01 00:00:00,,Atari,PlayStation 3,Role-Playing,80.0,u.i,T,
sales_2794,Karaoke Revolution,2009-01-01 00:00:00,Blitz Games Studios,Konami Digital Entertainment,,Misc,63.0,,T,p
sales_2795,Star Wars: Jedi Starfighter,2002-01-01 00:00:00,Secret Level,ATVI,Xbox,,78.0,5.2,,0
sales_2796,Classic NES Metroid,2004-01-01 00:00:00,Nintendo,,Game Boy Advance,Adventure,58.0,8.6,E,0
sales_2797,Nicktoons: Attack of the Toybots,2007-01-01 00:00:00,Blue Tongue,THQ,Wii,PlatforM,60.0,,E,0
sales_2798,Primal,2003-01-01 00:00:00,SCEE,Sony Computer Entertainment,PlayStation 2,Action,73.0,,M,0
sales_2799,Ninja Gaiden 3,2012-01-01 00:00:00,,,PlayStation 3,Action,58.0,5.0,M,0
sales_2800,Band Hero,2009-01-01 00:00:00,Vicarious Visions,Activision,Nintendo DS,Kjwc,GS,,E10+,0
sales_2801,Need for Speed Underground 2,2004-01-01 00:00:00,Pocketeers,Electronic Arts,Game Boy Advance,Racing,72.0,,,0
sales_2802,Master of Illusion,2006-01-01 00:00:00,Tenyo,Mintemxo,Nintendo DS,Puzzle,69.0,,E,0
sales_2803,SSX Tricky,2001-01-01 00:00:00,EA Big Sports,Electronic Arts,Xbox,Sports,88.0,8.5,E,0
sales_2804,Tetris 3DS Axis,2011-01-01 00:00:00,Hudson Soft,Tetris Online,Nintendo 3DS,Puzzle,74.0,6.8,E,
sales_2805,Borderlands: The Handsome Collection,2015-01-01 00:00:00,Gearbox Software,Take-Two Interactive,Xbox One,Shooter,80.0,7.8,M,0
sales_2806,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005-01-01 00:00:00,,Disney Interactive Studios,PlayStation 2,Action,,8.4,T,0
sales_2807,Star Wars The Clone Wars: Republic Heroes,2009-01-01 00:00:00,,LucasArts,PlayStation 3,Action,43.0,5.3,T,0
sales_2808,NCAA Football 2004,2003-01-01 00:00:00,Electronic Arts Sports,ELectronic Arts,Xbox,Sports,88.0,8.8,E,0
sales_2810,Naruto Shippuden: Ultimate Ninja Storm Revolution,2014-01-01 00:00:00,CyberConnect2,Namco Bandai Gomcs,PlayStation 3,Fighting,,,T,
sales_2811,Naughty Bear,2010-01-01 00:00:00,Artificial Mind & Movement,,PlayStation,,re,5.5,T,0
sales_2812,MLB 2002,2001-01-01 00:00:00,879 Sportd,Sony Computer Entertainment,PlayStation,Sports,76.0,8.1,E,0
sales_2813,Deadpool,2013-01-01 00:00:00,High Moon Studios,Activision,Xbox 360,Action,62.0,7.4,M,0
sales_2815,MLB 14: The Show,,SCEA San Diego Studios,Sony Computer Entertainment America,,Sports,81.0,6.8,E,0
sales_2816,Devil May Cry HD Collection,,"Capcom, Pipeworks Software, Inc.",Capcom,Xbox 360,Action,77.0,,M,
sales_2817,Hyperdimension Neptunia,2010-01-01 00:00:00,"Idea Factory, Compile Heart",Tecmo Koei,PlayStation 3,,45.0,,T,0
sales_2818,TimeSplitters,2000-01-01 00:00:00,Free Radical Design,Eidos Interactive,,Shoote,Bl,7.9,T,
sales_2819,InuYasha: The Secret of the Cursed Mask,2004-01-01 00:00:00,Kam ui,Namco Bandai Games,PlayStation 2,Role-Playing,Sl,8.1,T,0
sales_2820,Mega Man Zero 2,2003-01-01 00:00:00,Inti,Capcom,Game Boy Advance,Platform,81.0,8.6,E,0
sales_2821,My Spanish Coach,2007-01-01 00:00:00,"Ubisoft, Sensory Sweep",Ubisoft,Nintendo DS,,73.0,,E,0
sales_2822,Payday 2,2013-01-01 00:00:00,Overkill Software,505 Games,PlayStation 3,Shlots5,8e,6.2,M,0
sales_2823,Ghostbusters: The Video Game,2009-01-01 00:00:00,,Atari,PlayStation 2,Action,64.0,,,0
sales_2824,Hunter: The Reckoning  Wayward,,High Voltage Software,Interplay,PlayStation 2,Action,68.0,8.8,,0
sales_2825,EyeToy: AntiGrav,2004-01-01 00:00:00,Harmonix Music Syste,,PlayStation 2,Sports,71.0,7.8,E,0
sales_2826,EverQuest Online Adventures,2003-01-01 00:00:00,Sony Online Entertainment,Sony Online Enteftaibjent,PlayStation 2,Role-Playing,74.0,8.2,T,
sales_2827,OkamiDen,,Capcom,,Nintendo DS,Adven ture,82.0,,E10+,0
sales_2828,Hometown Story,2013-01-01 00:00:00,FOYH9X,Rising Star Games,Nintendo 3DS,Role-Playing,47.0,6.0,E10+,0
sales_2829,Just Dance 4,2012-01-01 00:00:00,Ubisoft,Ubisoft,PlayStation 3,M isc,77.0,,E10+,0
sales_2830,Mobile Suit Gundam: Zeonic Front,2001-01-01 00:00:00,Sunrise Interactive,,PlayStation 2,Sonuoation,71.0,8.8,,0
sales_2831,,2009-01-01 00:00:00,Hijinx Studios,Warner Bros. Interactive Entertainment,Nintendo DS,Puzzle,68.0,,,0
sales_2832,Mana Khemia,2006-01-01 00:00:00,Square Enix,SE,,Role-Playing,57.0,,T,0
sales_2833,Castlevania: Dawn of Sorrow,2005-01-01 00:00:00,,Konami Digital Entertainment,Nintendo DS,Pla6f95m,89.0,8.5,T,0
sales_2834,Max Payne 3,2012-01-01 00:00:00,Studios Rockstar,Take-Two Interacti,Windows PC,Shooter,87.0,,M,0
