id,name,releaseYear,developer,platform,genres,series
dbpedia_10515,TwinBee,"January 01, 2004",Konami,Game Boy Advance,Scrolling shooter,
dbpedia_10516,Hook Worlds,"January 01, 2010",,IOS,Platform game,
dbpedia_10517,Worms World Party,"January 01, 2001",Team17,Windows Mobile,,
dbpedia_10518,One Piece: Unlimited World Red,"January 01, 2013",Ganbarion,3DS,Action-adventure game,List of One Piece video games
dbpedia_10519,Blazing Angels: Squadrons of WWII,"January 01, 2006",Ubisoft Bucharest,Arcade game,Flight simulator,
dbpedia_10520,Terraria,"January 01, 2013",Re-Logic,MacOS,Action-adventure,
dbpedia_10521,Bejeweled 2,"January 01, 2010",Oberon Media,Adobe Flash,Puzzle video game,Bejeweled (series)
dbpedia_10522,Risen,"January 01, 2023",,Switch,Action role-playing game,
dbpedia_10525,Final Fantasy IV,"January 01, 2009",Square (video game company),PlayStation Portable,Role-playing video game,Final Fantasy
dbpedia_10526,Naughty Bear,"January 01, 2010",Artificial Mind and Movement,PS3,Action-adventure game,
dbpedia_10527,Madagascar,"January 01, 2005",Xbox (console),Game Boy Advance,Platform game,
dbpedia_10528,Magical Drop,"January 01, 1996",Conspiracy Entertainment,Neo Geo Pocket Color,puzzle video game,
dbpedia_10529,The End Is Nigh,"January 01, 2017",Tyler Glaiel,MacOS,Action-adventure game,
dbpedia_10530,Top Gear: Dare Devil,"January 01, 2000",Papaya Studio,PS2,Racing video game,Top Gear (video game series)
dbpedia_10531,Angry Birds,"January 01, 2009",Rovio Entertainment,PlayStation Store,Casual game,Angry Birds
dbpedia_10532,Jane's F-15,"January 01, 1998",EA Baltimore,Microsoft Windows,Combat flight simulator,
dbpedia_10533,Gorby no Pipeline Daisakusen,"January 01, 1991",,Nintendo Entertainment System,Puzzle video game,
dbpedia_10534,Battlefield 2: Modern Combat,"January 01, 2006",DICE (company),Xbox 360,First-person shooter,Battlefield (video game series)
dbpedia_10536,Worms Armageddon,"January 01, 1999",Infogrames,Dreamcast,Turn-based strategy,Worms (series)
dbpedia_10538,Old Time Baseball,"January 01, 1995",Stormfront Studios,MS-DOS,Sports game,
dbpedia_10539,Deus Ex: Mankind Divided,,,Microsoft Windows,First-person shooter,Deus Ex
dbpedia_10540,Playboy: The Mansion,"January 01, 2005",Cyberlore Studios,Microsoft Windows,Business simulation game,
dbpedia_10541,Dariusburst,,,IOS,Shoot 'em up,
dbpedia_10544,SpeedRunners,"January 01, 2017",DoubleDutch Games,IOS,Platform game,
dbpedia_10545,Where in Europe Is Carmen Sandiego?,,Broderbund,Macintosh,Educational game,
dbpedia_10546,Ready 2 Rumble Boxing: Round 2,"January 01, 2000",Midway Studios San Diego,Game Boy Advance,,
dbpedia_10547,Falcon 4.0,"January 01, 1998",MicroProse,Microsoft Windows,Combat flight simulation game,
dbpedia_10548,Street Fighter IV,"January 01, 2009",Dimps,PS3,Fighting game,
dbpedia_10549,Fairy Fencer F,"January 01, 2019",Compile Heart,PS3,Role-playing video game,
dbpedia_10551,Mario's Time Machine,"January 01, 1994",Mindscape (company),MS-DOS,Educational game,
dbpedia_10552,Battle Lode Runner,"January 01, 1993",Hudson Soft,Virtual Console,Puzzle-platform game,
dbpedia_10553,Batman Returns,"January 01, 1992",Tiger Electronics,Sega Genesis,Adventure game,
dbpedia_10554,Hades,"January 01, 2021",Supergiant Games,Xbox Series X/S,Roguelike,
dbpedia_10555,Blue's 123 Time Activities,"January 01, 1999",Humongous Entertainment,Personal Computer,Educational game,
dbpedia_10556,Warriors Orochi 3,"January 01, 2014",Omega Force,Wii U,Hack and slash,Dynasty Warriors
dbpedia_10559,Don't Starve,"January 01, 2014",Klei Entertainment,Xbox One,S urvival game,
dbpedia_10560,Minecraft,"January 01, 2014",Mojang Studios,PlayStation Vita,Sandbox game,
dbpedia_10561,Mortal Kombat 3,,,R-Zone,Fighting game,
dbpedia_10562,Super Street Fighter IV: Arcade Edition,"January 01, 2010",Dimps,Xbox 360,Fighting game,Street Fighter
dbpedia_10563,Frogger 2: Swampy's Revenge,"January 01, 2000",Game Titan,Microsoft Windows,Action game,
dbpedia_10564,Triple Play Baseball,"January 01, 2001",Treyarch,,Sports game,
dbpedia_10565,Atelier Shallie: Alchemists of the Dusk Sea,"January 01, 2019",Gust Co. Ltd.,PS3,Role-playing video game,
dbpedia_10566,Shining Force,"January 01, 2007",Climax Entertainment,Wii,,
dbpedia_10567,Port Royale 2,"January 01, 2004",Ascaron Entertainment,Mobile game,Business simulation game,
dbpedia_10568,Quake,"January 01, 1997",,Classic Mac OS,First-person shooter,Quake (series)
dbpedia_10569,Bomberman,"January 01, 1990",SystemSoft Alpha,Atari ST,Action game,
dbpedia_10570,Book of Demons,"January 01, 2020",Thing Trunk,Microsoft Windows,Action role-playing game,
dbpedia_10572,Ghostbusters: Sanctum of Slime,"January 01, 2011",Behaviour Santiago,PS3,Twin-stick shooter,List of GhostbusterS video games
dbpedia_10574,The Walking Dead,"January 01, 2012",Telltale Games,,Interactive movie,
dbpedia_10575,List of Fire Pro Wrestling games,"January 01, 2011",Spike Chunsoft,PlayStation Network,Professional wrestling,
dbpedia_10577,Metal Saga: The Ark of Wastes,"January 01, 2015",Success (company),Android (OS),,Metal Max (series)
dbpedia_10578,Harry Potter and the Philosopher's Stone,"January 01, 2001",Argonaut Games,Game Boy Advance,Role-playing video game,
dbpedia_10579,Graveyard Keeper,,Lazy Bear Games,IOS,Construction and management simulation,
dbpedia_10580,Hitman,"January 01, 2017",IO Interactive,Linux,Stealth game,
dbpedia_10581,D4: Dark Dreams Don't Die,,,Microsoft Windows,,
dbpedia_10582,Minecraft: Story Mode,"January 01, 2016",Telltale Games,Fire OS,Point-and-click,Minecraft (franchise)
dbpedia_10583,Marble Madness,"January 01, 1984",Atari Games,"Java Platform, Micro Edition",Platform game,
dbpedia_10584,Michael Jackson: The Experience,"January 01, 2015",Ubisoft Paris,Mac OS X,Music video game,
dbpedia_10585,Scrabble,"January 01, 2009",Arc Developments,IOS,Strategy video game,
dbpedia_10586,Call of Duty: Finest Hour,"January 01, 2004",Spark Unlimited,PS2,First-person shooter,Call of Duty
dbpedia_10587,Medal of Honor,"January 01, 1999",DreamWorks Interactive,Playstation,First-person shooter,Medal of Honor (video game series)
dbpedia_10589,Michael Jackson's Moonwalker,"January 01, 1990",Arc System Works,Arcade video game,Platformer,
dbpedia_10590,DarkStar One,"January 01, 2013",Ascaron,Microsoft Windows,Space flight simulator game,
dbpedia_10591,Fight Club,"January 01, 2004",Superscape,Xbox,Fighting game,
dbpedia_10592,List of Monster Jam video games,"January 01, 2020",Virtuos,DS,Racing,Monster Jam
dbpedia_10593,Joe Danger 2: The Movie,"January 01, 2012",hello Games,Xbox 360,Platform game,
dbpedia_10594,2002 FIFA World Cup,"January 01, 2002",Software Creations (UK),Playstation,Sports game,
dbpedia_10595,Alpha Protocol,"January 01, 2010",,PS3,Action role-playing,
dbpedia_10596,Ice Hockey,"January 01, 2013",Nintendo R&D2,Family Computer Disk System,Sports game,
dbpedia_10597,Jack Nicklaus' Greatest 18 Holes of Major Championship Golf,,Beam Software,MSX,Sports game,
dbpedia_10598,Abzû,"January 01, 2016",Giant Squid Studios,Switch,Simulation game,
dbpedia_10599,The Eternal Cylinder,"January 01, 2022",ACE Team,Xbox Series X/S,Survival game,
dbpedia_10600,Dead Space: Extraction,,Visceral Games,Wii,Shoot 'em up,
dbpedia_10601,Hyper Light Drifter,"January 01, 2016",Heart Machine,IOS,Action role-playing game,
dbpedia_10602,Oddworld: Stranger's Wrath,"January 01, 2022",Ouya,IOS,Third-person shooter,Oddworld
dbpedia_10603,Dream Club,"January 01, 2009",Tamsoft,Xbox 360,Dating sim,
dbpedia_10604,BattleTech: The Crescent Hawk's Inception,,Westwood Studios,Atari ST,Role-playing video game,
dbpedia_10605,RoboCop,"January 01, 1989",MSX,MS-DOS,Beat 'em up,List of RoboCop video games
dbpedia_10606,Freddi Fish and the Case of the Missing Kelp Seeds,"January 01, 2014",Humongous Entertainment,Microsoft Windows,Humorous,
dbpedia_10607,Sniper Elite 4,"January 01, 2017",Rebellion Developments,,Tactical shooter,Sniper Elite
dbpedia_10608,Record of Agarest War,"January 01, 2010",HyperDevbox Japan,IOS,Tactical role-playing game,
dbpedia_10609,Battlefield V,"January 01, 2018",DICE (company),Microsoft Windows,First-person shooter,
dbpedia_10610,Quake III Arena,"January 01, 1999",Id Software,Classic Mac OS,First-person shooter,
dbpedia_10611,Berzerk,"January 01, 1980",Stern (game company),Atari 2600,Maze game,
dbpedia_10614,Angry Birds Trilogy,"January 01, 2012",Housemarque,Xbox 360,Puzzle video game,
dbpedia_10615,Naruto: Ultimate Ninja,"January 01, 2016",Racjin,Android (operating system),Action role-playing game,
dbpedia_10616,The Lord of the Rings: The Two Towers,"January 01, 2002",Stormfront Studios,Mobile game,Hack and slash,
dbpedia_10617,UniWar,"January 01, 2009",Javaground,Android (operating system),Strategy,
dbpedia_10618,Raven's Cry,"January 01, 2015",Reality Pump Studios,Linux,Action-adventure game,
dbpedia_10619,Civilization Revolution,"January 01, 2008",Firaxis Games,Windows Phone,Turn-based strategy,Civilization(series)
dbpedia_10621,Naruto: Ultimate Ninja,"January 01, 2007",CyberConnect2,PS2,Action role-playing game,
dbpedia_10622,Atlantica Online,"January 01, 2008",NDOORS Corporation,Microsoft Windows,Tactical role-playing game,
dbpedia_10623,Goodbye Deponia,"January 01, 2013",Daedalic Entertainment,Switch,Graphic adventure game,
dbpedia_10624,Football Manager 2014,,Sports Interactive,Android (operating system),Business simulation game,Football Manager
dbpedia_10627,Dragon Quest X,"January 01, 2020",Square Enix,Android (operating system),Massively multiplayer online role-playing game,Dragon Quest
dbpedia_10628,Tales from the Borderlands,"January 01, 2015",Telltale Games,Xbox One,Graphic adventure game,Borderlands (series)
dbpedia_10629,Marvel Pinball,"January 01, 2012",Zen Studios,Wii U,Pinball,
dbpedia_10630,Space Chimps,"January 01, 2008",Redtribe,DS,Platform game,
dbpedia_10631,Knights of Xentar,"January 01, 1992",,NEC PC-9801,Role-playing video game,Dragon Knight (series)
dbpedia_10632,List of Fire Pro Wrestling games,"January 01, 1999",Spike Chunsoft,Mega Drive,Professional wrestling,
dbpedia_10634,Five Nights at Freddy's: Sister Location,"January 01, 2016",Scott Cawthon,Microsoft Windows,Survival horror,
dbpedia_10635,UEFA Euro 2008,,HB Studios,PS3,Sports game,
dbpedia_10636,Naruto: Ultimate Ninja,"January 01, 2016","GREE, Inc.",PS2,Adventure game,
dbpedia_10637,The Pinball Arcade,"January 01, 2012",FarSight Studios,Microsoft Windows,Video game genres,
dbpedia_10638,Atelier Rorona: The Alchemist of Arland,"January 01, 2013",Gust Co. Ltd.,Microsoft Windows,Role-playing video game,Atelier (video game series)
dbpedia_10639,Subway Surfers,"January 01, 2012",SYBO Games,Windows 10 Mobile,Endless runner,
dbpedia_10640,Switchblade,"January 01, 2017",Core Design,Sega Megadrive,Action game,
dbpedia_10642,Gun,"January 01, 2005",Rebellion Developments,PS2,Action-adventure game,
dbpedia_10643,International Track & Field,"January 01, 2008",Konami,Arcade game,Sports game,
dbpedia_10644,NASCAR Heat Evolution,,Monster Games,PS4,Racing game,NASCAR Heat (series)
dbpedia_10645,Ishar 3: The Seven Gates of Infinity,,Silmarils (company),Amiga,Role-playing video game,Ishar
dbpedia_10646,Doom,"January 01, 2009",Id Software,Switch,First-person shooter,
dbpedia_10647,List of Monster Jam video games,"January 01, 2007",Inland Productions,PS2,Racing video game,Monster Jam
dbpedia_10650,Dead to Rights II,"January 01, 2005",Namco,Xbox,Action game,Dead to Rights (series)
dbpedia_10651,Tekken 4,"January 01, 2002",Namco,Arcade game,Fighting game,Tekken
dbpedia_10652,Just Dance 3,"January 01, 2011",Ubisoft Paris,Wii,Rhythm game,
dbpedia_10653,Castlevania: Symphony of the Night,"January 01, 2018",Konami Computer Entertainment Tokyo,PlayStation Portable,Platform-adventure,Castlevania
dbpedia_10655,Fighting Force 2,"January 01, 1999",Core Design,Dreamcast,Action-adventure game,
dbpedia_10657,Sakura Momoko no Ukiuki Carnival,"January 01, 2002",,Game Boy Advance,Role-playing,
dbpedia_10658,Prototype 2,"January 01, 2015",Radical Entertainment,Xbox One,,
dbpedia_10659,MX vs. ATV Untamed,"January 01, 2007",Tantalus Media,Mobile phone,Racing video game,
dbpedia_10660,Neighbours from Hell 2: On Vacation,"January 01, 2020",JoWooD Entertainment,Android (operating system),Strategy video game,
dbpedia_10661,Bejeweled 2,"January 01, 2009",Oberon Media,Xbox Live Arcade,Puzzle video game,
dbpedia_10662,The Sexy Brutale,"January 01, 2017",Tequila Works,Switch,Puzzle video game,
dbpedia_10663,List of Monster Jam video games,"January 01, 2014",Virtuos,DS,Racing game,
dbpedia_10664,Tales of Aravorn: Seasons of the Wolf,"January 01, 2014",Winter Wolves,Microsoft Windows,Role-playing video game,
dbpedia_10665,Elite Dangerous,"January 01, 2015",Frontier Developments,PS4,Space flight simulator game,
dbpedia_10666,List of Monster Jam video games,"January 01, 2021",Ubi Soft Barcelona,Microsoft Windows,Racing video game,Monster Jam
dbpedia_10667,Robo Army,"January 01, 1991",SNK,Neo Geo CD,Beat 'em up,
dbpedia_10668,Spider-Man: Toxic City,"January 01, 2009",Gameloft,"Java Platform, Micro Edition",Action game,
dbpedia_10670,Zan: Yasha Enbukyoku,"January 01, 1990",Namco Tales Studio,NEC PC-8801,Strategy game,
dbpedia_10671,Skylanders: Spyro's Adventure,"January 01, 2011",OS X,3DS,Toys-to-life,Skylanders
dbpedia_10672,Asterix & Obelix XXL,"January 01, 2003",Velez & Dubail,Microsoft Windows,Action-adventure game,
dbpedia_10676,Another World,"January 01, 2014",Interplay Entertainment,Linux,Action game,
dbpedia_10677,Another World,"January 01, 2011",Interplay Entertainment,Xbox One,Action game,
dbpedia_10678,List of Monster Jam video games,"January 01, 2017",Torus Games,PS2,Vehicular combat game,
dbpedia_10679,Road Blaster,"January 01, 1992",Namco Tales Studio,Sharp X1,Interactive movie,
dbpedia_10680,XCOM 2: War of the Chosen,"January 01, 2020",Firaxis Games,Xbox One,Turn-based tactics,XCOM
dbpedia_10681,Puzzle & Dragons,"January 01, 2012",GungHo Online Entertainment,Android (operating system),Role-playing video game,
dbpedia_10682,FlatOut 2,"January 01, 2008",Bugbear Entertainment,MacOS,Action game,
dbpedia_10684,Duke Nukem II,"January 01, 1999",Interceptor Entertainment,Game Boy Color,Platform game,
dbpedia_10685,Last Bronx,"January 01, 1998",Sega AM3,Microsoft Windows,Fighting game,
dbpedia_10686,IL-2 Sturmovik: Birds of Prey,"January 01, 2009",Gaijin Entertainment,PlayStation Portable,Combat flight simulation game,
dbpedia_10687,Salt and Sanctuary,"January 01, 2016",Ska Studios,Microsoft Windows,,
dbpedia_10688,All-Star Baseball 2003,"January 01, 2002",Acclaim Studios Manchester,Game Boy Advance,Sports game,All-Star Baseball
dbpedia_10689,FutureU,"January 01, 2008",Aspyr Media,DS,EduCational game,
dbpedia_10690,Metal Slug 3,"January 01, 2000",Code Mystics,PS2,Shoot 'em up,Metal Slug
dbpedia_10691,Lara Croft and the Guardian of Light,"January 01, 2020",Crystal Dynamics,Switch,Action-adventure game,
dbpedia_10692,Minecraft: Story Mode,"January 01, 2017",Telltale Games,PS4,Point-and-click,Minecraft (franchise)
dbpedia_10693,Snuggle Truck,"January 01, 2011",Owlchemy Labs,Android (operating system),Driving game,
dbpedia_10696,Perfect Dark Zero,"January 01, 2005",Rare (company),Xbox 360,First-person shooter,
dbpedia_10697,Naruto: Ultimate Ninja,"January 01, 2005",Racjin,PlayStation Portable,Fighting,
dbpedia_10698,Stubbs the Zombie in Rebel Without a Pulse,"January 01, 2005",Wideload Games,PlayStation 5,Action game,
dbpedia_10699,Theme Park,"January 01, 2011",,3DO Interactive Multiplayer,Construction and management simulation game,
dbpedia_10700,LittleBigPlanet,"January 01, 2009",SCE Cambridge Studio,PlayStation Portable,Puzzle-platform game,
dbpedia_10702,Theme Park,,Krisalis Software,MS-DOS,Construction and management simulation game,
dbpedia_10704,Timon & Pumbaa's Jungle Games,"January 01, 1995",7th Level,Classic Mac OS,Party video game,The Lion King (franchise)
dbpedia_10706,Road Rash,,Electronic Arts,Master System,List of vehicular combat games,
dbpedia_10707,Dragon Quest V,"January 01, 1992",Chunsoft,IOS,Role-playing video game,
dbpedia_10708,Iron Man 2,"January 01, 2010",High Voltage Software,PS3,Action-adventure game,
dbpedia_10709,NCAA Football 11,"January 01, 2010",EA Canada,PS3,American football,
dbpedia_10711,Wolfenstein,"January 01, 2009",Raven Software,Microsoft Windows,First-person shooter,
dbpedia_10712,List of Monster Jam video games,"January 01, 2008",Team6 Game Studios,PlayStation Portable,Vehicular combat game,Monster Jam
dbpedia_10713,Tanki X,"January 01, 2017",AlternativaPlatform,MacOS,Vehicular combat,
dbpedia_10714,FIFA International Soccer,"January 01, 1993",Creative Assembly,3DO Interactive Multiplayer,Sports video game,FIFA (video game series)
dbpedia_10715,Romancing SaGa 2,"January 01, 1993",Square (video game company),PlayStation Vita,Role-playing video game,SaGa
dbpedia_10716,Resogun,"January 01, 2014",Climax Studios,PS3,Shoot 'em up,
dbpedia_10717,"Gadget – Invention, Travel, & Adventure","January 01, 1997",Synergy (video game company),Microsoft Windows,Interactive movie,
dbpedia_10718,Magicka,"January 01, 2011",Arrowhead Game Studios,Microsoft Windows,Action-adventure game,
dbpedia_10721,Sharin no Kuni: The Girl Among the Sunflowers,"January 01, 2012",Akabeisoft2,Xbox 360,Visual novel,
dbpedia_10722,Castlevania: Symphony of the Night,"January 01, 1997",Konami Computer Entertainment Tokyo,Playstation,Action role-playing,
dbpedia_10724,Otogi 2: Immortal Warriors,"January 01, 2003",FromSoftware,Xbox,Action game,
dbpedia_10725,The SpongeBob SquarePants Movie,"January 01, 2005",Aspyr,PS2,Adventure game,SpongeBob SquarePants video games
dbpedia_10727,List of Fire Pro Wrestling games,"January 01, 1995",Human Entertainment,Wii,Professional wrestling,Fire Pro Wrestling
dbpedia_10728,Puzzle Quest: Challenge of the Warlords,"January 01, 2008",Infinite Interactive,,Tile-matching video game,Warlords (game series)
dbpedia_10729,Guardian Heroes,"January 01, 1996",Treasure (company),Sega Saturn,Action role-playing game,
dbpedia_10730,Pitfall!,"January 01, 2012",Activision,IOS,Platform game,Pitfall!
dbpedia_10731,Toy Soldiers: War Chest,"January 01, 2015",Signal Studios,Microsoft Windows,Action game,
dbpedia_10732,Baldo: The Guardian Owls,"January 01, 2021",NA PS team,Xbox One,Role-playing video game,
dbpedia_10733,La Pucelle: Tactics,"January 01, 2002",Nippon Ichi Software,PS2,Tactical role-playing game,
dbpedia_10734,Ticket to Ride,"January 01, 2012",Days of Wonder,IOS,Turn-based strategy,
