_id,_fusion_sources,id,label,release-country,duration,artist,tracks,name,release-date,genre
discogs_194737,['discogs_194737'],discogs_194737,Immortal Records (3)|Epic,Indonesia,3515.0,Incubus (2),"['Megalomaniac', 'A Crow Left Of The Murder', 'Agoraphobia', 'Talk Show On Mute', 'Beware! Criminal', 'Sick Sad Little World', 'Pistola', 'Southern Girl', 'Priceless', 'Zee Deveel', 'Made For TV Movie', 'Smile Lines', 'Here In My Room', 'Leech']",A Crow Left Of The Murder...,2004-01-01 00:00:00,Rock
discogs_173268,['discogs_173268'],discogs_173268,Run On Recordings,United States of America,4748.0,Observation Point,"['Whispers From A Wall Near The Coast', 'Coniferous Avenue', 'Zagreb Wood', 'Opal In Stairway', 'Breathing Space', 'Beachcamp', 'Lament', 'Terrace', 'Confounded By Admission', 'Bismark (Theme)', 'Dead Centre Of Town', 'Chymera', 'Silhouettes From The Furnace']",Thought Trilogy,,Electronic / Dance
discogs_26419,['discogs_26419'],discogs_26419,Virgin,UK,517.0,,['Battlescars (Beyond The Wizards Sleeve Re-Animation)'],Battlescars - Beyond The Wizards Sleeve Re-Animation,2007-01-01 00:00:00,
discogs_60237,['discogs_60237'],discogs_60237,Memphis Industries,United States of America,,The Go! Team,"['T.O.R.N.A.D.O.', 'Secretary Song', 'Apollo Throwdown', 'Ready To Go Steady', 'Bust Out Brigade', 'Buy Nothing Day', 'Super Triangle', 'Voice Yr Choice', 'Yosemite Theme', 'The Running Range', 'Lazy Poltergeist', 'Rolling Blackouts', 'Back Like 8 Track']",Rolling Blackouts,2011-03-01 00:00:00,Electronic / Dance
discogs_44661,['discogs_44661'],discogs_44661,Big Teeth Mus. Limited,United Kingdom,,Renegades (3),,EP Renegades,2010-01-25 00:00:00,Rock
discogs_29597,['discogs_29597'],discogs_29597,,Canada,3455.0,River Ocean|India,,Love & Happiness (Yemaya Y Ochún) - The Tribal EP,1994-01-01 00:00:00,Electronic / Dance
discogs_94495,['discogs_94495'],discogs_94495,MGM Records,United States of America,292.0,Billy Walker,"[""I'm Gonna Keep On Keep On Loving You"", ""It's A Long Way Down From Riches To Rags""]",I'm Gonna Keep On Keep On Loving You / It's A Long Way Down From Riches To Rags,1970-01-01,Folk
discogs_132391,['discogs_132391'],discogs_132391,Universal|Ukrainian Records,Ukraine,,Nirvana,"['Smells Like Teen Spirit', 'In Bloom', 'Come As You Are', 'Breed', 'Lithium', 'Polly', 'Territorial Pissings', 'Drain You', 'Lounge Act', 'Stay Away', 'On A Plain', 'Something In The Way']",Nevermind,2001-01-01,Rock
discogs_185643,['discogs_185643'],discogs_185643,Grotesque Music,Netherlands,382.0,Cold Blue,['Dreamland (Original Mix)'],Dreamland,2016-01-04,Electronic / Dance
discogs_95673,['discogs_95673'],discogs_95673,VIM Records,Greece,,Mr.Cid,"['Beyond Our Reach (Original Mix)', 'Beyond Our Reach (Original Vocal Mix)', 'Beyond Our Reach (Acidova Remix)', 'Beyond Our Reach (Charlie Kane Remix)', 'Beyond Our Reach (Motna Remix)']",Beyond Our Reach,2012-12-17,Electronic / Dance
discogs_72409,['discogs_72409'],discogs_72409,Quality Recordings LTD.,UK,,David Coleman (9),"['The 1975 F.A. Cup Final', 'The 1975 F.A. Cup Final']","Hail To The Hammers, The 1975 F.A. Cup Final",,
discogs_59948,['discogs_59948'],discogs_59948,,Italy,1250.0,Daniel Greenx|Aney F,"['Health Spirit', 'Health Spirit (Denis Horvat Deep Massacre Remix)', 'Health Spirit (Mike Vale Remix)']",Health Spirit,,Electronic / Dance
discogs_113870,['discogs_113870'],discogs_113870,Carrcre,France,499.0,Halloween (9),"['Follow The Leader', 'Aisha']",Follow The Leader,1983-01-01,Rock
discogs_76004,['discogs_76004'],discogs_76004,Digitalis Recordings,United States of America,973.0,Perispirit,"['14th Annual Séance', 'Attn: Deficit Disorder', '', '']",Spiritual Church Movement,2012-01-01 00:00:00,Electronic / Dance
discogs_25192,['discogs_25192'],discogs_25192,Salsoul Records,United States of America,8137.0,First Choice,"['Armed And Extremely Dangerous', 'Smarty Pants', 'Newsy Neighbors', 'This Is The House Where Love Died', 'Love And Happiness', 'The Player (12"" Version)', 'Gotta Get Away', 'Doctor Love (12"" Version)', 'Love Thang', 'Double Cross (12"" Version)', 'Breakaway', 'Hold Your Horses (12"" Version)', 'Love Thang (12"" Version)', 'Let No Man Put Asunder (12"" Version)', 'Doctor Love', 'Let Me Down Easy / Good Morning Midnight / Great Expectations (Disconet Medley)', 'Happy Love Affair', 'Sitting Pretty', 'I Can Show You (12"" Version)', 'Indian Giver', 'Gamble On Love', 'Jimmy D', 'Do Me Again']",Greatest Hits,1992-01-01 00:00:00,Electronic / Dance
discogs_155900,['discogs_155900'],discogs_155900,Not On Label,,1177.0,F.R.O.N.T.I.E.R|Stilz,"['Prologue', 'Replicant', 'Implanted Memories', 'Simulacrum', 'Do Androids Dream', 'Love Theme', '2019']",Blade Runner Prologue,2015-02-04,Electronic / Dance
discogs_59856,['discogs_59856'],discogs_59856,Dead Oceans,United States of America,,Sun Airway,"['Infinity', 'American West', 'Oh, Naoko', 'Swallowed By The Night', 'Waiting On You', 'Actors', 'Shared Piano', 'Put The Days Away', 'Your Moon', 'Five Years']",Nocturne Of Exploded Crystal Chandelier,2010-10-26 00:00:00,Rock
discogs_54555,['discogs_54555'],discogs_54555,Music On Vinyl,Europe,,Jefferson Starship|Paul Kantner,"['Mau Mau (Amerikon)', 'The Baby Tree', ""Let's Go Together"", 'A Child Is Coming', 'Sunrise', 'Hijack', 'Home', 'Have You Seen The Stars Tonite', 'X-M', 'Starship']",Blows Against The Empire,2009-01-01 00:00:00,Rock
mbrainz_7632,['mbrainz_7632'],mbrainz_7632,,United Kingdom of Great Britain and Northern Ireland,350.0,Monochrome The,,Danteâ€™s Casino,1990-01-01 00:00:00,
discogs_22651,['discogs_22651'],discogs_22651,Definitive Dance,Great Britain,,Heaven-7,"['Learning To Fly', 'Learning To Fly (Instrumental Mix)', 'Learning To Fly (Acapella)']",Learning To Fly,,Electronic / Dance
discogs_34542,['discogs_34542'],discogs_34542,Parlophone (2),,,Radiohead,"['Airbag', 'Paranoid Android', 'Subterranean Homesick Alien', 'Exit Music (For A Film)', 'Let Down', 'Karma Police', 'Fitter Happier', 'Electioneering', 'Climbing Up The Walls', 'No Suprises']",OK Computer,,Rock
lastFM_60351,['lastFM_60351'],lastFM_60351,,,,D. OGURETZ,[],Let The Music  You,,
discogs_49558,['discogs_49558'],discogs_49558,Twisted Nerve,UK,,Various,"['Mechanisms Of Injury And Death', 'New Fast Heavy', ""It's Not Over Yet"", '(There Are No Mirrors In The Mind)', 'Bongos And Go', 'Benders (For 72 Miles)']",Jukebox 45 Singles,2002-01-01 00:00:00,Pop
discogs_28219,['discogs_28219'],discogs_28219,Arcade,UK,,Various,"['Staying Alive', 'Get Down On It', 'I Love To Love', 'Hot Stuff', 'Ring My Bell', ""Reach Out (I'll Be There)"", ""Nice 'N Slow"", ""If I Can't Have You"", 'Can You Feel It', ""Ain't Gonna Bump No More (With No Big Fat Woman)"", 'Rappers Delight', 'Hold Back The Night', 'D.I.S.C.O.', 'Born To Be Alive', 'Girls', 'Cuba']",Dance Classics Volume 1,,R&B / Soul
discogs_172947,['discogs_172947'],discogs_172947,Sukhumvit Records,Germany,,Archie Hamilton,"['Troublemaker', 'The Universe', 'The Universe (Fabe Remix)']",The Troublemaker EP,2015-08-30,Electronic / Dance
lastFM_30595,['lastFM_30595'],lastFM_30595,,,,W. Stamati,[],*popular* The Consumptive Virgin,,
discogs_30614,['discogs_30614'],discogs_30614,Ultra Records,UK,,Keylime|Robbie Rivera,['Girlfriend (2008 Remix)'],Girlfriend 2008 Remix,2008-06-25 00:00:00,Electronic / Dance
lastFM_41376,['lastFM_41376'],lastFM_41376,,,,Peabo Bryson,[],Bedroom Classics Vol. 2,,
lastFM_74774,['lastFM_74774'],lastFM_74774,,,,Kodaline,"['Unclear', 'Coming Alive', 'Lost', 'Better', 'Everything Works Out in the End', 'Play the Game', 'Love Will Set You Free', 'Caught in the Middle', 'War', 'Moving On', 'Honest (acoustic)']",Coming Up for Air (Novel),,
discogs_83481,['discogs_83481'],discogs_83481,Bay Cities,United States of America,,George Antheil|Morton Gould,,Symphony No. 4 / Spirituals For Orchestra • Formations,1990-01-01 00:00:00,Classical
discogs_73457,['discogs_73457'],discogs_73457,Varsity,United States of America,,The Harmonaires,"['Deep River', ""Didn't It Rain"", 'Swing Low, Sweet Chariot', 'Live Humble', 'Kentucky Babe', 'Running Wild', ""I'll Get Along Somewhow"", 'Joshua Fit De Battle Of Jericho']",Spirituals,,Folk
discogs_93438,['discogs_93438'],discogs_93438,Music by Goldmin,France,1264.0,EinKa,,Meantime EP,2012-12-06,Electronic / Dance
discogs_167940,['discogs_167940'],discogs_167940,Anjunabeats,,,Jean-Michel Jarre|Tangerine Dream,['Zero Gravity (Above & Beyond Remix)'],Zero Gravity (Above & Beyond Remix),2015-06-26,Electronic / Dance
lastFM_27003,['lastFM_27003'],lastFM_27003,,,,New York Dolls,[],Personality Crisis,,
discogs_184533,['discogs_184533'],discogs_184533,Trema,France,,Billy' O,"['Girlfriend', 'Girlfriend (Instrumental)']",Girlfriend,1990-01-01,Electronic / Dance
lastFM_2069,['lastFM_2069'],lastFM_2069,,,,R. Modell,"['Vitamin M', 'Vitamin K']",Continuum,,
discogs_16649,['discogs_16649'],discogs_16649,UpScene,Germany,4514.0,Soul In Sadness,"['Ernüchterung (Intro)', 'Burning The Sad Souls', 'Lieblos', 'Reflections (Mystery Called Love 2.1)', 'Spiel Des Lebens', 'Das Letzte Wort Der Lust', 'Credo (Eine Gedankensammlung)', 'Hatred And Forsaken', 'Menschlichkeit?', 'Juliet', 'Last Rare Tears', 'Nur Lüge', 'Zurück Zu Deiner Tür (Outro)', 'Bonusdrugs', 'Lieblos (Human vs. Machine-Mix)', 'Reflections (Projekt Provisorium-Mix)', 'Ernüchterung (Mike Till-Tiefklangmix)', 'Last Rare Tears (AcidRain-Mix By SiS)']",Auf Sehnsucht Folgt Ernüchterung,2004-01-01 00:00:00,Electronic / Dance
lastFM_78237,['lastFM_78237'],lastFM_78237,,,,T. Beach Boys,[],*popular* Beach Boys' Party! Uncovered And Unplugged,,
discogs_100460,['discogs_100460'],discogs_100460,Capitol Records,UK,,Broken Glass (3),"['Standing On The Border', ""It's Alright"", 'Keep Your Love', ""Can't Keep You Satisfied"", 'Jersey Lightning', ""It's Evil"", ""Ain't No Magic"", 'Crying Smiling', 'Take The Water', 'Broken Glass']",Broken Glass,1975-01-01,
discogs_62222,['discogs_62222'],discogs_62222,Parlophone|Apple Records,Canada (Federal Country),2405.0,The Beatles,"['Yellow Submarine', 'Only A Northern Song', 'All Together Now', 'Hey Bulldog', ""It's All Too Much"", 'All You Need Is Love', 'Pepperland', 'Sea Of Time', 'Sea Of Holes', 'Sea Of Monsters', 'March Of The Meanies', 'Pepperland Laid Waste', 'Yellow Submarine In Pepperland']",Yellow Submarine,1995-01-01 00:00:00,Soundtrack / Score
lastFM_63512,['lastFM_63512'],lastFM_63512,,,,A. Gerrard,[],Follow The Music,,
lastFM_75528,['lastFM_75528'],lastFM_75528,,,,HVOB,[],HVOB -  Tender Skin / The Anxiety to Please,,
discogs_17549,['discogs_17549'],discogs_17549,Sire,United States of America,2363.0,The Pretenders,"['Middle Of The Road', 'Back On The Chain Gang', 'Time The Avenger', 'Watching The Clothes', 'Show Me', 'Thumbelina', 'My City Was Gone', 'Thin Line Between Love And Hate', 'I Hurt You', '2000 Miles']",Learning To Crawl,1984-09-01 00:00:00,Rock
discogs_53939,['discogs_53939'],discogs_53939,C olumbia,United States of America,,"Blood, Sweat And Tears","[""You've Made Me So Very Happy"", 'Sometimes In Winter', ""I Love You More Than You'll Ever Know (Part 1)"", ""I Love You More Than You'll Ever Know (Concl.)"", 'Hi-De-Ho', 'God Bless The Child (Part 1)', 'God Bless The Child (Conclusion)', ""Go Down Gamblin'"", 'Spinning Wheel', 'Lisa, Listen To Me', ""I Can't Quit Her"", 'And When I Die', 'Lucretia Mac Evil']","Blood, Sweat & Tears Greatest Hits",1972-01-01 00:00:00,Rock
discogs_56198,['discogs_56198'],discogs_56198,Qalomota Rec.,France,,Rufuss,"['Obsidian Soul (Latin-Tronik-Orchestra Remix)', ""Obsidian Soul (Mo' Juice Remix)""]",Obsidian Soul (Remixes),2007-10-01 00:00:00,Electronic / Dance
lastFM_35086,['lastFM_35086'],lastFM_35086,,,0.0,Darren Gregory,"['Rip It in the Bud', 'Clerkenwell Spins', 'Scratch It Back', 'Broken Walrus']",Broken Walrus,,
discogs_183504,['discogs_183504'],discogs_183504,Idlers Corner Records,France,,,"['Stop The Violence', 'Here To Serve', 'Church & State Part.2', 'Stop The Violence (Melodica Version)', 'Worries & Trouble (Riddim Version)']",Worries & Trouble Riddim,2014-10-13,Reggae / Dub
discogs_98869,['discogs_98869'],discogs_98869,,Taiwan,,Roy Orbison,"[""It's Over"", 'Blue Bayou', 'Indian Wedding', 'Falling', 'Working For The Man', 'Pretty Paper', 'Mean Woman Blues', 'Lana', 'In Dreams', 'Leah', 'Borneon The Wind', ""What'd I Say""]",More Of Roy Orbison's Greatest Hits,1967-04-01,Pop
lastFM_62922,['lastFM_62922'],lastFM_62922,,,,V. Shepard,[],"Baby,  Cold Outside",,
lastFM_65565,['lastFM_65565'],lastFM_65565,,,,J. Jackson,[],Keep It Up All Night,,
discogs_120311,['discogs_120311'],discogs_120311,Mobile Fidelity Sound Lab,United States of America,2384.0,Art P4pper,"['Move', ""Groovin' High"", 'Opus De Funk', ""'Round Midnight"", 'Four Brothers', 'Shawnuff', ""Bernie's Tune"", ""Walkin' Shoes"", 'Anthropology', 'Airegin', ""Walkin'"", 'Donna Lee']",Art Pepper + Eleven (Modern Jazz Classics),,Jazz
discogs_42423,['discogs_42423'],discogs_42423,Unofficial release on Metallica’s own label,,,Metallica,"['Blackened', 'Fuel', 'Sad But True', 'Creeping Death', 'Battery', 'Nothing Else Matters', 'Master Of Puppets', 'One', 'Enter Sandman', 'Leper Messiah', 'Seek And Destroy']",Face The Music,2004-01-01 00:00:00,Rock
discogs_124971,['discogs_124971'],discogs_124971,Fonovisa,United States of America,,Grupo Exterminador,"['Contrabando En Los Huevos', 'El Albur De Tu Vida', 'Bien Dura', 'El Diablo Y El Federal', 'Dependo Cada Dia Mas De Ti', 'Los Cuatro Estados Mas Perrones', 'Las Dos Mujeres De La  Ley', 'La Carrera Del Año', 'El Semental De Guanajuato', 'Amor En Cantidades', 'El Suca Alias El Mote', 'Gracias A Dios', 'Soy Cocodrilo', 'Agachadita']",Contrabando En Los Huevos,1999-01-01,World Music
mbrainz_28875,['mbrainz_28875'],mbrainz_28875,,United States of America,387.0,AJJ,"['The Michael Jordan of Drunk Driving', 'Gift of the Magi 2: Return of the Magi', 'American Tune', 'Back Pack', 'Distance', 'Fucc the Devil', 'Hate, Rain on Me', 'If You Have Love in Your Heart', 'No One', 'Sad Songs (Intermission)', 'Zombie by the Cranberries by Andrew Jackson Jihad', ""People II 2: Still Peoplin'"", 'Sorry Bro', 'Skate Park', 'Free Bird', 'Big Bird']",Knife Man,2011-09-20 00:00:00,
discogs_47207,['discogs_47207'],discogs_47207,Cloak And Dagger Rec.,UK,,Killer Moses,"['Killer Moses', 'The Hanging Garden', 'Bogeyman']",The Unseen EP,1995-01-01 00:00:00,Electronic / Dance
discogs_22406,['discogs_22406'],discogs_22406,Parlophone,New Zealand,,,"['Yellow Submarine', 'Eleanor Rigby']",Yellow Submarine / Eleanor Rigby,1966-01-01 00:00:00,Rock
discogs_33643,['discogs_33643'],discogs_33643,American Tapes,United States of America,,Solvent People,,The Spiritual Notebook 1,2006-01-01 00:00:00,Electronic / Dance
discogs_30276,['discogs_30276'],discogs_30276,Records Reprise,Canada,1847.0,Dean Martin,"['The Door Is Still Open (To My Heart)', 'I Will', 'Send Me The Pillow You Dream On', 'Little Ole WIne Drinker, Me', ""You've Still Got A Place In My Heart"", 'In The Misty Moonlight', 'Lay Some Happiness On Me', '(Open Up The Door) Let The Good Times In', ""Somewhere There's A Someone"", 'The Glory Of Love', 'King Of The Road', 'Old Yellow Line']",Greatest Hits Volume 2,1973-01-01 00:00:00,Pop
lastFM_3728,['lastFM_3728'],lastFM_3728,,,0.0,,,woods new - over the river and through the -,,
discogs_165884,['discogs_165884'],discogs_165884,A&M Records,Peru,,Peter Frampton,"['Show Me The Way = Enseñame El Camino', 'Shine On = Brillando']",Show Me The Way = Enseñame El Camino,1976-01-01,Rock
discogs_37719,['discogs_37719'],discogs_37719,Private Stock,United States of America,348.0,Casey Kelly,"['Where You Been', 'Out Of Sight, Out Of Mind']","Where You Been / Out Of Sight, Out Of Mind",,R&B / Soul
discogs_8375,['discogs_8375'],discogs_8375,Verve Records,,2309.0,Stan Getz|Luiz Bonfá,"['Sambalero', 'So Dance Samba', 'Insensatez', 'O Morro Nao Tem Vez', 'Samba De Duas Notas (Two Note Samba)', 'Menina Flor', 'Mania De Maria', 'Saudade Vem Correndo', 'Um Abraco No Getz (A Tribute To Getz)', 'Ebony Samba']",Jazz Samba Encore!,,Jazz
discogs_172379,['discogs_172379'],discogs_172379,Eurotrend,Europe,,Paul Anka,"['Diana', 'Put Your Head On My Shoulder', 'Lonely Boy', 'You Are My Destiny', 'Puppy Love', 'I Love You Baby', 'It´s Time To Cry', 'My Home Town', 'Dance On Little Girl', 'My Heart Sings', 'Crazy Love', 'Summer´s Gone', 'The Story Of My Love', 'Let The Bells Keep Ringing', 'Tonight My Love Tonight', 'I Miss You So', 'A Steel Guitar And A Glass Of Wine', 'Having My Baby']",Greatest Hits,,Pop
discogs_163231,['discogs_163231'],discogs_163231,Not On Label,Poland,1267.0,Oslo Kill City,"['Unfounded', 'Sensitive Dependence On Initial Conditions', 'Electric Void', 'Clarity']",Clarity,,
lastFM_64254,['lastFM_64254'],lastFM_64254,,,,The Noriegas,,Bread Money / Blood Money,,
mbrainz_7250,['mbrainz_7250'],mbrainz_7250,,,2714.0,Infectious Organisms,"['Autobiography', 'Hall Street', 'To Give', 'Genesis', 'City Limits', 'Medelling Cartel', 'Comfort in the Swell', '1984', 'One', 'Beautiful World', '30 Seconds on Earth']",Human Experience,,
discogs_93032,['discogs_93032'],discogs_93032,Ki/oon,Japan,,L'Arc~en~Ciel,"['Blurry Eyes', 'Flower', 'Lies And Truth', '虹', 'Winter Fall', 'Dive To Blue', 'Honey', ""Heaven's Drive"", 'Stay Pieces', ""Driver's High"", 'Neo Universe', 'Stay Away', 'Anemone']",Clicked Singles Best 13,2001-03-14,Rock
discogs_159806,['discogs_159806'],discogs_159806,Wepushbuttons,Canada,1253.0,Outer Limit (2),"['F L U X', 'Indigo', 'V I S U A L S', 'SpaceScape', 'ghost.walking', 'Wundrng Flwrs']",Space Brothersss EP,2013-09-30,Electronic / Dance
discogs_112493,['discogs_112493'],discogs_112493,Jive,United States of America,1060.0,Hi-Five,,Just Another Girlfriend,1991-01-01,Hip Hop / Rap
discogs_108266,['discogs_108266'],discogs_108266,XL Recordings,United States of America,,Sigur Rós,"['Brennisteinn', 'Hrafntinna', 'Ísjaki', 'Yfirborð', 'Stormur', 'Kveikur', 'Rafstraumur', 'Bláþráður', 'Var', 'Hryggjarsúla', 'Ofbirta', 'Brennisteinn (Blanck Mass Remix)']",Kveikur,2013-06-18,
discogs_147308,['discogs_147308'],discogs_147308,,Germany,683.0,AtariX,"['Better', 'Remedy']",Better Remedy EP,2014-11-11,Electronic / Dance
discogs_22645,['discogs_22645'],discogs_22645,Records Supreme,Belgium,390.0,The Interpretations (2),"['Tennessee Waltz', 'Sing A Simple Song']",Tennessee Waltz,1972-01-01 00:00:00,Pop
discogs_114173,['discogs_114173'],discogs_114173,EMI Gospel,Japan,,Kierra Sheard,,You Don't Know (Remixes) / Let Go (Myxx-up Future Disco Mix),2004-01-01,R&B / Soul
discogs_55573,['discogs_55573'],discogs_55573,Universal Music Publishing Group,United Sta tes of America,4621.0,Various,"['Rock', 'Violet Hill', 'This Is An Emergency', 'Let It Die', 'The Only One', 'AC / AAA', 'Beating My Heart', 'Chasing Pavements', 'Pop', ""Leavin'"", 'Incredible', 'Bye Bye', 'Disturbia', 'When I Grow Up', 'Hip-Hop', 'Forever', 'Bust I Baby (Part 2)', 'Losing It', 'Swing', 'Hip-Hop', 'Teenage Love Affair', 'Take A Bow', 'Heaven Sent', 'Run & Hide', 'Need You Bad']",Current And Upcoming Singles | June/July 2008,2008-06-01 00:00:00,Pop
discogs_177523,['discogs_177523'],discogs_177523,Ace Records Ltd.,UK,3330.0,Fats Domino,"[""I'm Ready"", 'Margie', 'I Want To Walk You Home', ""I'm Gonna Be A Wheel Some Day"", 'Be My Guest', ""I've Been Around"", 'Country Boy', 'If You Need Me', 'Tell Me That You Love Me', 'Before I Grow Too Old', 'Walking To New Orleans', ""Don't Come Knockin'"", 'Three Nights A Week', 'Put Your Arms Around Me Honey', 'My Girl Josephine', 'Natural Born Lover', ""Ain't That Just Like A Woman"", 'What A Price', 'Shu-Rah', 'Fell In Love On Monday', ""It Keeps Rainin'"", 'I Just Cry', 'Let The Four Winds Blow', 'Good Hearted Man', 'What A Party', ""Rockin' Bicycle""]",The Imperial Singles Volume 4 1959-1961,2011-01-01,R&B / Soul
