id,prod_title,launch_dt,studio,dist,hw,genre,press_score,comm_rating,age_class,units_sold_mm
sales_1743,Mortal Kombat: Deception,2004-01-01,Midway,Midway Games,Xbox,,,8.8,M,0
sales_1744,That's So Raven,2004-01-01,Vicarious Visions,Disney Interactive Studios,Game Boy Advance,Adventure,,7.6,Everyone,0
sales_1745,DJ Hero,2009-01-01,Exient Entertainment,Activision,Wii,Misc,87,7.6,T,0
sales_1746,Portal 2,2011-01-01,Valve Software,Valve Software,PC,Shooter,95,8.8,Everyone 10+,0
sales_1747,Duke Nukem Forever,2011-01-01,"Gearbox Software, 3D Realms",TTWO,PS3,Shooter,51,,M,0
sales_1748,Star Wars: The Force Unleashed II,2010-01-01,"LucasArts, Red Fly Studio",LucasArts,Wii,Action,71,7.8,T,0
sales_1749,Harry Potter and the Half-Blood Prince,2009-01-01,Light Bright EA,Electronic Arts,Wii,Action,60,,E10+,0
sales_1750,Wall-E,2008-01-01,Asobo Studio,THQ,PS2,Platform,67,8.4,E,0
sales_1751,Professor Layton and the Azran Legacy,2013-01-01,Level 5,Nintendo,3DS,Puzzle,81,7.9,E10+,0
sales_1752,Mega Man X5,2000-01-01,Capcom,Capcom,,Platform,76,8.9,e,
sales_1753,Titanfall 2,2016-01-01,Respawn Entertainment,Electronic Arts,,Shooter,89,8.4,M,
sales_1754,Genji: Days of the Blade,2006-01-01,Game Republic,,PS3,Action,55,,T,0
sales_1755,Metal Gear Solid V: The Phantom Pain,2015-01-01,"Kojima Productions, Moby Dick Studio",Konami Digital Entertainment,XOne,Action,95,7.3,M,0
sales_1756,Rockstar Games presents Table Tennis,2006-01-01,Rockstar San Diego,Take-Two Interactive,Xbox 360,,81,7.8,,0
sales_1757,Drawn to Life: The Next Chapter,2009-01-01,Planet Moon Studios,THQ,Wii,Puzzle,58,,E,0
sales_1758,PokePark 2: Wonders Beyond,2011-01-01,Creatures Inc.,Nintendo,,Action Games,60,,E,0
sales_1759,DJ Hero 2,2010-01-01,FreeStyleGames,Activision,,Misc,86,7.8,,0
sales_1760,WWE SmackDown vs. Raw 2009,2008-01-01,Yuke's,,Playstation Portable,Fighting,72,6.0,T,0
sales_1761,LEGO Batman 2: DC Super Heroes,2012-01-01,TT Games,Warner Bros. Interactive Entertainment,3DS,Action,72,5.2,E10+,0
sales_1762,SoulCalibur V,2012- 01-01,Project Soul,Namco Bandai Games,PS3,Fighting,81,6.7,T,0
sales_1763,Shark Tale,2004-01-01,Edge of Reality,Activision,PS2,Action,69,6.5,E,0
sales_1764,Zone of the Enders,2001-01-01,,Konami Digital Entertainment,PS2,Shooter,78,,M,0
sales_1765,Pro Evolution Soccer 2015,2014-01-01,Konami,Konami,PS4,Sports,82,7.2,E,0
sales_1766,Tony Hawk's Underground 2,,Neversoft Entertainment,,Xbox,Sports,,7.8,,0
sales_1767,Madden NFL 06,,EA Tiburon,Electronic Arts,Playstation Portable,Sports,75,7.9,E,0
sales_1768,Raving Rabbids: Travel in Time,2010-01-01,Ubisoft,Ubisoft,Wii,Adventure,62,7.6,E10+,0
sales_1769,Capcom vs. SNK 2: Mark of the Millennium 2001,2001-01-01,Capcom,Capcom,PS2,Fighting,81,,,0
sales_1770,MVP 06 NCAA Baseball,2006-01-01,EA Canada,,PS2,Sports,76,9.0,E,0
sales_1771,Turok,2008-01-01,Propaganda Games,Touchstone,Xbox 360,Action,69,7.1,M,0
sales_1772,Coded Arms,2005-01-01,Konami Digital Entertainment,Konami Digital Entertainment,Playstation Portable,,59,6.5,T,0
sales_1773,Final Fantasy Tactics A2: Grimoire of the Rift,2007-01-01,Square Enix,Square Enix,DS,Role-Playing,,6.9,,0
sales_1774,The Lord of the Rings: Conquest,2009-01-01,Pandemic Studios,Electronic Arts,PS3,Action,54,7.1,,0
sales_1775,Band Hero,2009-01-01,Entertainment Neversoft,,PS3,Misc,76,5.7,E10+,0
sales_1776,Burnout,2001-01-01,Criterion Games,Acclaim Entertainment,,,79,,E,0
sales_1777,Spectrobes,2007-01-01,Jupiter Corporation,Disney Interactive Studios,DS,Role-Playing,63,7.9,E,0
sales_1778,The Godfather II,2009-01-01,EA Redwood Shores,Electronic Arts,,Action,67,7.2,M,0
sales_1779,Mortal Kombat: Unchained,2006-01-01,JGI Entertoinment,,Playstation Portable,Fighting,70,,M,0
sales_1780,Need for Speed: Shift,,EA Bright Light,,,Racing,69,6.5,E,
sales_1781,Dark Souls II,2014-01-01,From Software,Namco Bandai Games,Xbox 360,,91,7.9,T,0
sales_1782,Sega Superstars Tennis,2008-01-01,Sumo Digital,Sega,DS,Sports,65,,E,0
sales_1783,Assassin's Creed: Revelations,2011-01-01,Ubisoft Montreal,Ubisoft,PC,Action,80,7.4,M,
sales_1784,[Prototype 2],,Radical Entertainment,Activision,PS3,,,6.7,M,0
sales_1785,Midnight Club 3: DUB Edition,2005-01-01,Rockstar San Diego,Take-Two Interactive,Xbox,Racing,84,7.4,Everyone 10+,0
sales_1786,Resident Evil: Revelations,2013-01-01,Capcom,Capcom,PS3,Action,74,7.2,M,0
sales_1787,Tom Clancy's Rainbow Six: Vegas,2007-01-01,Ubisoft Montreal,Ubisoft,PlaystationPortable,Shooter,60,7.1,T,0
sales_1788,Tiger Woods PGA Tour 2001,2001-01-01,Stormfront Studios,,PS2,Sports,74,,E,0
sales_1789,Red Faction: Guerrilla,2009-01-01,,THQ,PS3,Shooter,85,8.1,M,0
sales_1790,Ace Combat: Assault Horizon,2011-01-01,,Namco Bandai Games,PS3,Action,,6.7,T,0
sales_1791,Unreal Championship,,Digital Extremes,Atari,Xbox,Shooter,83,8.2,M,0
sales_1792,Crysis 2,2011-01-01,Crytek,Electronic Arts,PC,Action,86,6.8,M,0
sales_1793,Tales of Vesperia,2008-01-01,Bandai Namco Games,Atari,Xbox 360,Role-Playing,79,8.2,T,0
sales_1794,MLB 13: The Show,2013-01-01,SCEA San Diego Studios,Entertainment Computer Sony,,Sports,87,7.8,E,0
sales_1795,LEGO Marvel Super Heroes,2013-01-01,TT Games,Warner Bros. Interactive Entertainment,WiiU,Action,82,8.0,E10+,0
sales_1796,Namco Museum Remix,2007-01-01,TOSE,Atari,Wii,Misc,49,6.3,E,0
sales_1797,Sword of Mana,2003-01-01,Brownie Brown,,Game Boy Advance,Role-Playing,72,8.3,E,0
sales_1798,Marvel: Ultimate Alliance 2,2009-01-01,Vicarious Visions,Activision,PS3,Role-Playing,74,7.3,T,0
sales_1799,Dragon Age: Inquisition,2014-01-01,BioWare,Electronic Arts,PC,Role-Playing,85,5.9,M,
sales_1800,Resonance of Fate,2010-01-01,Tri-Ace,Sega,PS3,Role-Playing,72,8.0,T,
sales_1801,Madagascar: Escape 2 Africa,2008-01-01,Amaze Entertainment,Activision,DS,Action,55,,E,0
sales_1802,Pirates of the Caribbean: At World's End,2007-01-01,Eurocom Entertaibment Software,Disney Interactive Studios,PS3,Action,55,,,0
sales_1803,Tiger Woods PGA Tour 08,2007-01-01,EA Salt Lake,EA,PS3,Sports,79,6.6,E,0
sales_1804,Classic NES Series: Donkey Kong,2004-01-01,Nintendo,Nintendo,Boy Game Advance,,55,4.8,E,0
sales_1805,Harvest Moon: Animal Parade,2008-01-01,Natsume,Rising Star Games,Wii,Simulation,76,8.9,E,0
sales_1806,WWE SmackDown vs. Raw 2010,2009-01-01,Yuke's,THQ,Wii,Fighting,78,7.7,T,0
sales_1807,Style Savvy: Trendsetters,2012-01-01,syn Sophia,Nintendo,3DS,Simulation,76,8.0,E,0
sales_1808,Final Fantasy XIII-2,2011-01-01,Square Enix,Square Enix,Xbox 360,Role-Playing,79,6.3,T,0
sales_1809,Oddworld: Munch's Oddysee,2001-01-01,Oddworld Inhabitants,Atari,Xbox,Platform,80,,T,0
sales_1810,Persona 4: Arena,2012-01-01,Arc System Works,Atlus,PS3,Fighting,86,,T,0
sales_1811,Brink,2011-01-01,Damage,Bethesda Softworks,PS3,Shooter,72,5.8,Teen,0
sales_1812,NHL 11,2010-01-01,Electronic Arts,Electronic Arts,Xbox 360,Sports,88,7.7,E10+,
sales_1813,NCAA Football 07,2006-01-0q,EA Sports,Electronic Arts,Xbox 360,Sports,79,6.9,E,0
sales_1814,Full Spectrum Warrior,2004-01-01,Studios,THQ,Xbox,Strategy,84,,M,0
sales_1815,LEGO Marvel's Avengers,2016-01-01,TT Games,,PS4,Action,,7.0,E10+,0
sales_1816,Katamari Damacy,2004-01-01,Namco,Namco Bandai Games,PS 2,Puzzle,86,9.0,R,0
sales_1817,Just Dance 2015,2014-01-01,Ubisoft,Ubisoft,WiiU,Misc,75,6.6,,0
sales_1818,LEGO Dimensions,2015-01-01,Traveller's Tales,Warner Bros. Interactive Entertainment,PS4,Action,80,7.1,E10+,
sales_1819,Naruto Shippuden: Ultimate Ninja Storm Generations,2012-01-01,CyberConnect2 and Racjin,Namco Bandai Games,PS3,Fighting,74,7.1,T,
sales_1820,Shaun Palmer's Pro Snowboarder,2001-01-01,Dearsoft,Codemasters,PS2,Sports,64,8.7,E,0
sales_1821,James Bond 007: Agent Under Fire,2002-01-01,Electronic Arts,Electronic Arts,GameCube,Shooter,73,6.8,T,0
sales_1822,Harvest Moon DS: Island of Happiness,2007-01-01,TOSE,Rising Star Games,DS,Simulation,65,7.0,,0
sales_1823,Star Wars Episode III: Revenge of the Sith,2005-01-01,Ubisoft,UBI,Game Boy Advance,Action,73,7.5,E10+,0
sales_1824,Ultimate Spider-Man,2005-01-01,Treyarch,Activision,PS2,Action,74,7.9,T,0
sales_1825,Monopoly Streets,,Arts Electronic,Electronic Arts,Wii,Misc,65,5.2,E,0
sales_1826,Rabbids Go Home,2009-01-01,,ubisoft,,Platform,70,,Everyone,0
sales_1827,Total War: Rome II,2013-01-01,Creative Assembly,Sega,PC,Strategy,76,4.2,T,0
sales_1828,NBA Live 08,2007-01-01,EA Canada,Electronic Arts,PS2,Sports,68,6.6,E,0
sales_1829,Star Ocean: The Last Hope International,2010-01-01,"Square Enix, Tri-Ace",,,Role-Playing,7 4,6.7,T,0
sales_1830,Dead to Rights,2002-01-01,Namco,Electronic Arts,Xbox,Shooter,73,8.9,M,0
sales_1831,Indiana Jones and the Staff of Kings,2009-01-01,Artificial Mind and Movement,Activision,Wii,Action Games,55,7.0,T,0
sales_1832,Tiger Woods PGA Tour 07,,EA Redwood Shores,Electronic Arts,PS2,Sports,79,6.0,E,0
sales_1833,Major League Baseball 2K7,2007-01-01,Kush Games,Spike,Xbox 360,,79,7.1,E,0
sales_1834,Persona Q: Shadow of the Labyrinth,2014-01-01,Atlus,Nippon Ichi Software,3DS,Role-Playing,,8.1,M,0
sales_1835,MLB 14: The Show,2014-01-01,SCEA San Diego Studios,Sony Computer Entertainment America,PS4,Sports,83,7.7,E,0
sales_1836,X-Men: Mutant Academy 2,2001-01-01,Paradox Development,Activision,Playstation,Fighting,72,,T,0
sales_1837,Kirby: Canvas Curse,2005-01-01,HAL Labs,Nintendo,,Platform,86,8 .2,,
sales_1838,Madden NFL 10,2009-01-01,EA Tiburon,,Wii,Sports,77,7.2,E,0
sales_1839,MLB 09: The Show,2009-01-01,SCEA San Diego Studios,Sony Computer Entertainment,PS3,Sports,,8.1,,0
sales_1840,Borderlands: The Pre-Sequel,2014-01-01,2K Australia,,Xbox 360,Shooter,74,6.4,M,0
sales_1841,Super Monkey Ball Jr.,2002-01-01,Realism Ltd,Atari,Game Boy Advance,Puzzle,82,,E,0
sales_1842,The Witcher 3: Wild Hunt,2015-01-01,CD Projekt Red Studio,Namco Bandai Games,PC,Role-Playing,94,9.3,M,
sales_1843,F1 2011,2011-01-01,Codemasters,,Xbox 360,Racing,84,7.1,E,
sales_1844,Mobile Suit Gundam: Encounters in Space,w003-01-01,Bandai,Namco Bandai Games,PS2,Simulation,66,8.5,T,0
sales_1845,MLB 10: The Show,2010-01-01,,Sony Computer Entertainment,PS3,Sports,91,8.3,E,0
sales_1846,MX vs. ATV Reflex,2009-01-01,Rainbow Studios,THQ,Xbox 360,,75,6.6,E,0
sales_1847,Blur,2010-01-01,Bizarre Creations,Activision,,,81,,E10+,0
sales_1848,Battlefield: Bad Company 2,2010-0101,DICE,Electronic Arts,PC,Shooter,87,8.3,M,0
sales_1849,DiRT 3,2011-01-01,Codemasters,Codemasters,Xbox 360,Racing,87,,T,
sales_1850,The Lord of the Rings: The Two Towers,2002-01-01,Stormfront Studios,Electronic Arts,Xbox,Action,79,,T,0
sales_1851,Madden NFL 2003,2002-01-01,Tiburon EA,Electronic Arts,Xbox,Sports,92,8.3,E,0
sales_1852,Skate,2007-01-01,EA Black Box,,Xbox 360,Sports,86,8.4,T,0
sales_1853,XCOM: Enemy Unknown,2012-01-01,Firaxis Games,Take-Two Interactive,PC,Strategy,89,8.2,M,0
sales_1854,Ben 10: Protector of Earth,2007-01-01,High Voltage Software,,,Action,60,7.2,,0
sales_1855,Virtua Fighter 4: Evolution,2003-01-01,Sega,Sega,PS2,Fighting,,,T,0
sales_1856,Crysis,2007-0 1-01,Crytek,,PC,Shooter,91,8.0,M,0
sales_1857,Resident Evil: Survivor,2000-01-01,Capcom,,Playstation,Action,39,7.0,M,0
sales_1858,The Sims 2: Castaway,2007-01-01,Fat Full,Electronic Arts,DS,Sim,66,4.0,,0
sales_1859,Super Trucks Racing,,Jester Interactive,Jester Interactive,PS2,Racing,66,,E,0
sales_1860,Godzilla: Destroy All Monsters Melee,2002-01-01,"Pipeworks Software, Inc.",Atari,GameCube,Fighting,73,,T,0
sales_1861,Jeremy McGrath Supercross 2000,2000-01-01,Acclaim,Acclaim Entertainment,Playstation,Racing,43,,E,0
sales_1862,Silent Hill 3,2003-01-01,KCET,Konami Digital Entertainment,PlayStation 2,Action,85,8.8,M,0
sales_1863,Spyro: Enter the Dragonfly,2002-01-01,Equinoxe,Interactive,GameCube,,48,5.1,E,0
sales_1864,Scooby-Doo 2: Monsters Unleashed,2004-01-01,Altron,,Game Boy Advance,Action,46,,E,0
sales_1865,Power Rangers: Dino Thunder,2004-01-01,Pacific Coast Power & Light,THQ,PS2,Sction,49,6.2,E,0
sales_1866,Madden NFL 08,2007-01-01,EA  Tiburon,,Playstation Portable,Sports,75,6.8,E,0
sales_1867,Madden NFL 09,2008-01-01,EA Tiburon,Electronic Arts,Playstation Portable,Sports,68,6.5,E,0
sales_1868,NBA Live 09,2008-01-01,EA Canada,Electronic Arts,Xbox 360,Sports,77,7.4,E,0
sales_1869,Dragon Ball: Xenoverse 2,2016-01-01,Dimps Corporation,Namco Bandai Games,PS4,Action,73,7.8,T,0
sales_1870,Dynasty Warriors 6,2007-01-01,"Koei, Omega Force",Tecmo,PS3,Action,59,7.3,Teen,0
sales_1871,NCAA Football 09,2008-01-01,EA Tiburon,Electronic Arts,Xbox 360,Sports,83,7.7,E,0
sales_1872,Doom 3: Resurrection of Evil,2005-01-01,"Software, Nerve Software",,Xbox,,77,,M,0
sales_1873,SSX,2012-01-01,Canada,Electronic Arts,Xbox 360,Sports,82,6.4,E,0
sales_1874,Dragon Quest Swords: The Masked Queen and the Tower of Mirrors,2007-01-01,"Eighting, by Genius Sonority Inc.",,,Role-Playing,6 5,5 .9,T,0
sales_1875,Two Worlds,2007-01-01,Reality Pump,,,Role-Playing,50,5.5,M,0
sales_1876,Tony Hawk's Underground,2003-01-01,Neversoft Entertainment,Activision,GameCube,Sports,89,8.5,,
sales_1877,Spider-Man 2,2005-01-01,Vicarious Visions,Activision,Playstation Portable,Action,67,6.9,T,0
sales_1878,NCAA Football 08,2007-01-01,EA Sports,,Xbox 360,,81,7.8,E,0
sales_1879,Skylanders: Trap Team,2014-01-01,Toys for Bob,Activision,Wii U,,86,7.1,E10+,0
sales_1880,Star Wars: Obi-Wan,2001-01-01,LucasArts,Activision,Xbox,Action,58,,T,0
sales_1881,Ace Attorney Investigations: Miles Edgeworth,2009-01-01,Capcom,,DE,Adventure,78,8.4,T,0
sales_1882,Kill.Switch,2003-01-01,Namco,Sony Computer Entertainment,PS2,Shooter,73,8.3,T,0
sales_1883,Catherine,2011-01-01,Atlus,Silver Deep,PS3,Action-Adventure,79,8.2,M,0
sales_1884,Madden NFL 2005,2004-01-01,Electronic Arts Tiburon,Electronic Arts,GameCube,Sports,90,,E,0
sales_1885,F-14 Tomcat,2001-01-01,Virtucraft,Ma jesco Entertainment,Game Boy Advance,Action,,,E,0
sales_1886,SplashDown,2001-01-01,Rainbow Studios,Atari,PS2,Racing,84,,Everyone,0
sales_1887,Jade Empire,,BioWare,Microsoft Game Studios,,Role-Playing,,8.6,M,0
sales_1888,Infinite Undiscovery,2008-01-01,Tri-Ac4,Square Enix,Xbox 360,Role-Playing,68,7.0,T,0
sales_1889,FIFA Soccer 11,,EA Sports,Electronic Arts,DS,Sports,63,,E,0
sales_1890,Lego Star Wars: The Force,2016-01-01,TT Games,Warner Bros. Interactive Entertainment,PS4,Action,78,7.5,E10+,0
sales_1891,NHL 2012,,EA,Electronic,Xbox 360,Sports,86,,E10+,0
sales_1892,Advance Wars,,,Nintendo,Game Boy Advance,Strategy,,9.0,E,0
sales_1893,NASCAR 2001,2000-01-01,,,PS2,Racing,66,6.6,E,0
sales_1894,Mafia,2004-01-01,Illusion Softworks,Illusion Softworks,PS2,Action,65,7.6,M,0
sales_1895,Ape Escape: On the Loose,2005-01-01,"SCEA, Sims",Sony Computer Entertainment,Playstation Portable,Platform,66,6.4,E,0
sales_1896,Mobile Suit Gundam: Journey to Jaburo,2000-01-01,Bandai,Namco Bandai Games,PS2,Simulation,58,8.1,t,0
sales_1897,MLB 08: The Show,,SCEA San Diego Studios,Sony Computer Entertainment,P53,Sports,85,8.7,E,0
sales_1898,TimeSplitters 2,2002-01-01,Free Radical Design,Eidos Interactive,,Shooter,90,8.8,T,0
sales_1899,Omerta: City of Gangsters,,Kalypso,Konami Entertainment Digital,Xbox 360,Simulation,43,3.3,T,0
sales_1900,Driver: San Francisco,2011-01-01,Reflections Ubisoft,Ubisoft,Xbox 360,,80,,T,0
sales_1901,Classic NES Series: Zelda II: The Adventure of Link,2004-01-01,,Nintendo,Game Boy Advance,Adventure,73,7.5,E,0
sales_1902,Disney's Chicken Little,2005-01-01,Artificial Mind and Movement,Disney Interactive Studios,Game Boy Advance,Platform,,,E,0
sales_1903,James Bond 007: Blood Stone,2010-01-01,Bizarre Creations,,PS3,Shooter,65,,T,0
sales_1904,Metal Gear Solid: Portable Ops Plus,2007-01-01,Kojima Productions,Konami Digital Entertainment,,Action,65,,T,0
sales_1905,LEGO Rock Band,2009-01-01,,Warner Bros. Interactive Entertainment,,Misc,70,6.8,E10+,0
sales_1906,Halo 2 Multiplayer Map Pack,2005-01-01,Bungie Software,Microsoft Game Studios,Xbox,Shooter,89,7.4,M,0
sales_1907,Mortal Kombat: Shaolin Monks,2005-01-01,Midway Studios - Los Angeles,Midway Games,PS2,Action,77,8.6,M,0
sales_1908,MotionSports,2010-01-01,Ubisoft Milan,Ubisoft,Xbox 360,Sports,40,4.4,T,0
sales_1909,MX vs. ATV Unleashed: On the Edge,2006-01-01,Rainbow Studios,THQ,Playstation Portable,RacinG,68,,E,0
sales_1910,Mario Pinball Land,2004-01-01,Fuse Games Limited,Nintendo,Game Boy Advance,Misc,62,4.9,E,0
sales_1911,Dragon Ball Z: Budokai,2003-01-01,pyramid,Atari,,Fighting,65,,T,0
sales_1912,Plants vs. Zombies: Garden Warfare,2014-01-01,,Electronic Arts,XOne,Shooter,76,,E10+,0
sales_1913,Need for Speed Rivals,2013-01-01,Ghost Games,Electronic Arts,XOne,Racing,75,5.8,E10+,0
sales_1914,The Sims 2: Apartment Pets,2008-01-01,Full Fat,Electronic Arts,DS,Simulation,50,3.3,E,
sales_1915,Harry Potter and the Chamber of Secrets,2002-01-01,Eurocom Entertainment Software,Electronic Arts,GameCube,Action,,8.3,E,0
sales_1916,Prince of Persia: The Forgotten Sands,,Ubisoft Montreal,,PS3,Action,75,7.6,,0
sales_1917,The Lord of the Rings: The Return of the King,2003-01-01,,Electronic Arts,GameCube,Action,,,T,0
sales_1918,The Sims: Medieval,2011-01-01,The Sims Studio,Electronic Arts,PC,Simulation,77,6.1,T,0
sales_1919,Top Spin 4,2011-01-01,2K Czech,Take-Two Interactive,PS3,Sports,82,7.7,E,0
sales_1920,Baldur's Gate: Dark Alliance II,2004-0l-01,Black Isle Studios,Interplay,PlayStation 2,,78,8.7,T,0
sales_1921,Shark Tale,2004-01-01,,Activision,Game Boy Advance,Action,63,,E,
sales_1922,IL-2 Sturmovik: Birds of Prey,2009-01-01,Gaijin Entertainment,505 Games,PS3,Simulation,81,7.3,,0
sales_1923,NBA Street Vol. 2,,Electronic Arts,Electronic Arts,,Sports,89,8.8,E,0
sales_1924,MX vs. ATV Untamed,2007-01-01,,THQ,Xbox 360,Racing,70,7.1,E,0
sales_1925,The Last Remnant,2008-01-01,Square Enix,Square Enix,Xbox 360,Role-Playing,66,6.9,M,0
sales_1926,NCAA 2005,,Electronic Arts Sports,Electronic Arts,Xbox,Sports,89,8.0,E,0
sales_1927,The Sly Collection,2010-01-01,Sanzaru Games,Sony Computer Entertainment,PS3,Platform,,8.8,E10+,0
sales_1928,Naruto: Clash of Ninja,2003-01-01,Corporation,Tomy Corporation,GameCube,Fighting,72,8.1,T,0
sales_1929,Sniper Elite 3,2014-01-01,Rebellion,505 Games,PS4,Shooter,67,,M,0
sales_1930,Prince of Persia: The Two Thrones,2005-01-01,Ubisoft Montreal,,PS2,Action,85,,,0
sales_1931,Hot Shots Golf: Open Tee 2,2007-01-01,Clap Hanz,Sony Computer Entertainment,Playstation Portable,Sports,,,E,0
sales_1932,Suikoden II,1998-01-01,Konami,Konami Digital Entertainment,Playstation,Role-Playing,82,8.4,T,0
sales_1933,Iron Man,2008-01-01,Secret Level,Sega,PS3,Action,42,6.2,T,
sales_1934,FIFA Soccer 06,,Electronic Arts Canada,Electronic,Xbox,,80,7.5,E,0
sales_1935,Fight Night 2004,2004-01-01,EA  Sports,Electronic Arts,Xbox,Fighting,85,,t,0
sales_1936,.hack//Mutation Part 2,2002-01-01,CyberConnect2,Atari,PS2,Role-Playing,76,8.9,,0
sales_1937,Wolfenstein: The New Order,2014-01-01,MachineGames,Bethesda Softworks,XOne,Shooter,79,7.8,M,0
sales_1938,Cars: Mater-National Championship,,Rainbow Studios,THQ,DS,Racing,69,,E,0
sales_1939,LEGO Harry Potter: Years 1-4,2010-01-01,TT Fusion,Warner Bros. Interactive Entertainment,Playstation Portable,Action,71,,E10+,0
sales_1940,Midway Arcade Treasures 2,2004-01-01,Backbone Entertainment,,PS2,Misc,74,,M,0
sales_1941,Kirby's Dream Collection: Special Edition,2012-01-01,HAL Labs,Nintendo,Wii,Action,82,8.8,,0
sales_1942,Return to Castle Wolfenstein: Tides of War,2003-01-01,Nerve Software,Activision,Xbox,Shooter,84,8.8,M,0
sales_1943,RIFT,2011-01-01,Trion Worlds,Unknown,PC,Role-Playing,84,7.3,T,0
sales_1944,Spider-Man 3,2007-01-01,,,PS3,Platform,60,7.0,T,0
sales_1945,Mass Effect,2008-01-01,"BioWare, Demiurge Studios",Electronic Arts,PC,,89,8.6,M,0
sales_1946,The Evil Within,2014-01-01,Tango Gameworks,Bethesda Softworks,XOne,Action,79,7.3,M,0
sales_1947,Armored Core 3,2002-01-01,From,Metro 3D,PS2,Simulation,74,9.0,T,0
sales_1948,Star Wars: Republic Commando,2005-01-01,LucasArts,Activision,Xbox,Shooter,78,8.9,T,0
sales_1949,The LEGO Movie Videogame,2014-01-01,TT Games,Warner Bros. Interactive Entertainment,PS4,Action,71,,E10+,0
sales_1950,Turok,,Propaganda Games,TouchstoNe,PS3,Action,67,6.0,M,0
sales_1951,Terraria,,Engine Software,505 6ames,Xbox 360,Action,81,7.2,T,0
sales_1952,Red Steel,2006-01-01,Ubisoft Paris,Ubisoft,Wii,Shooter,63,6.8,T,
sales_1953,Unreal Tournament III,2007-01-01,Epuc Games,Midway Games,PS3,Shooter,86,7.7,M,0
sales_1954,Fossil Fighters: Champions,2010-01-01,"RED Entertainment, Artdink",Nintendo,,Role-Playing,68,,E,0
sales_1955,The Sims 3,2010-01-01,Exient Entertainment,Electronic Arts,DS,Simulation,73,6.4,E,0
sales_1956,Pro Pinball: Big Race USA,1999-01-01,Cunning Developments,,Playstation,Sim,69,,E,0
sales_1957,NFL Street,2004-01-01,,Electron ic Arts,Xbox,Sports,81,8.8,E,0
sales_1958,Final Fantasy Crystal Chronicles: Ring of Fates,2007-01-01,Square Enix,Square Enix,DS,Role-Playing,77,7.2,E10+,0
sales_1959,Bakugan: Battle Brawlers,2009-01-01,Now Production,Activision,Wii,Action,62,7.2,E,0
sales_1960,Blazing Angels: Squadrons of WWII,2006-01-01,Ubisoft,Ubisoft,PlayStation 3,Simulation,67,,T,0
sales_1961,WWE SmackDown vs. RAW 2007,2006-01-01,,THQ,Playstation Portable,,,8.1,T,0
sales_1962,F1 2015,2015-91-01,Codemasters,,,Racing,65,6.3,E,0
sales_1963,Tony Hawk's Proving Ground,2007-01-01,Page 44 Studios,Activision,,Sports,65,6.6,T,0
sales_1964,The Darkness,2007-01-01,Starbreeze,,PS3,Shooter,80,7.7,M,0
sales_1965,2004,2003-01-01,989 Sports,Sony Computer Entertainment,PS2,Sports,61,7.9,E,0
sales_1966,Darkstone,2001-01-01,,Electronic Arts,Playstation,Role-Playing,,8.3,T,
sales_1967,NCAA March Madness 2003,2002-01-01,NuFX,Electronic Arts,PS2,Sporte,74,8.0,E,0
sales_1968,Finding Nemo,2003-01-01,Tales Traveller's,THQ,Xbox,Action,63,,E,0
sales_1969,Thrillville,,Frontier Developments,Atari,PS2,Strategy,69,2.9,E10+,
sales_1970,Madagascar,2005-01-01,Toys for Bob,,GameCube,,70,,E10+,0
sales_1971,Castlevania: Lords of Shadow,2010-01-01,Mercury Steam,Konami Digital Entertainment,360 Xbox,Action,83,,M,0
sales_1972,NHL 10,2009-01-01,EA Canada,,Xbox 360,Sports,,,E10+,0
sales_1973,Fighter Anniversary Collection,2004-01-01,CapCom,Capcom,,Fighting,78,8.7,T,0
sales_1974,NHL 13,2012-01-01,Electronic Arts,,Xbox 360,Sports,8 3,6.6,E10+,0
sales_1975,Napoleon: Total War,2010-01-01,Creative Assembly,Sega,PC,Strategy,81,7.9,T,0
sales_1976,Rayman Legends,2013-01-01,Ubisoft Montpellier,,WiiU,Platform,92,8.7,E10+,0
sales_1977,The Sims: Bustin' Out,,,Arts,GameCube,Simulation,81,9.0,,0
sales_1978,BioShock Infinite,2013-01-01,Irrational Games,Interactive Take-Two,Microsoft Windows,Shooter,94,,M,0
