id,br,t,dsc,amt,ccy,cluster_id,Link,tdsc,m,mno,ptyp,cn,vrm,stg,rs,ws,bt,it,wd,ln,ht,wt,sc,mt,col,ff
products_3_21171675,Samsung,Dysk Samsung 960 PRO SSD M.2 (2280) 512GB (PCIe/NVMe),"Samsung 512GB SSD, 960 PRO Series, M.2 (PCIE), Read up to 3500MB/s, Write up to 2100MB/s, Type 2280",386.60,AUD,2170749,https://www.scorptec.com.au/product/Hard-Drives-&-SSDs/SSD-mSATA-&-m.2/66021-MZ-V6P512BW?gclid=Cj0KCQjwqM3VBRCwARIsAKcekb2Tu8UfaaRfCnmGC9e-EsmBXuoYEwZd4aNNo-2tKgZaZx9p8ByC0d4aAm7sEALw_wcB,"Samsung 512GB SSD, 960 PRO Series, M.2 (PCIE), Read up to 3500MB/s, Write up to 2100MB/s, Type 2280. Description: Samsung 512GB SSD, 960 PRO Series, M.2 (PCIE), Read up to 3500MB/s, Write up to 2100MB/s, Type 2280",960 PRO Series,,SSD,,,512.0,"3,500.0 MB/s",2.10 GB/s,PCIe,M.2,,,,,M.2,,,M.2 2280
products_3_89893919,Samsung,"Samsung SSD 860 PRO 2.5\"" 512GB SATA III","Samsung 512 GB 860 Pro Sata III 64L V NAND Solid State Drive,MZ-76P512B/EUForm Factor - 2.5 inchInterface - SATA 6Gb/s (compatible with SATA 3Gb/s & SATA 1.5Gb/s)Storage Memory - Samsung V-NAND 2bit MLC",151.35,EUR,2173448,https://www.xstra.eu/product/1612/samsung-ssd-860-pro-25-512gb-sata-iii.html,"Samsung SSD 860 PRO 2.5\"" 512GB SATA III. Description: Samsung 512 GB 860 Pro Sata III 64L V NAND Solid State Drive,MZ-76P512B/EUForm Factor - 2.5 inchInterface - SATA 6Gb/s (compatible with SATA 3Gb/s & SATA 1.5Gb/s)Storage Memory - Samsung V-NAND 2bit MLC",S5D 860 PRO,MZ-76P512B/EU,SSD,,,,,,SATA,SATA III,,,,,2.5-inch SATA,,,
products_3_70795889,,WD Black NVME 1TB Solid State Drive/SSD,"WDS100T2X0C, WD Black 16B SSD, Read Speed: 3400MB/Sec, Write Speed: 2800MB/Sec, IOPS Read/Write 500k/400k, Warranty: 5 Years.",,,2178740,https://www.novatech.co.uk/products/wd-black-nvme-1tb-solid-state-drivessd/wds100t2x0c.html,"WD Black NVME 1TB Solid State Drive/SSD. Description: WDS100T2X0C, WD Black 1TB SSD, Read Speed: 3400MB/Sec, Write Speed: 2800MB/Sec, IOPS Read/Write 500k/400k, Warranty: 5 Years.",WD Black,,SSD,,,,,,,NVME,,,,,,,,
products_3_44593789,Samsung,Samsung Portable SSD T7 Touch,"Samsung Portable SSD T7 Touch USB 3.2 2TB, Silver","1,016.83",лв.,2182419,https://www.comsystems.bg/samsung-portable-ssd-t7-touch-usb-32-2tb-46593.html,"Samsung Portable SSD T7 Touch. Description: Samsung Portable SSD T7 Touch USB 3.2 2TB, Silver",Portable SSD T7 Touch,,SSD,,,"1,862.65 GiB",,,USB 3.0,,,,,,,,Silver,
products_3_90698135,Western Digital,WD Purple 10TB Surveillance 3.5' IntelliPower SATA3 6Gb/s 7200RPM 256MB Cache (WD102PURZ),"Superior storage. Superior surveillance.WD Purple drives are built for 24/7, always-on, high-definition security systems. With support for up to 8 hard drives and 32 cameras, WD Purple drives are optimized for surveillance. WD Purple surveillance storage also comes with WD's exclusive AllFrame technology, so you can confidently create a security system tailored to the needs of your business. Using AllFrame technology, WD Purple drives improve ATA streaming to reduce errors, pixilation, and video interruptions that happen when the wrong drive is used in your video recorder system. DESIGNED FOR SURVEILLANCE The WD Purple drive is designed for both DVR and NVR security systems, and is compatible with many of the the leading surveillance and security manufacturers. We can help you find the perfect storage for your system. Brand WD Series Purple Model WD101PURZ Performance InterfaceSATA 6.0Gb/s",586.37,AUd,221808,https://netplus.com.au/products/wd-purple-10tb-surveillance-3-5-intellipower-sata3-6gb-s-7200rpm-256mb-cache-wd101purz,"WD Purple 10TB Surveillance 3.5' IntelliPower SATA3 6Gb/s 7200RPM 256MB Cache (WD102PURZ). Description: Superior storage. Superior surveillance.WD Purple drives are built for 24/7, always-on, high-definition security systems. With support for up to 8 hard drives and 32 cameras, WD Purple drives are optimized for surveillance. WD Purple surveillance storage also comes with WD's exclusive AllFrame technology, so you can confidently create a security system tailored to the needs of your business. Using AllFrame technology, WD Purple drives improve ATA streaming to reduce errors, pixilation, and video interruptions that happen when the wrong drive is used in your video recorder system. DESIGNED FOR SURVEILLANCE The WD Purple drive is designed for both DVR and NVR security systems, and is compatible with many of the the leading surveillance and security manufacturers. We can help you find the perfect storage for your system. Brand WD Series Purple Model WD101PURZ Performance InterfaceSATA 6.0Gb/s",Purple,,HDD,,,"9,313.23 GiB",,,,,,,,,,,,3.5-inch
products_3_57836531,,ASUS Phoenix PH-GTX1660-6G NVIDIA GeForce GTX 1660 6 GB GDDR5,"ASUS Phoenix PH-GTX1660-6G P, GeForce GTX 1660, 6 GB, GDDR5, 192 Bit, 7680 x 4320 Pixels, PCI Express 3.0",271.44,EUR,2222418,https://www.mymediacenter.nl/asus-ph-gtx1660-6g-6gbdvihdmidpactive.html,"ASUS Phoenix PH-GTX1660-6G NVIDIA GeForce GTX 1660 6 Gigabyte GDDR5. Description: ASUS Phoenix PH-GTX1660-6G P, GeForce GTX 1660, 6 GB, GDDR5, 192 Bit, 7680 x 4320 Pixels, PCI Express 3.0",GeForce GTX 1660 Phoenix Boost,PH-GTX1660-6G,GPU,,,,,,PCI Express x16,,,,,,,GDDR5,,
products_3_72641045,,A-Data XPG SX8200 Pro M.2 SSD - 2TB SSD - 2 TB - M.2 2280 (80mm) - PCI Express 3.0 x4 (NVMe),"SSD (Solid state drive), 2 TB, intern, Datahastighed: 3350 MBps (læs) / 2900 MBps (skriv), IOPS: 360000 (læs) / 360000 (skriv), M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express) - Silicon Mo6ion SM-2262EN Controller","2,240.88",DKK,2223182,https://www.merlin.dk/SSD/A-Data-XPG-SX8200-Pro-M2-SSD-2TB-SSD-2-TB-M2-2280-80mm-PCI-Express-30-x4-NVMe/2800305,"A-Data XPG SX8200 Pro M.2 SSD - 2TB SSD - 2 TB - M.2 2280 (80mm) - PCI Express 3.0 x4 (NVMe). Description: SSD (Solid state drive), 2 TB, intern, Datahastighed: 3350 MBps (læs) / 2900 MBps (skriv), IOPS: 360000 (læs) / 360000 (skriv), M.2 2280 (80mm), M.2 2280 (80mm), PCI-Express 3.0 x4 NVMe 1.3 (Non-Volatile Memory Express) - Silicon Motion SM-2262EN Controller",XPG SX8200 Pro,,SSD,,,"1,862.65 GiB","3,350.0 MB/s",2.90 GB/s,,NVMe,,,,,,,,M.2 2280
products_3_67990735,Patriot,Patriot Xporter 32GB USB2.0 Flash Drive Black,"Quad Channel technology for fast read/write performanceUp to 27MB/s ReadUp to 25MB/s WriteDurable design extends the life of your driveRubber coated housing protects from drops, spills, daily abuseRetractable design protects USB connector when to drive not in use",89.31,ZAR,22421570,https://www.cliqtosave.com/patriot-xporter-32gb-usb2-0-flash-drive-black,"Patriot drops, 32GB USB2.0 Flash Drive Black. Description: Quad Channel technology for fast read/write performanceUp to 27MB/s ReadUp to 25MB/s WriteDurable design extends the life of your driveRubber coated housing protects from Xporter spills, daily abuseRetractable design protects USB connector when to drive not in use",Xporter,,USB_STICK,,,29.80 GiB,,,USB 2.0,,,,,,,,Black,
products_3_81285148,Asus,SVGA Asus GeForce RTX 2060 6GB TUF Gaming,Graphics EngineNVIDIA GeForce RTX 2060,396.85,,2254265,https://www.esseshop.it/svga-asus-geforce-rtx-2060-6gb-tuf-gaming-p-130257.html,SVGA Asus GeForce RTX 2060 6GB TUF Gaming. Description: Graphics EngineNVIDIA GeForce RTX™ 2060,GeForce RTX 2060 6GB TUF Gaming,,GPU,GeForce RTX 2060,,,,,,,,,,,,,,
products_3_61198101,Kingston,"Kingston Technology DataTraveler G4 USB flash drive 8 GB USB Type-A 3.0 (3.1 Gen 1) White,Yellow","USB 3.0 in a colorful designKingston’s DataTraveler® Generation 4 (DTIG4) USB Flash drive features USB 3.0 for quick and easy transfers of music, video and more. Its practical design and fashionable colors make it ideal for everyday use at work, home, school or wherever you need to take your data.It’s backwards compatible with existing USB 2.0 ports, allowing 2.0 users to migrate to 3.0 in the future without replacing their drive.DTIG4 is backed by a five-year warranty, free technical support and legendary Kingston®",293.77,PHP,225543,https://www.qlickcafe.com/shop/flash-drive-and-sd-cards/kingston-datatraveler-g4-8gb-usb3-0-flash-drive-dtig48gb,"Kingston DataTraveler® G4 8GB USB3.0 Flash Drive - DTIG4/8GB. Description: USB 3.0 in a colorful designKingston’s DataTraveler® Generation 4 (DTIG4) USB Flash drive features USB 3.0 for quick and easy transfers of music, video and more. Its practical design and fashionable colors make it ideal for everyday use at work, home, school or wherever you need to take your data.It’s backwards compatible with existing USB 2.0 ports, allowing 2.0 users to migrate to 3.0 in the future without replacing their drive.DTIG4 is backed by a five-year warranty, free technical support and legendary Kingston®",DataTraveler DTIG4,DTIG4,,,,8.0,,,USB 3.0,,,,,,,,,
products_3_64998693,Sandisk,SanDisk Cruzer Blade 8GB - Flash Drive,"Enjoy Ample Capacities and Maximum Portability With its stylish, compact design and generous capacity, the Cruzer Blade USB Flash Drive makes it easy to back up, transfer, and share your files. Available in capacities up to 128GB, this USB drive lets you carry your photos, movies, music, and personal data wherever you go. Compact Design for Maximum Portability The Cruzer Blade USB Flash Drive",5.0,USD,2263429,https://www.techscene.co.zw/shop/sandisk-cruzer-blade-8gb-flash-drive,SanDisk Cruzer Blade 8GB - Flash Drive. Description: SanDisk Cruzer Blade 8GB - Flash Drive,Cruzer Blade,,USB_STICK,,,7.45 GiB,,,,,,,,,,,,
products_3_35648212,Gigabyte,Scheda Video Gigabyte Aorus GeForce RTX 2080 Super Waterforce WB 8G 8GB GDDR6,"Gigabyte GV-N208SAORUS-WB-8GC, GeForce RTX 2080 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express x16 3.0","1,066.15",EUR,227533,https://pctecstore.it/rtx-2080/9059-gigabyte-gv-n208saorus-wb-8gc-geforce-rtx-2080-super-8-gb-gddr6-4719331305369.html,"Scheda Video Gigabyte Aorus GeForce RTX 2080 Super Waterforce WB 8G 8GB GDDR6. Description: Gigabyte GV-N208SAORUS-WB-8GC, GeForce RTX 2080 SUPER, 8 GB, GDDR6, 256 bit, 7680 x 4320 Pixel, PCI Express x16 3.0",Aorus GeForce RTX 2080 Super Waterforce WB 8G,,GPU,,8.0,,,,PCI Express x16,,,,,,,GdDR6,,
products_3_56747635,Seagate,"Seagate 3.5\"" 4TB SAS 12Gb/s 7.2K RPM 128MB Makara BP (512N)","Seagate 3.5\"" 4TB SAS 12Gb/s 7.2K RPM Hard Drive",,,2280795,https://www.bostonindia.in/products/ST4000NM0025.aspx?utm_source=rss&utm_medium=syndication&utm_campaign=rss,"Seagate 3.5\"" 4TB SAS 12Gb/s 7.2K RPM 128MB Makara BP (512N). Description: Seagate 3.5\"" 4TB SAS 12Gb/s 7.2K RPM Hard Drive",Makara BP (512N),,HDD,,,4000.0,,,,SAS,,,,,3.5-inch SATA,,,3.5-inch
products_3_78086660,,ADATA DashDrive UV128 32GB Retractable USB 3.0 Flash Drive,ADATA DashDrive UV128 32GB Retractable USB 3.0 Flash Drive - Black/Blue Upto 90MB/s 40MB/s Write (AUV128-32G-RBE)CanDo I.T Warranty: 30 DaysManufacturer warranty: Limited Lifetime Warranty,22.99,C AD,229034,https://www.candocomputers.ca/product-page/adata-dashdrive-uv128-32gb-retractable-usb-3-0-flash-drive,"ADATA DashDrive UV128 32GB Retractable USB 3.0 Flash Drive. Description: ADATA DashDrive UV128 32GB Retractable USB 3.0 Flash Drive - Black/Blue Upto 90MB/s Read, 40MB/s Write (AUV128-32G-RBE)CanDo I.T Warranty: 30 DaysManufacturer warranty: Limited Lifetime Warranty",DashDrive Series UV128,AUV128-32G-RBE,USB_STICK,,,29.80 GiB,90.0 MB/s,0.04 GB/s,USB 3.0,USB,,,,,,,,
products_3_32217553,Seagate,"Seagate Exos 10TB X-Class Enterprise SAS 3.5\"" 512E Hard Drive (ST10000NM0096)","Part of the EXOS Enterprise Range, 10TB Capacity, Helium Drive, 3.5 inch, SATA 6Gb/s Interface, 7200RPM Spin Speed, 256MB Cache, 5 Year Warranty",434.72,GBP,2303429,https://www.overclockers.co.uk/seagate-exos-10tb-x-class-enterprise-sas-3.5-512e-hard-drive-st10000nm0096-hd-38a-se.html,"Seagate Exos 10TB X-Class Enterprise SAS 3.5\"" 512E Hard Drive (ST10000NM0096). Description: Part of the EXOS Enterprise Range, 10TB Capacity, Helium Drive, 3.5 inch, SATA 6Gb/s Interface, 7200RPM Spin Speed, 256MB Cache, 5 Year Warranty",Exos 10TB X-Class Enterprise,,,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,3.5-inch
products_3_23646540,Sabrent,Sabrent Rocket Q 1TB NVMe PCIe M.2 2280 Internal SSD,It's $20 under list price.,117.48,USD,2313670,https://www.dealnews.com/c473/Computers/Storage/Hard-Drives/Internal-Hard-Drives/?pf=1&sort=hotness,Sabrent Rocket Q 1TB NVMe PCIe M.2 2280 Internal SSD. Description: It's $20 under list price.,Rocket Q,,SSD,,,,,,,NVMe,,,,,M.2,,,
products_3_58345950,Intel,"Intel DC S4500 1,92TB SSD","Drive), 1,92TB, 2.5\"", DC, (Solid, Intel, S4500, SATA, SSD, State",398.35,EUR,2320995,https://www.megekko.nl/product/2018/209443/SSD-2-5-SATA/Intel-DC-S4500-1-92TB-SSD,"Intel DC S4500 1,92TB SSD. Description: (Solid, 1,92TB, 2.5\"", DC, Drive), Intel, S4500, SATA, SSD, State",DC S4500,,SSD,,,"1,788.14 GiB",,,SATA,SATA III,,,,,,,,2.5-inch
products_3_24160286,Asus,ASUS DUAL-RX5500XT-O8G-EVO Radeon - 8 GB,OC Edition: Boost Clock ~1865 MHz (OC Mode)/ ~1845Mhz (Gaming Mode)Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure.0dB Technology lets you enjoy light gaming in relative silence.IP5X dust resistance offers,375.97,CAD,2326232,https://www.choicecomputertechnologies.com/Asus-Dual-RX5500XT-O8G-EVO,ASUS DUAL-RX5500XT-O8G-EVO Radeon - 8 GB. Description: OC Edition: Boost Clock ~1865 MHz (OC Mode)/ ~1845Mhz (Gaming Mode)Axial-tech fan design features a smaller fan hub that facilitates longer blades and a barrier ring that increases downward air pressure.0dB Technology lets you enjoy light gaming in relative silence.IP5X dust resistance offers,DUAL-RX5500XT-O8G-EVO Radeon,,GPU,Radeon RX 5500 XT,,,,,,,,,,,,,,
products_3_82337278,Digital,WD 2TB Black Edition 64MB Performance SATA3 7200RPM Internal HDD. Maximum performance for power computing. 5 Years Warranty,WD 2TB Black Edition 64MB Performance SATA3 7200RPM Internal HDD. Maximum performance for power computing. 5 Years Warranty,293.70,NZD,2329330,https://www.pbtech.co.nz/product/HDDWD32000/WD-2TB-Black-Edition-64MB-Performance-SATA3-7200RP,WD 2TB Black Edition 64MB Performance SATA3 7200RPM Internal HDD. Maximum performance for power computing. 5 Years Warranty. Description: WD 2TB Black Edition 64MB Performance SATA3 7200RPM Internal HDD. Maximum performance for power computing. Years Warranty,WD Black,,HDD,,,,,,SATA,,,,,,,,,
products_3_60360264,Lacie,LaCie - Lacie Rugged SSD Pro - 1TB,"The Lacie Rugged source Pro was built for in-field durability so filmmakers can playback 6k, 8k, and super slow-more SSD files anywhere with fast speeds.",472.37,USD,2330443,https://www.shopmoment.com/shop/lacie-rugged-ssd-pro-1-tb,"LaCie - Lacie Rugged SSD Pro - 1TB. Description: The Lacie Rugged SSD was built for in-field durability so filmmakers can playback 6k, 8k, and super slow-more source files anywhere with fast speeds.",Lacie Rugged SSD Pro,,SSD,,,931.32 GiB,,,,,,,,,,,,
products_3_79912496,Asus,ASUS AMD Radeon RX 580 8GB DUAL OC Graphics Card,"8GB ASUS Radeon OC, 580 DUAL RX 14nm Polaris, 2304 Streams, 1360MHz GPU, 8000MHz GDDR5, 2x DP/2x HDMI 2.0/DVI-D DL","117,508.28",GBP,2336754,https://www.scan.co.uk/products/asus-amd-radeon-rx-580-dual-oc-8gb-gddr5-graphics-card,"ASUS AMD Radeon RX 580 8GB DUAL OC Graphics Card. Description: 8GB ASUS Radeon RX 580 DUAL OC, 14nm Polaris, 2304 Streams, 1360MHz GPU, 8000MHz GDDR5, 2x DP/2x HDMI 2.0/DVI-D DL",Radeon RX 580 DUAL OC,,GPU,,,,,,,,,,,,,,,
products_3_37555724,Intel,"INTEL SSD Server DC S4510 Series 480GB, 2.5'' SATA3",GeneralTip Serie EnterpriseRecomandat pentru Gaming NuSeria S4510Tip SSD InternForm factor 2.5 inchTriple-level Cell DaInterfata SATA-IIISuport NVMe NuCapacitate 480 GBViteze De LucruCitire max. 560 MB/sScriere max. 480 MB/sRandom 4KB citire 95K IOPS max.Random 4KB scriere 18K IOPS max.CaracteristiciInaltime 7 mmRezistenta la soc 1000GMTBF 2.000.000 oreTemperatura operare 0 - 70 grade CTehnologiiCriptare date AES 256-bit,714.06,RON,2345526,https://www.badabum.ro/hdd-servere/intel/147285-ssd-server-dc-s4510-series-480gb-2-5-sata3,"INTEL SSD Server DC S4510 Series 480GB, 2.5'' SATA3. Description: GeneralTip Serie EnterpriseRecomandat pentru Gaming NuSeria S4510Tip SSD InternForm factor 2.5 inchTriple-level Cell DaInterfata SATA-IIISuport NVMe NuCapacitate 480 GBViteze De LucruCitire max. 560 MB/sScriere max. 480 MB/sRandom 4KB citire 95K IOPS max.Random 4KB scriere 18K IOPS max.CaracteristiciInaltime 7 mmRezistenta la soc 1000GMTBF 2.000.000 oreTemperatura operare 0 - 70 grade CTehnologiiCriptare date AES 256-bit",SSD Server DC S4510 Series,,NVMe SSD,,,447.03 GiB,560.0 MB/s,0.48 GB/s,SATA,,,,,,2.5-inch SATA,,,
products_3_40122686,Gigabyte,Gigabyte NVIDIA GeForce RTX 3080 Eagle OC 10G Ampere Graphics Card,"Cuda Cores: 8704, Boost Clock: TBC MHz, GDDR6X, 320-bit Memory, Memory Clock: 19000 MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",940.05,GBP,234589,https://www.novatech.co.uk/products/gigabyte-nvidia-geforce-rtx-3080-eagle-oc-10g-ampere-graphics-card/gv-n3080eagleoc-10gd.html,"GB NVIDIA GeForce RTX 3080 Eagle OC 10G Ampere Graphics Card. Description: Cuda Cores: 8704, Boost Clock: TBC MHz, GDDR6X, 320-bit Memory, Memory Clock: 19000 MHz, Ray Tracing, 3x Display Port, 2x HDMI, 3 Yr Warranty.",NVIDIA GeForce RTX 3080 Eagle OC 10G,,GPU,GeForce RTX 3080,10.0,,,,,,,,,,,GDDR6X,,
products_3_81145706,Corsair,Corsair Flash Voyager V2 128GB,• Durable rubber housing• Water resistant• Shock proof• Backward compatible with USB 2.0• Warranty: 5 Years,33.85,USD,2359996,https://www.thebrandsdepot.com/corsair-cmfvy3a-128gb-128-gb-usb-3-0-flash-voyager-flash-drive.html,Corsair CMFVY3A-128GB 128 GB USB 3.0 Flash Voyager Flash Drive. Description: • Durable rubber housing• Water resistant• Shock proof• Backward compatible with USB 2.0• Warranty: 5 Years,Flash Voyager,CMFVY3A-128GB,USB drive,,,128.0,,,USB 3.0,,,,,,,,,
products_3_86740691,,"HDD Extern Seagate Game Drive 8TB, 3.5\"", USB 3.0, Hub USB, Designed for Xbox - STGG8000400","HDD Extern Seagate Game Drive 8TB, 3.5\"", USB 3.0, Hub USB, Designed for Xbox - STGG8000400",974.14,RON,2365887,http://shop.avansoft.ro/cumpara/hdd-extern-seagate-game-drive-8tb-3-5-usb-3-0-hub-usb-designed-for-6363,"HDD Seagate Game Drive 8TB, 3.5\"", USB 3.0, Hub USB, Designed for Xbox - STGG8000400. Description: HDD Extern Seagate Game Drive 8TB, 3.5\"", USB 3.0, Hub USB, Designed for Xbox - STGG8000400",Game Drive,STGG8000400,HDD,,,,,,,,,,,,,,,3.5-Inch
products_3_56686468,Western Digital,WD My Passport WDBYFT0040BRD-WESN 4 TB Portable Hard Drive - External - Red **,USB 3.0 - 256-bit Encryption Standard - 3 Year Warranty,252.31,CAD,2368521,https://www.frontierpc.com/storage/hard-drives/hard-drive/wd/my-passport/4tb-portable-hard-drive-wdbyft0040brd-wesn-1035812344.html,WD My Passport WDBYFT0040BRD-WESN 4 Terabyte Portable Hard Drive - External - Red **. Description: USB 3.0 - 256-bit Encryption Standard - 3 Year Warranty,My Passport,WDBYFT0040BRD-WESN,HDD,,,"3,725.29 GiB",,,USB 3.0,,,,,,,,,
products_3_66040433,Toshiba,"Toshiba Enterprise 16TB 3.5\"" SATA HDD/Hard Drive","Using an industry-leading 9-disk design pioneered by Toshiba, the MG08 Series provides 16TB of conventional magnetic recording (CMR) capacity and 7200 RPM performance.The inudstry-standard 3.5-inch form-factor integrates easily into cloud-scale storage infrastructure, business-critical servers and storage, and File and Object storage solutions.Toshiba's precision industrial laser weilding technology is put to use to seal helium inside the 9-disk mechanics.The massive 16TB capacity is delivered using proven CMR recording technology proding optimumapplication compatibility and data reliability.The MG08 Series models integrate easily into standard 3.5-inch drive bays to help reduce the footprint andoperational burden of cloud-scale storage infrastructure, and business critical servers and storage systems.",505.23,USD,2372489,https://mitxpc.com/products/mg08aca16te,"Toshiba 16TB SATA 3.5\"" 7200RPM Enterprise HDD - MG08ACA16TE. Description: Using an industry-leading 9-disk design pioneered by Toshiba, the MG08 Series provides 16TB of conventional magnetic recording (CMR) capacity and 7200 RPM performance.The inudstry-standard 3.5-inch form-factor integrates easily into cloud-scale storage infrastructure, business-critical servers and storage, and File and Object storage solutions.Toshiba's precision industrial laser weilding technology is put to use to seal helium inside the 9-disk mechanics.The massive 16TB capacity is delivered using proven CMR recording technology proding optimumapplication compatibility and data reliability.The MG08 Series models integrate easily into standard 3.5-inch drive bays to help reduce the footprint andoperational burden of cloud-scale storage infrastructure, and business critical servers and storage systems.",MG08,,HDD,,,,,,SATA,,,,,,3.5-inch SATA,,,3.5-inch
