id,brnd,prd_ttl,desc,prc,cur,cluster_id,link,t_desc,mdl,mdl_no,prd_typ,chip,vram,stor,rd_speed_mbs,wr_speed_mbs,bus_t,iface_t,w_mm,l_mm,h_mm,wt_g,stor_conn,mem_t,clr,form_f
products_4_22696080,Samsung,Samsung SSD 870 QVO 1TB,"MZ-77Q1T0BW,The 870 EVO is the advanced consumer SSD powered by 3D V-NAND technology that maximizes everyday computing experiences with optimized performance and enhanced reliability.",240.29,GBP,211868,https://www.comsystems.bg/samsung-ssd-870-qvo-1tb-45974.html,"Samsung 1TB 870 QVO SSD 2.5\"" SATA 6Gbps 64 Layer 3D V-NAND Solid State Drive (MZ-77Q1T0BW). Description: MZ-77Q1T0BW,The 870 EVO is the advanced consumer SSD powered by 3D V-NAND technology that maximizes everyday computing experiences with optimized performance and enhanced reliability.",870 QVO,,SSD,,,,,,,SATA III,,,,,2.5-inch SATA,DDR4 SDRAM,,
products_4_16027111,Gigabyte,Gigabyte GEFORCE GTX 1650 D6 OC 4G,"Powered by GeForce GTX 1650 NVIDIA Turing architecture and GeForce Experience, Integrated with 4GB GDDR6 128bit memory interface,80mm unique blade fan,170 mm compact card size, Core Clock: 1635 MhzTechnical InformationAPI Supported: DirectX 12API Supported: OpenGL 4.6Number o",249.95,CAD,213319,https://www.choicecomputertechnologies.com/Gigabyte-GEFORCE-GTX-1650-D6-OC-4G,"Gigabyte GEFORCE GTX 1650 D6 OC 4G. Description: Powered by GeForce GTX 1650 NVIDIA Turing architecture and GeForce Experience, Integrated with 4GB GDDR6 128bit memory interface,80mm unique blade fan,170 mm compact card size, Core Clock: 1635 MhzTechnical InformationAPI Supported: DirectX 12API Supported: OpenGL 4.6Number o",GEFORCE GTX 1650 D6 OC 4G,,GPU,,4.0,,,,,,,170.0,,,,,,
products_4_90172558,,"Radeon Pro WX 7100, 900 - 1240MHz, 8GB GDDR5, Graphics Card","The World’s Fastest Single-Slot Workstation Graphics Card1, Ready for VRThe new Radeon Pro WX 7100 graphics card is the world’s most powerful single-slot workstation GPU1 and is designed for VR and the immersive computing era. VR, or Virtual Reality, is emerging as the next major industry inflection point for Design & Manufacturing as well as Media & Entertainment workflows. The Radeon Pro WX 7100 delivers the performance needed to drive user experiences to this next level of immersion.​Performance RedefinedBased on AMD’s new Polaris architecture, the Radeon Pro WX 7100 delivers up to 5.73 TFLOPS of compute performance, making it the world’s most powerful, single-slot workstation graphics card1. Equipped with 8GB of ultra-fast GDDR5 memory, the Radeon Pro WX 7100 easily handles large and models and datasets, providing the necessary performance needed for today’s demanding workloads.Features for a Truly Immersive ExperienceUsers can harness the power of the Radeon Pro WX 7100 graphics and drive 4K displays at 60Hz, for an ultra-high resolution design experience. If 4K displays aren’t immersive enough, then jump into the new world of VR design - leveraging AMD’s LiquidVR Technology - and enjoy liquid-smooth visual performance and ultra-high frame rates. Experience realistic virtual designs and interaction like never before.Quality You Can TrustRadeon Pro WX is the embodiment of innovation and design within the Radeon Technologies Group. Great care is taken into crafting each product to ensure quality and reliability are at the highest of standards. We are proud to stand behind our three year limited warranty (see details at www.amd.com/Warranty) and optional seven year extended limited warranty also available (see details and requirements at www.amd.com/ExtendedWarranty).- Application Optimizations - 8GB GDDR5 GPU Memory - 256-Bit Memory Interface - Direct Graphics Memory Access (DirectGMA) - Four DisplayPort Outputs (Ready For DisplayPort 1.4 HDR)6 - AMD Eyefinity Multidisplay Technology - 2304 Stream Processors (36 CUs) - 5.73 TFLOPS Peak Single-Precision Compute Performance - OpenCL, DirectX®, OpenGL, and Vulkan support - 130W TDP Maximum Board Power Consumption",605.48,EUR,214775,https://www.clicksaveandprint.com/amd-100-505826-graphics-card-8-gb-gddr5-100-505826,"AMD 100-505826 graphics card 8 Gigabyte GDDR5. Description: The World’s Fastest Single-Slot Workstation Graphics Card1, Ready for VRThe new Radeon™ Pro WX 7100 graphics card is the world’s most powerful single-slot workstation GPU1 and is designed for VR and the immersive computing era. VR, or Virtual Reality, is emerging as the next major industry inflection point for Design & Manufacturing as well as Media & Entertainment workflows. The Radeon Pro WX 7100 delivers the performance needed to drive user experiences to this next level of immersion.​Performance RedefinedBased on AMD’s new Polaris architecture, the Radeon Pro WX 7100 delivers up to 5.73 TFLOPS of compute performance, making it the world’s most powerful, single-slot workstation graphics card1. Equipped with 8GB of ultra-fast GDDR5 memory, the Radeon™ Pro WX 7100 easily handles large and complex models and datasets, providing the necessary performance needed for today’s demanding workloads.Features for a Truly Immersive ExperienceUsers can harness the power of the Radeon™ Pro WX 7100 graphics and drive 4K displays at 60Hz, for an ultra-high resolution design experience. If 4K displays aren’t immersive enough, then jump into the new world of VR design - leveraging AMD’s LiquidVR™ Technology - and enjoy liquid-smooth visual performance and ultra-high frame rates. Experience realistic virtual designs and interaction like never before.Quality You Can TrustRadeon™ Pro WX is the embodiment of innovation and design within the Radeon Technologies Group. Great care is taken into crafting each product to ensure quality and reliability are at the highest of standards. We are proud to stand behind our three year limited warranty (see details at www.amd.com/Warranty) and optional seven year extended limited warranty also available (see details and requirements at www.amd.com/ExtendedWarranty).- Application Optimizations - 8GB GDDR5 GPU Memory - 256-Bit Memory Interface - Direct Graphics Memory Access (DirectGMA) - Four DisplayPort Outputs (Ready For DisplayPort 1.4 HDR)6 - AMD Eyefinity Multidisplay Technology - 2304 Stream Processors (36 CUs) - 5.73 TFLOPS Peak Single-Precision Compute Performance - OpenCL™, DirectX®, OpenGL, and Vulkan™ support - 130W TDP Maximum Board Power Consumption",Radeon Pro WX 7100,100-505826,,,,,,,,,,,,,,,,Single Slot
products_4_77611598,Seagate,Seagate FireCuda 510 SSD NVMe - 2TB,"Solid-State-Disk, 2 (NVMe) intern, M.2 2280, PCI Express 3.0 x4 TB,",351.43,EUR,2150868,https://www.proshop.at/SSD/Seagate-FireCuda-510-SSD-NVMe-2TB/2770604,"Seagate FireCuda 510 SSD NVMe - 2TB. Description: Solid-State-Disk, 2 TB, intern, M.2 2280, PCI Express 3.0 x4 (NVMe)",FireCuda 510,,SSD,,,,,,PCI Express x4,NVMe,,,,,,,,
products_4_90945906,Samsung,"Samsung 860 EVO 1 TB 1000GB 2.5\"" SATA III","The SSD to trustThe newest edition to the world’s best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.Enhanced performanceSpeeds are more consistent, even with heavy workloads and multi-tasks. The 860 EVO performs at sequential writes up to 520 MB/s with Intelligent TurboWrite technology, and sequential reads up to 550 MB/s. The TurboWrite buffer size* is upgraded from 12 GB to 78 GB for faster file transfer.Boosted enduranceSafely store and render large sized 4K videos and 3D data used by the latest applications, up to 8x higher TBW (TBs Written) than the previous 850 EVO. The latest V-NAND technology gives you up to 2,400 TBW, or is backed by a 5-year limited warranty.Smart compatibilityBenefit from faster, more fluid communication with your host system. The refined ECC algorithm and a new MJX controller generate higher speeds, and the improved queued trim enhances Linux compatibility. Our advanced engineering makes the 860 EVO more compatible with your computing system.Multi form factorsWhatever size your computer needs, there is an 860 EVO for you. Choose among the 2.5-inch size for desktop PCs and laptops, and the SATA-based M.2 (2280) or the mSATA for ultra-slim computing devices.",151.95,EUR,216453,https://www.pcsupportassenwebshop.nl/samsung-860-evo-1-tb-1000gb-2-5-sata-iii,"Samsung 860 EVO 1 TB 1000GB 2.5\"" SATA III. Description: The SSD to trustThe newest edition to the world’s best-selling SATA SSD series, the Samsung 860 EVO. Specially designed for mainstream PCs and laptops, with the latest V-NAND and a robust algorithm-based controller, this fast and reliable SSD comes in a wide range of compatible form factors and capacities.Enhanced performanceSpeeds are more consistent, even with heavy workloads and multi-tasks. The 860 EVO performs at sequential writes up to 520 MB/s with Intelligent TurboWrite technology, and sequential reads up to 550 MB/s. The TurboWrite buffer size* is upgraded from 12 GB to 78 GB for faster file transfer.Boosted enduranceSafely store and render large sized 4K videos and 3D data used by the latest applications, up to 8x higher TBW (Terabytes Written) than the previous 850 EVO. The latest technology gives you up to 2,400 TBW, or is backed by a 5-year limited warranty.Smart compatibilityBenefit from faster, more fluid communication with your host system. The refined ECC algorithm and a new MJX controller generate higher speeds, and the improved queued trim enhances Linux compatibility. Our advanced engineering makes the 860 EVO more compatible with your computing system.Multi form factorsWhatever size your computer needs, there is an 860 EVO for you. Choose among the 2.5-inch size for desktop PCs and laptops, and the SATA-based M.2 (2280) or the mSATA for ultra-slim computing devices.",860 EVO,,SSD,,,931.32 GiB,550.0 MB/s,520.0,SATA,,,,,,2.5-inch SATA,,,
products_4_6039745,,Samsung SSD 860 PRO 512 GBbest price,"SSD Samsung 860 PRO Series, 512 GB 3D V-NAND Flash, 2.5\"" Slim, SATA 6Gb/s Price: 144.01. Best price from OmniChannel. Convenient payment by bank transfer or delivery",144.01,,2173448,https://shop.omnichannel.bg/en/product/samsung-ssd-860-pro-34847,"Samsung 3D 860 PRO 512 GBbest price. Description: SSD Samsung 860 PRO Series, 512 GB SSD V-NAND Flash, 2.5\"" Slim, SATA 6Gb/s Price: 144.01. Best price from OmniChannel. Convenient payment by bank transfer or delivery",860,,SSD,,,476.84 GiB,,,,,,,,,,,,2.5-inch
products_4_83734414,Western Digital,WD 1TB Black NVMe M.2 SSD,"Up to 2,800 MB/s Read, Up to 1,600 MB/s Write, PCIe Gen3 8 Gb/s, up to 4 lanes, M.2 2280, 5-year limited warranty",,,2178740,https://www.ebuyer.com/834849-wd-1tb-black-nvme-m-2-ssd-wds100t2x0c,"WD 1TB Black NVMe M.2 SSD. Description: Up to 2,800 MB/s Read, Up to 1,600 MB/s Write, PCIe Gen3 8 Gb/s, up to 4 lanes, M.2 2280, 5-year limited warranty",Black,,SSD,,,,"2,800.0 MB/s",1600.0,PCI Express x4,,,,,,M.2,,,
products_4_54699332,,T7 Touch Portable SSD - 2TB Silver,"Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",799.99,NZD,2182419,https://www.noelleeming.co.nz/shop/computers-tablets/accessories/storage-memory/samsung-mu-pc2t0s-ww-t7-touch-portable-ssd-2tb-silver/prod189541.html,"T7 Touch Portable SSD - 2TB Silver. Description: Whether you're carrying games, movies, or sensitive work files, the Portable SSD T7 Touch gives you speed and security in a palm-sized package. Experience the next level of external storage.",T7 Touch Portable SSD,,SSD,,,1862.65 GiB,,,,,,,,,,,,
products_4_40580269,Western Digital,Western Digital WD Purple 10 To,"Disque dur 3.5"" - 7200 tpm - 256 Mo - SATA III - Bulk",399.99,EUR,221808,https://www.topachat.com/pages/detail2_cat_est_micro_puis_rubrique_est_wdi_sata_puis_ref_est_in20001658.html,"Western Digital WD Purple 10 To. Description: Disque dur 3.5"" - 7200 tpm - 256 Mo - SATA III - Bulk",WD Purple,,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_4_81517755,,ASUS Phoenix PH-GTX1660-6G NVIDIA GeForce GTX 1660 6 GB GDDR5,"Phoenix PH-GTX1660-6G, GeForce GTX 1660, 6 GB, GDDR5, 192 bit, 7680 x 4320 Pixeles, PCI Express 3.0",205.76,EUR,2222418,https://powertechbcn.com/es/tarjetas-graficas/732-asus-phoenix-ph-gtx1660-6g-nvidia-geforce-gtx-1660-6-gb-gddr5-4718017276290.html,"ASUS Phoenix PH-GTX1660-6G NVIDIA GeForce GTX 1660 6 GB GDDR5. Description: Phoenix PH-GTX1660-6G, GeForce GTX 1660, 6 GB, GDDR5, 192 bit, 7680 x 4320 Pixeles, PCI Express 3.0",Phoenix,,GPU,,6.0,,,,,,,,,,,,,
products_4_14569200,,Adata XPG SX8200 Pro 2TB PCIe M.2 NVMe SSD ASX8200PNP-2TT-C,"ADATA XPG SX8200 Pro 2TB PCIe M.2 NVMe SSD ASX8200PNP-2TT-C - 3D NAND Flash - XPG Heatsink - Total Capacity: 2TB - SQL QD32 Read: Up to 3500 MB/s - SQL QD32 Write: Up to 3000 MB/s - 4K Random Read/Write IOPS: 360K - TBW: 1280TB - Interface: PCIe Gen3x4 - Form Factor: M.2 2280 - MTBF: 2,000,000 Hours - Controller: SMI - ASX8200PNP-2TT-C - 5 Years Limited Warranty",429.0,AUD,2223182,https://www.auspcmarket.com.au/storage-drives/ssd-drives/m-2-ssds/adata-xpg-sx8200-pro-2tb-pcie-m-2-nvme-ssd-asx8200pnp-2tt-c,"Adata XPG SX8200 Pro 2TB PCIe M.2 NVMe SSD ASX8200PNP-2TT-C. Description: ADATA XPG SX8200 Pro 2TB PCIe M.2 NVMe SSD ASX8200PNP-2TT-C - 3D NAND Flash - XPG Heatsink - Total Capacity: 2TB - SQL QD32 Read: Up to 3500 MB/s - SQL QD32 Write: Up to 3000 MB/s - 4K Random Read/Write IOPS: 360K - TBW: 1280TB - Interface: PCIe Gen3x4 - Form Factor: M.2 2280 - MTBF: 2,000,000 Hours - Controller: SMI - ASX8200PNP-2TT-C - 5 Years Limited Warranty",XPG SX8200 Pro,,SSD,,,,"3,500.0 MB/s",3000.0,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
products_4_88949733,Asus,ASUS TUF Gaming TUF-RTX2060-6G-GAMING NVIDIA GeForce RTX 2060 6 GB GDDR6,"ASUS TUF-RTX2060-6G-GAMING, GeForce RTX 2060, 6 GB, GDDR6, 192 Bit, 7680 x 4320 Pixels, PCI Express x16 3.0",344.0,EUR,2254265,https://www.mymediacenter.nl/asus-tuf-rtx2060-6g-gaming-6gbdvihdmidpactive.html,"ASUS TUF Gaming TUF-RTX2060-6G-GAMING NVIDIA GeForce RTX 2060 6 GB GDDR6. Description: ASUS TUF-RTX2060-6G-GAMING, GeForce RTX 2060, 6 GB, GDDR6, 192 Bit, 7680 x 4320 Pixels, PCI Express x16 3.0",TUF Gaming TUF-RTX2060-6G-GAMING,,,,6.0,,,,PCI Express x16,,,,,,,GDDR6,,
products_4_94651152,Kingston,"Kingston DataTraveler DTIG4 Flash Drive, 8 GB, USB 3.0, alb-galben",Flash Drive8 GB USB 3.0 14 DataTraveler DTIG4 alb-galben,13.58,GBP,225543,https://www.ideall.ro/magazin-memorii-usb/kingston/Kingston-DataTraveler-DTIG4-Flash-Drive-8-GB-USB-3-0-alb-galben--37124,"Kingston DataTraveler DTIG4 Flash Drive, 8 GB, USB 3.0, alb-galben. Description: Flash Drive8 GB USB 3.0 14 DataTraveler DTIG4 alb-galben",DataTraveler® G4,,USB_STICK,,,,,,,,,,,,,,alb-galben,
products_4_66581304,Gigabyte,GIGABYTE Placa video RTX 2080 Super WaterForce WB 8GB GDDR6 256-bit,"Placa video Gigabyte RTX 2080 Super WaterForce WB, Core Clock: 1860 MHz ,RTX-OPS:65, CUDA Cores: 3072, Memory clock: 15500 MHz, Memory: 8GB GDDR6, Bus:256-bit, Bandwidth: 496 GB/s, PCI-E 3.0 x16, 3x DisplayPort 1.4, 3x USB2.0b, 1x USB Type-C, ATX Form.",4021.64,RON,227533,https://www.badabum.ro/placi-video/gigabyte/147737-placa-video-rtx-2080-super-waterforce-wb-8gb-gddr6-256-bit,"GIGABYTE Placa video RTX 2080 Super WaterForce WB 8GB GDDR6 256-bit. Description: Placa video Gigabyte RTX 2080 Super WaterForce WB, Core Clock: 1860 MHz ,RTX-OPS:65, CUDA Cores: 3072, Memory clock: 15500 MHz, Memory: 8GB GDDR6, Bus:256-bit, Bandwidth: 496 GB/s, PCI-E 3.0 x16, 3x DisplayPort 1.4, 3x USB2.0b, 1x USB Type-C, ATX Form.",Placa video RTX 2080 Super WaterForce WB,,GPU,GeForce RTX 2080 Super,8.0,,,,PCI Express x16,,,,,,,GDDR6,,
products_4_74691870,,Enterprise Capacity 3.5 HDD 4 TB 512n SAS,[/vc_column][/vc_row],,VND,2280795,https://seagatevietnam.com/san-pham/enterprise-capacity-3-5-hdd-4-tb-512n-sas,Enterprise Capacity 3.5 HDD 4 TB 512n SAS. Description:  [/vc_column][/vc_row],,,HDd,,,,,,SAS,,,,,,3.5-inch SAS,,,
products_4_79085544,,ADATA 32GB USB3.0 FLASH DRIVE,"ADATA DashDrive Series UV128 32GB USB 3.0 Flash Drive, Black/Blue (AUV128-32G-RBE)NewUSB 3.0 High-Speed Transmission Interface^R/W: 40/20MBs^Easy Thumb Activated Capless Design^Graceful and Minimalist Design",28.95,CAD,229034,https://www.choicecomputertechnologies.com/ADATA-32GB-USB3.0-FLASH-DRIVE,ADATA 32GB USB3.0 FLASH DRIVE. Description: ​ ADATA UV128 is a USB 3.0 capless flash drive with retractable USB connector and superior 90/40MB/s read/write performance (128GB model). Full USB 2.0 backward compatibility ensures seamless data sharing among various devices supporting both standards without unwanted loss of data.,,,,,,,,,,,,,,,,,,
products_4_21732474,,"10TB Exos X10 (Helium) ST10000NM0096, 7200 RPM, SAS 12Gb/s, 512e, 256MB cache, 3.5-Inch HDD","10TB Exos X10 (Helium) ST10000NM0096, 7200 RPM, SAS 12Gb/s, 512e, 256MB cache, 3.5-Inch HDD",280.24,USD,2303429,https://www.avadirect.com/10TB-Exos-X10-Helium-ST10000NM0096-7200-RPM-SAS-12Gb-s-512e-256MB-cache-3-5-Inch-HDD/Product/10812568,"10TB Exos X10 (Helium) ST10000NM0096, 7200 RPM, SAS 12Gb/s, 512e, 256MB cache, 3.5-Inch HDD. Description: 10TB Exos X10 (Helium) ST10000NM0096, 7200 RPM, SAS 12Gb/s, 512e, 256MB cache, 3.5-Inch HDD",Exos X10 (Helium),,HDD,,,9313.23 GiB,,,SAS,SAS,,,,,3.5-Inch,,,
products_4_41065056,Sabrent,Sabrent Rocket Q 1TB NVMe SSD M.2 review,"We review the Sabrent Rocket Q 1TB, a fast M.2 SSD that you can purchase for 129 USD these days. Labeled withReads and Writes in the 3200/2000 MB/s ranges there however is an oddity to be found with... Introduction",,,2313670,"https://www.guru3d.com/articles-pages/sabrent-rocket-q-1tb-nvme-ssd-m-2-review,1.html","Sabrent Rocket Q 1TB NVMe SSD M.2 review. Description: We review the Sabrent Rocket Q 1TB, a fast M.2 SSD that you can purchase for 129 USD these days. Labeled withReads and Writes in the 3200/2000 MB/s ranges there however is an oddity to be found with... Introduction",Rocket Q,,SSD,,,931.32 GiB,,,,NVMe,,,,,,,,
products_4_93635611,Intel,"Intel SSD 2,5 1.9TB Intel DC S4500 SATAIII OEM 3D1 TLC - SSDSC2KB019T7","Solid State Drive, kryptert, 1.9 TB, intern, 2.5\"", SATA 6Gb/s, 256-bit AES",807.38,CZK,2320995,https://smicro.eu/intel-ssd-2-5-1-9tb-intel-dc-s4500-sataiii-oem-3d1-tlc-ssdsc2kb019t7,"1.9TB DC S4500 7mm, 500 / 490 MB/s, 3D NAND TLC, SATA 6Gb/s, 2.5-Inch SSD. Description: 1.9TB DC S4500 7mm, 500 / 490 MB/s, 3D NAND TLC, SATA 6Gb/s, 2.5-Inch SSD",DC S4500,SSDSC2KB019T7,SSD,,,1769.51 GiB,500.0 MB/s,490.0,SATA,SATA III,,,,,,,,
products_4_39062587,Asus,ASUS DUAL-RX5500XT-O8G-EVO,The ASUS Dual Radeon RX 5500 XT EVO offers a plug-and-play 1080p gaming experience.,329.0,SGD,2326232,https://banleong.com/BLT/product/asus-dual-rx5500xt-o8g-evo,ASUS DUAL-RX5500XT-O8G-EVO. Description: The ASUS Dual Radeon™ RX 5500 XT EVO offers a plug-and-play 1080p gaming experience.,DUAL-RX5500XT-O8G-EVO,,GPU,,,,,,,,,,,,,,,
products_4_15310578,Asus,Asus AMD Radeon RX 580 Dual OC 8GB Video Card | PCByte,"Buy the Asus AMD Radeon RX 580 Dual OC 8GB Video Card at PCByte. Featuring Asus Dual Series RX580 with 1380MHz OC Mode, 1360MHz Gaming Mode, 8GB GDDR5 memory.",269.0,AUD,2336754,https://www.pcbyte.com.au/store/product/asus-amd-radeon-rx-580-dual-oc-8gb-video-card-dual-rx580-o8g-355,"Asus AMD Radeon RX 580 Dual OC 8GB Video Card | PCByte. Description: Buy the Asus AMD Radeon RX 580 Dual OC 8GB Video Card at PCByte. Featuring Asus Dual Series RX580 with 1380MHz OC Mode, 1360MHz Gaming Mode, 8GB GDDR5 memory.",AMD Radeon RX 580 Dual OC,,GPU,,,,,,,,,,,,,GDDR5,,
products_4_41969992,Intel,"Intel DC S4510 2.5\"" 480GB SATA 固态硬盘 SSD","Intel DC S4510 2.5\"" 480GB SSD SATA3 6Gbps 3D2 TCL 7mm 560R/490R MB/s 95K/18K IOPS 1.4xDWPD 2 Mil Hrs MTBF Data Center Server 5yrs WtyManufacture Website",289.0,AUD,2345526,https://pcpowercase.com.au/shop-2/components/storage/ssd/intel-dc-s4510-2-5-480gb-sata,"Intel DC S4510 2.5\"" SATA 固态硬盘 SSD. Description: Intel DC S4510 2.5\"" 480GB SSD SATA3 6Gbps 3D2 TCL 7mm 560R/490R MB/s 95K/18K IOPS 1.4xDWPD 2 Mil Hrs MTBF Data Center Server 5yrs WtyManufacture Website",DC S4510,,SsD,,,447.03 GiB,,490.0,,SATA III,,,,,,,,2.5-inch
products_4_36042478,Gigabyte,Gigabyte GV-N3080EAGLE OC-10GD,"VGA GeForce RTX 3080 Eagle OC, Mhz, 10GB GDDR6X, PCIe 4.0, DX12_2, WindForce 3X, 2xHDMI 2.1/3xDPort, 2.5Slot, RGB",756.0,EUR,234589,https://www.izarmicro.net/componentes/tarjetas-graficas/geforce-rtx-3000/art-13949-gigabyte-gv-n3080eagle-oc-10gd,"Gigabyte GV-N3080EAGLE OC-10GD. Description: VGA GeForce RTX 3080 Eagle OC, Mhz, 10GB GDDR6X, PCIe 4.0, DX12_2, WindForce 3X, 2xHDMI 2.1/3xDPort, 2.5Slot, RGB",GeForce RTX 3080 Eagle OC,GV-N3080EAGLE OC-10GD,GPU,GeForce RTX 3080,10.0,,,,PCIe 4.0,,,,,,,GDDR6 X,,
products_4_9556599,Toshiba,HD Toshiba MG08 16TB Sata 6.0GBp/s 512MB,"Using an industry-leading 9-disk design pioneered by Toshiba, the MG08 Series provides 16TB of conventional magnetic recording (CMR) capacity and 7,200 rpm performance. The industry-standard 3.5-inch form-factor integrates easily into cloud-scale storage infrastructure, business-critical servers and storage, and File and Object storage solutions. Toshiba’s precision industrial laser welding technology is put to use to seal helium inside the 9-disk mechanics. The massive 16TB capacity is delivered using proven CMR recording technology providing optimum application compatibility and data reliability. Available with either a SATA 6.0 Gbit/s or a 12.0 Gbit/s SAS interface, the MG08 Series models integrate easily into standard 3.5-inch drive bays to help reduce the footprint and operational burden of cloud-scale storage infrastructure, and business critical servers and storage systems.Key FeaturesIndustry Standard 3.5-inch 26.1 mm Height Form FactorConventional Magnetic Recording (CMR) 16TB for broad compatibilityIndustry-leading 9-disk helium-sealed design for superior storage density7,200 rpm Performance550 Total TB Transferred per Year Workload Rating512e or 4Kn Advanced Format Sector Technology; (512e Model) Includes Toshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss EventsIntegration for NAS/SAN servers undertaken by SimplyNAS4K native ( 4Kn )MG08ACA16TAMG08SCA16TA512 emulation ( 512e )MG08ACA16TEMG08SCA16TEForm Factor3.5-inchInterfaceSATA 6 Gbit/s12.0 Gbit/s SASFormatted Capacity16 TBBuffer Size512 MiBRotation Speed7,200 rpmMTTF2,500,000 hoursWeight ( Max )720 g",474.36,BRL,2372489,https://www.performancesolutions.com.br/hd-toshiba-mg08-16tb-sata-6.0gbp/s-512mb,"HD Toshiba MG08 16TB Sata 6.0GBp/s 512MB. Description: Using an industry-leading 9-disk design pioneered by Toshiba, the MG08 Series provides 16TB of conventional magnetic recording (CMR) capacity and 7,200 rpm performance. The industry-standard 3.5-inch form-factor integrates easily into cloud-scale storage infrastructure, business-critical servers and storage, and File and Object storage solutions. Toshiba’s precision industrial laser welding technology is put to use to seal helium inside the 9-disk mechanics. The massive 16TB capacity is delivered using proven CMR recording technology providing optimum application compatibility and data reliability. Available with either a SATA 6.0 Gbit/s or a 12.0 Gbit/s SAS interface, the MG08 Series models integrate easily into standard 3.5-inch drive bays to help reduce the footprint and operational burden of cloud-scale storage infrastructure, and business critical servers and storage systems.Key FeaturesIndustry Standard 3.5-inch 26.1 mm Height Form FactorConventional Magnetic Recording (CMR) 16TB for broad compatibilityIndustry-leading 9-disk helium-sealed design for superior storage density7,200 rpm Performance550 Total TB Transferred per Year Workload Rating512e or 4Kn Advanced Format Sector Technology; (512e Model) Includes Toshiba Persistent Write Cache Technology for Data-Loss Protection in Sudden Power-Loss EventsIntegration for NAS/SAN servers undertaken by SimplyNAS4K native ( 4Kn )MG08ACA16TAMG08SCA16TA512 emulation ( 512e )MG08ACA16TEMG08SCA16TEForm Factor3.5-inchInterfaceSATA 6 Gbit/s12.0 Gbit/s SASFormatted Capacity16 TBBuffer Size512 MiBRotation Speed7,200 rpmMTTF2,500,000 hoursWeight ( Max )720 g",MG08 Series,MG08ACA16TAMG08SCA16TA,HDD,,,14901.16 GiB,,,,SATA III,,,26.1,720.0,,,,3.5-inch
