id,brand,title,description,price,priceCurrency,cluster_id,product_url,title_description,model,model_number,product_type,chipset_name,vram_gb,storage_gb,read_speed_mb_s,write_speed_mb_s,bus_type,interface_type,width_mm,length_mm,height_mm,weight_g,storage_connection_type,memory_type,color,form_factor
products_1_71883742,Western Digital,"10TB Western Digital Red 5400RPM SATA 3.5\"" HDD","Fill Your NAS with WD Red - Built for 1 to 8-bay NAS systems, WD Red lets users store their data in one unitNASware 3.0 Technology - Built into every WD Red hard drive, NASware 3.0's technology helps improves your system's storage performance by increasing compatibility, integration, upgradeability, and reliabilityCompatibility - Without being tested for compatibility with your NAS system, improved performance is not guaranteedReliability - The always-on environment of a NAS or RAID is a hot one and desktop drives aren't typically tested in",,USD,2482645,https://www.khuetu.vn/wd-red/1779-wd-red-10tb-35-inch-sata-hdd-5400rpm-256mb-cache-wd100efaxx.html,"Western Digital Red 10TB 3.5 SATA 256MB. Description: Fill Your NAS with WD Red - Built for 1 to 8-bay NAS systems, WD Red lets users store their data in one unitNASware 3.0 Technology - Built into every WD Red hard drive, NASware 3.0's technology helps improves your system's storage performance by increasing compatibility, integration, upgradeability, and reliabilityCompatibility - Without being tested for compatibility with your NAS system, improved performance is not guaranteedReliability - The always-on environment of a NAS or RAID is a hot one and desktop drives aren't typically tested in",RED WD,WD100EFAXX,HDD,,,10000.0,,,SATA,SATA III,,,,,3.5 Inch SATA,,,3.5-inch
products_1_88480059,,492620-B21 HP 300GB 10K RPM Form Factor 2.5 Inches Dual Port Hot Swap SAS Hard Disk Drive In Tray. New Bulk Pack.,"Detail Description :Brand Name : HPPart Number : 492620-B21Sub-Type : 300GB 10K RPM SAS 3GBPSType : Hard Drive (HDD)Manufacturer Website Address : Http://www.hp.comTechnical Information :Capacity : 300GBSpindle Speed : 10K RPMGeneration : SASSpeed : 3GB/SPhysical Characteristics :Drive Bay Width : 2.5\""Drive Type : Internal",246.11,USd,2488512,https://www.allhdd.com/hard-drive/sas-3gbps/300gb-10k-rpm/hp-492620-b21-nrfs,"492620-B21 HP 300GB 10K RPM Form Factor 2.5 Inches Dual Port Hot Swap SAS Hard Disk Drive In Tray. New Bulk Pack.. Description: Detail Description :Brand Name : HPPart Number : 492620-B21Sub-Type : 300GB 10K RPM SAS 3GBPSType : Hard Drive (HDD)Manufacturer Website Address : Http://www.hp.comTechnical Information :Capacity : 300GBSpindle Speed : 10K RPMGeneration : SASSpeed : 3GB/SPhysical Characteristics :Drive Bay Width : 2.5\""Drive Type : Internal",,492620-B21,HDD,,,300.0,,,SAS,,,,,,,,,
products_1_81080257,Western Digital,WD6003FZBX WD Black 6TB 7.2K RPM SATA 6GBPS 256MB Cache 3.5 InchDesktop Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.,"6TB WD Black WD6003FZBX, 3.5\"" HDD, SATA III - 6Gb/s, 7200rpm, 256MB Cache, OEM",286.92,USD,249450,https://www.allhdd.com/hard-drive/sata-6gbps/6tb-7.2k-rpm/western-digital-wd6003fzbx-nrfs,WD6003FZBX WD Black 6TB 7.2K RPM SATA 6GBPS 256MB Cache 3.5 InchDesktop Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: General Information:Manufacturer : Western Digital Corporation Manufacturer Part : WD6003FZBXType : Hard Disk Drive (HDD)Sub-Type : SATA-6GBPSProduct Line : WD Black Product Name : WD Black 6TB Internal Hard Key Features:Storage Capacity : 6 TB Interface : 6GBPS SATA Drive Dimensions : 3.5 Inch Spindle Speed : 7200 RPM Buffer Size : 256 MB,WD Black,WD6003FZBX,HDD,,,6000.0,,,SATA,SATA III,,,,,3.5 Inch,,,3.5-inch
products_1_9830450,Toshiba,Toshiba TransMemory U202 16GB USB 2.0 Flash Stick Pen Memory Drive,"The Toshiba TransMemory U202 USB flash drive makes it simple to store media securely - with a design that's small in size, but big on storage.",7.97,EUR,2507823,https://www.quickhard.com/Pen-Drive-Toshiba-Blanco-U202-16Gb-USB-2.0.asp,Pen Drive Toshiba Blanco U202 16Gb USB 2.0. Description: Pen Drive Toshiba Blanco U202 16Gb USB 2.0,Blanco U202,,HSB_STICK,,,14.90 GiB,,,USB 2.0,,,,,,,,Blanco,
products_1_48281373,Seagate,"Seagate Cheetah 300GB Enterprise 3.5\"" SAS HDD/Hard Drive","300GB Seagate Cheetah ST3300657SS Enterprise SAS Hard Drive, 3.5\"" HDD, SAS 6Gb/s, 15000rpm, 16MB, Cache 3.4 ms",113.48,GBP,2535969,https://www.scan.co.uk/products/300gb-seagate-cheetah-st3300657ss-enterprise-sas-hard-drive-35-hdd-sas-6gb-s-15000rpm-16mb-cache-34,"ST3300657SS Seagate Cheetah 300GB 15K RPM SAS-6GBPS 3.5INCH 1.0inch 16MB Buffer Internal Hard Disk Drive. New Retail Factory Sealed With Full Manufacturer Warranty.. Description: GENERAL INFORMATIONBrand : SeagatePart Number: ST3300657SSProduct Type : Hard Disk Drive (HDD)Sub-Product Type : SAS-6GBPSProduct Series : 15K.7Product Line : CheetahTECHNICAL INFORMATIONStorage Capacity : 300 GBINTERFACES/PORTS Drive Interface : SASDrive Interface Standard : 6Gb/s SASDRIVE PERFORMANCE Spindle Speed (rpm) : 1500Buffer : 16 MBPHYSICAL CHARACTERISTICS Drive Type : InternalForm Factor : 3.5\""Hot Swappable : YesHeight : 1\""Width : 4\""Depth : 5.8\""",Cheetah,ST3300657SS,HDD,,,279.40 GiB,,,SAS,SAS,,,,,"3.5""",,,3.5-inch
products_1_78632390,Seagate,"Seagate SkyHawk AI ST14000VE0008 14TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive",SkyHawk AI features ImagePerfect AI firmware for superior image integrity for random read 24×7 workloadsGet scalable support for up to 16 AI streams while recording up to 64 HD video camera streamsSeamlessly tackle data-intensive footage with SkyHawk’s workload rating of 550TB/year—that’s more than 3× higher than standard surveillance-optimized drivesBenefit from improved total cost of ownership (TCO) with 1 5M MTBF,459.05,USD,2543914,https://www.dealsaday.com/seagate-skyhawk-ai-st14000ve0008-14tb-7200-rpm-256mb-cache-sata-6-0gb-s-3-5-internal-hard-drive.html,"Seagate SkyHawk AI ST14000VE0008 14TB 7200 RPM 256MB Cache SATA 6.0Gb/s 3.5\"" Internal Hard Drive. Description: SkyHawk AI features ImagePerfect AI firmware for superior image integrity for random read 24×7 workloadsGet scalable support for up to 16 AI streams while recording up to 64 HD video camera streamsSeamlessly tackle data-intensive footage with SkyHawk’s workload rating of 550TB/year—that’s more than 3× higher than standard surveillance-optimized drivesBenefit from improved total cost of ownership (TCO) with 1 5M MTBF",SkyHawk AI,,HDD,,,14000.0,,,SATA,SATA III,,,,,"3.5"" Internal",,,3.5-inch
products_1_23333093,ADATA,"32GB USB Flash Disk, USB 3.2, Metal housing","32GB USB Flash Disk, USB 3.2, Metal housingSeamlessly crafted with a chromium-gray finish, the UV131 USB Flash Drive is a stylish statement about simplicity and durability. For those who demand high quality, it features a sturdy zinc-alloy housing with a streamlined exterior and capless design that delivers the ultimate in professionalism and ease-of-use. Thanks to its style and portability, the UV131 is not only an USB flash drive, but also a fashion accessory for your daily life.A Simplistic LookFeaturing a stylishly professional chromium-gray exterior made of rugged zinc-alloy and a race car spoiler lanyard hole, ADATA’s UV131 USB Flash Drive combines the best in good looks and durability for personal data storage.Durable & Easy-to-goThe metallic zinc-alloy material is more durable and sturdy when compared to other plastic flash drives. Take the UV131 USB Flash Drive everywhere for durable, stylish and worry-free personal data storage!A Racecar-Inspired Strap HoleWith a capless design delivering ease-of-use, the race-car spoiler lanyard hole makes the UV131 easier than ever to hold, plug in, or carry securely on your keychain.SuperSpeed USB 3.2 InterfaceWhile ADATA’s UV131 comes loaded with the latest super-fast USB 3.2 Gen 1 interface, it’s also USB 2.0 backwards compatible for legacy devices. The UV131 provides quick access to your data in 32GB and 64GB capacities.",5.47,EUR,2547808,https://www.xstra.eu/product/318/32gb-usb-flash-disk-usb-32-metal-housing.html,"32GB USB Flash Disk, USB 3.2, Metal housing. Description: 32GB USB Flash Disk, USB 3.2, Metal housingSeamlessly crafted with a chromium-gray finish, the UV131 USB Flash Drive is a stylish statement about simplicity and durability. For those who demand high quality, it features a sturdy zinc-alloy housing with a streamlined exterior and capless design that delivers the ultimate in professionalism and ease-of-use. Thanks to its style and portability, the UV131 is not only an USB flash drive, but also a fashion accessory for your daily life.A Simplistic LookFeaturing a stylishly professional chromium-gray exterior made of rugged zinc-alloy and a race car spoiler lanyard hole, ADATA’s UV131 USB Flash Drive combines the best in good looks and durability for personal data storage.Durable & Easy-to-goThe metallic zinc-alloy material is more durable and sturdy when compared to other plastic flash drives. Take the UV131 USB Flash Drive everywhere for durable, stylish and worry-free personal data storage!A Racecar-Inspired Strap HoleWith a capless design delivering ease-of-use, the race-car spoiler lanyard hole makes the UV131 easier than ever to hold, plug in, or carry securely on your keychain.SuperSpeed USB 3.2 InterfaceWhile ADATA’s UV131 comes loaded with the latest super-fast USB 3.2 Gen 1 interface, it’s also USB 2.0 backwards compatible for legacy devices. The UV131 provides quick access to your data in 32GB and 64GB capacities.",UV131,,,,,32.0,,,USB 3.0,,,,,,,,chromjum-gray,
products_1_10070749,Asus,ASUS Radeon RX 5700 ROG Strix,The ASUS Radeon RX 5700 ROG Strix has 8 GB Vram. Its boost clock is set to 1750 MHz.,,,2552440,https://www.pc-kombo.com/us/product/gpu/04718017450904_ASUS%20Radeon%20RX%205700%20ROG%20Strix,ASUS Radeon RX 5700 ROG Strix. Description: The ASUS Radeon RX 5700 ROG Strix has 8 GB Vram. Its boost clock is set to 1750 MHz.,Radeon RX 5700 ROG Strix,,GPU,Radeon RX 5700,7.45 GiB,,,,,,,,,,,,,
products_1_87583376,Asus,Asus GeForce RTX 2070 SUPER Turbo EVO 8GB Video Card,The Turbo GeForce® RTX 2070 SUPER EVO features a new shroud that's designed to look sharp while optimizing cooling on several fronts. Parts of the shroud surrounding the fan intake have been raised to create a buffer between other cards in multi-gpu setups and space-restricted chassis. This physical buffer is paired witH an angled shroud surface that funnels cool air to a large 80mm fan to ensure Turing's thermals remain under control in any scenario.,878.60,AUD,2566778,https://www.auspcmarket.com.au/video-cards/nvidia-cards/20-series-gpus/asus-geforce-rtx-2070-super-turbo-evo-8gb-video-card,Asus GeForce RTX 2070 SUPER Turbo EVO 8GB Video Card. Description: The Turbo GeForce® RTX 2070 SUPER™ EVO features a new shroud that's designed to look sharp while optimizing cooling on several fronts. Parts of the shroud surrounding the fan intake have been raised to create a buffer between other cards in multi-gpu setups and space-restricted chassis. This physical buffer is paired with an angled shroud surface that funnels cool air to a large 80mm fan to ensure Turing™'s thermals remain under control in any scenario.,GeForce RTX 2070 SUPER Turbo EVO,,GPU,GeForce RTX 2070 Super,,,,,,,,,,,,,,
products_1_87430670,Kingston,Kingston Data Traveler 100 G3 USB 3.0 Flash Drive Memory Stick - 16GB,"Transfer music, video and more quickly and easily: up to 40MB/s read and 10MB/s write speedStylish black-on-black, sliding cap designIdeal USB 3.0 starter storage device and backwards compatible with USB 2.0Great for everyday use at work, home or school - 16GB flash driveKingston 5-year warrantyWe have been selling online since the year 2000. Buy with confidence.",,,257087,https://www.7dayshop.com/quickview/index/view/id/9444,"Kingston Data Traveler 100 G3 USB 3.0 Flash Drive Memory Stick - 16GB. Description: Transfer music, video and more quickly and easily: up to 40MB/s read and 10MB/s write speedStylish black-on-black, sliding cap designIdeal USB 3.0 starter storage device and backwards compatible with USB 2.0Great for everyday use at work, home or school - 16GB flash driveKingston 5-year warrantyWe have been selling online since the year 2000. Buy with confidence.",Memorie USB,,USB_STICK,,,14.90 GiB,0.04 GB/s,10.0,USB 3.0,,,,,,,,black-on-black,
products_1_17054433,,M3 Portable USB 3.0 Hard Drive - 1TB,"Lightweight and portable external hard drive. Designed to securely store up to 1TB of photos, films, music and other files.",65.58,EUR,2589601,https://cpcireland.farnell.com/maxtor/stshx-m101tcbm/drive-m3-portable-1tb-maxtor/dp/CS29899?MER=sy-me-pd-mi-alte,"M3 Portable USB 3.0 Hard Drive - 1TB. Description: Lightweight and portable external hard drive. Designed to securely store up to 1TB of photos, films, music and other files.",M3,,HDD,,,1000.0,,,USB 3.0,,,,,,,,,
products_1_34973375,Western Digital,"Hard disk extern WD Elements Desktop 3TB, black","HDD extern WD, 3TB, Elements, 3.5"", USB3.0, negru",533.65,RON,259382,https://www.ideall.ro/magazin-hdd-extern/wd/Hard-disk-extern-WD-Elements-Desktop-3TB-black--114474,"Hard disk extern WD Elements Desktop 3TB, black. Description: HDD extern WD, 3TB, Elements, 3.5"", USB3.0, negru",Elements Desktop,,HDD,,,3000.0,,,USB 3.0,USB,,,,,USB,,,3.5-inch
products_1_13291546,,"Seagate IronWolf 8TB SATA III 3.5\"" Hard Drive - 7200RPM, 256MB",Enormous Disk HDD Drive Capacity. Perfect 7200RPM 8TB Speed for Storing Films and Photos,274.06,GBP,2629815,https://www.cclonline.com/product/287433/ST8000VN004/Hard-Drives/Seagate-IronWolf-8TB-3-5-inch-7200RPM-SATA-III-NAS-Internal-Hard-Disk-Drive-with-256MB-Cache/HDD3578,"Seagate IronWolf 8TB SATA III 3.5\"" Hard Drive - 7200RPM, 256MB. Description: Enormous 8TB HDD Drive Capacity. Perfect 7200RPM Disk Speed for Storing Films and Photos",IronWolf,,HDD,,,,,,SATA,SATA III,,,,,3.5-inch SATA,,,
products_1_3589339,A DATA,ADATA SSD 512GB XPG SX6000 Pro PCIe Gen3x4 M.2 2280 (R:2100/W:1400 MB/s),"Boot, load, and transfer faster with the XPG SX6000 Pro PCIe Gen3x4 M.2 2280 solid state drive (SSD). With support for NVMe 1.3 and equipped with 3D NAND Flash, it offers up to 4times faster performance than SATA SSDs and up to 1TB of capacity. What’s more, the SX6000 Pro is slimmer than standard M.2 2280 SSDs for a higher level of compatibility thanks to its single-sided design.Ultra-fast PCIe Gen3x4 interface: R/W speed up to 2100/1500MB/sNVMe 1.3 support2ND generation 64-layer 3D NAND FlashAdvanced LDPC ECC TechnologyHMB (Host Memory Buffer) and SLC Caching",93.55,GBP,2632323,https://www.technextday.co.uk/adata-512gb-xpg-sx6000-pro-pcie-gen3x4-m2-2280-solid-state-drive-asx6000pnp512gtc,"ADATA 512GB XPG SX6000 Pro PCIe Gen3x4 M.2 2280 Solid State Drive. Description: Boot, load, and transfer faster with the XPG SX6000 Pro PCIe Gen3x4 M.2 2280 solid state drive (SSD). With support for NVMe 1.3 and equipped with 3D NAND Flash, it offers up to 4times faster performance than SATA SSDs and up to 1TB of capacity. What’s more, the SX6000 Pro is slimmer than standard M.2 2280 SSDs for a higher level of compatibility thanks to its single-sided design.Ultra-fast PCIe Gen3x4 interface: R/W speed up to 2100/1500MB/sNVMe 1.3 support2ND generation 64-layer 3D NAND FlashAdvanced LDPC ECC TechnologyHMB (Host Memory Buffer) and SLC Caching",XPG SX6000 Pro,,SSD,,,476.84 GiB,2.10 GB/s,1500.0,PCI Express x4,NVMe,,,,,M.2,,,M.2 2280
products_1_4908909,WesternDigital,WD Red SA500 2TB M.2 SSD,"M.2 SATA 3.0, up to 560/530 MB/s read/write. 1300TBW",5099.46,NOK,2665991,https://www.komplett.no/product/1154841/datautstyr/lagring/harddiskerssd/ssd-m2/wd-red-sa500-2tb-m2-ssd,"WD Red SA500 2TB M.2 SSD. Description: M.2 SATA 3.0, up to 560/530 MB/s read/write. 1300TBW",Red SA500,,SSD,,,,,,SATA,,,,,,,,,
products_1_73035052,Memoria,WANSENDA Waterproof USB Flash Drive Metal Pen Drive 4GB 8GB 16GB 32GB 64GB Pendrive USB Stick Flash Drive with Keychain,Buy Wooden USB 3.0 Flash Drive with Box at 24x7deal.com! Free shipping to 185 countries. 45 days money back guarantee.,9.0,USD,26684427,https://www.qualityonlinestores.com/wansenda-waterproof-usb-flash-drive-metal-pen-drive-4gb-8gb-16gb-32gb-64gb-pendrive-usb-stick-flash-drive-with-keychain,WANSENDA Waterproof USB Flash Drive Metal Pen Drive 4GB 8GB 16GB 32GB 64GB Pendrive USB Stick Flash Drive with Keychain. Description: Buy WANSENDA Waterproof USB Flash Drive Metal Pen Drive 4GB 8GB 16GB 32GB 64GB Pendrive USB Stick Flash Drive with Keychain at www.qualityonlinestores.com! Free shipping to 185 countries. 45 days money back guarantee.,Waterproof USB Flash Drive Metal Pen Drive,,USB_STICK,,,,,,USB 3.0,,,,,,,,,
products_1_32132801,Hewlett Packard,Dysk HPE SPS-HDD EVA 300GB 6G 15K SFF M6625 SAS,M6625 300GB 6G SAS 15K rpm SFF (2.5-inch) Dual Port Hard Drive,1558.57,PLN,26785092,https://it-broker24.pl/dyski-twarde/dyski-twarde-wewnetrzne/dyski-hp-enterprise/dysk-hpe-sps-hdd-eva-300gb-6g-15k-sff-m6625-sas-detail,Dysk HPE SPS-HDD EVA 300GB 6G 15K SFF M6625 SAS. Description: M6625 300GB 6G SAS 15K rpm SFF (2.5-inch) Dual Port Hard Drive,SPS-HDD,665750-001,HDD,,,279.40 GiB,,,SAS,SAS,,,,,,,,2.5-inch
