id,name,releaseYear,developer,publisher,platform,genres,criticScore,userScore,ESRB,units_sold_mm
sales_2516,The Mummy Returns,2001-01-01 00:00:00,Blitz Games,Universal Interactive,PlayStation 2,Action,44.0,7.0,,0.0
sales_2517,Hitman: Blood Money,2006-01-01 00:00:00,Io Interactive,Eidos Interactive,PlayStation 2,Action,,,M,0.0
sales_2518,Lost: Via Domus,2008-01-01 00:00:00,Ubisoft Montreal,Ubisoft,,Action,54.0,,T,0.0
sales_2519,Crash: Mind Over Mutant,2008-01-01 00:00:00,Radical Entertainment,Games Vivendi,,Platform,73.0,6.5,E10+,0.0
sales_2520,Activision Anthology,2002-01-01 00:00:00,Contraband Entertainment,Activision,PlayStation 2,Misc,75.0,7.7,E,
sales_2521,Picross DS,2007-01-01 00:00:00,Jupiter Corporation,Nintendo,Nintendo DS,Puzzle,83.0,8.7,,0.0
sales_2522,Pro Evolution Soccer 2012,2011-01-01 00:00:00,Konami,Konami Digital Entertainment,Xbox 360,Action,78.0,6.7,E,0.0
sales_2523,Final Fantasy II Anniversary Edition,2007-01-01 00:00:00,TOSE,Square Enix,PlayStation Portable (PSP),Role-Playing,63.0,7.1,T,0.0
sales_2524,Test Drive Unlimited,2007-01-01 00:00:00,Melbourne House,Atari,PlayStation Portable (PSP),Racing,80.0,7.3,E10+,0.0
sales_2525,Unit 13,2012-01-01 00:00:00,Zipper Interactive,Sony Computer Entertainment,PlayStation Vita,Shooter,71.0,7.5,T,
sales_2526,R.U.S.E.,2010-01-01 00:00:00,Eugen Systems,Ubisoft,PlayStation 3,Strategy,,7.3,T,0.0
sales_2527,Theatrhythm: Final Fantasy,2012-01-01 00:00:00,Indies Zero,,Nintendo 3DS,Misc,78.0,7.8,E10+,0.0
sales_2528,Goldeneye 007: Reloaded,,Eurocom Entertainment Software,Activision,Xbox 360,Shooter,72.0,,T,0.0
sales_2529,Star Wars: Jedi Starfighter,2002-01-01 00:00:00,LucasArts,ATVI,PlayStation 2,Simulation,81.0,,T,0.0
sales_2530,Tactics Ogre: The Knight of Lodis,2001-01-01 00:00:00,Quest,Nintendo,Game Boy Advance,Role-Playing,88.0,,E,
sales_2531,Sega Bass Fishing,,Cavia Inc.,Sega,Wii,Sports,,6.3,E,0.0
sales_2532,Dead or Alive Ultimate,2004-01-01 00:00:00,Team Ninja,Tecmo Koei,Xbox,Fighting,83.0,8.7,M,0.0
sales_2533,RPG Maker,1997-01-01 00:00:00,Kuusou Kagaku,ASCII Entertainment,,Role-Playing,66.0,8.2,E,0.0
sales_2534,Major League Baseball 2K12,2012-01-01 00:00:00,Visual Concepts,TTWO,Xbox 360,Sports,68.0,6.4,E,0.0
sales_2535,Rooms: The Main Building,2010-01-01 00:00:00,HandMade Game,Nintendo,Nintendo DS,Adventure,,,E,0.0
sales_2536,Dance Dance Revolution Universe 2,2007-01-01 00:00:00,Konami,Konami Digital Entertainment,Xbox 360,Simulation,65.0,7.4,E10+,
sales_2537,Burnout Revenge,2006-01-01 00:00:00,Criterion Games,,Xbox 360,,89.0,8.1,E10+,0.0
sales_2538,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004-01-01 00:00:00,THQ,THQ,PlayStation 2,Action,65.0,7.3,E,
sales_2539,Monster Hunter,2004-01-01 00:00:00,,Capcom,PlayStation 2,Role-Playing,68.0,8.9,T,0.0
sales_2540,NBA Street Homecourt,2007-01-01 00:00:00,EA Canada,Arts,Xbox 360,Sports,80.0,8.2,E,0.0
sales_2541,Tony Hawk's Underground 2,2004-01-01 00:00:00,Neversoft Entertainment,,Nintendo GameCube,Sports,82.0,8.9,,0.0
sales_2542,SplashDown: Rides Gone Wild,2003-01-01 00:00:00,Rainbow Studios,THQ,PlayStation 2,Racing,80.0,8.7,E,
sales_2543,Shrek SuperSlam,2005-01-01 00:00:00,Shaba Games,Activision,PlayStation 2,,67.0,9.0,E10+,0.0
sales_2544,Rayman Advance,2001-01-01 00:00:00,Digital Eclipse,Ubisoft,Game Boy Advance,Platform,84.0,,E,0.0
sales_2545,Fantastic 4,2005-01-01 00:00:00,7 Studios,Activision,PlayStation 2,Acrion,64.0,7.8,T,0.0
sales_2546,Men in Black II: Alien Escape,2002-01-01 00:00:00,Melbourne House,,PlayStation 2,,50.0,7.3,,0.0
sales_2547,Alice: Madness Returns,2011-01-01 00:00:00,Spicy Horse,Electronic Arts,Xbox 360,Adventure,70.0,8. 1,M,0.0
sales_2548,Madden NFL 07,2006-01-01 00:00:00,EA Canada,Electronic Arts,Wii,Sports,,8.0,E,0.0
sales_2549,Spider-Man 2,,Vicarious Visions,Activision,Nintendo DS,Action,61.0,5.0,E,0.0
sales_2550,Ridge Racer 3D,2011-01-01 00:00:00,Namco Bandai Game s,Namco Bandai Games,Nintendo 3DS,Racing,75.0,7.2,E,0.0
sales_2551,Picross 3D,,HAL Labs,,Nintendo DS,Puzzle,83.0,8.4,E,0.0
sales_2552,Dynasty Warriors: Gundam 2,2008-01-01 00:00:00,Omega Force,Namco Bandai Games,PlayStation 3,Action,54.0,,T,0.0
sales_2553,Tony Hawk's Underground 2,2004-01-01 00:00:00,Vicarious Visions,Activision,Game Boy Advance,Sports,70.0,,E,0.0
sales_2554,Super Monkey Ball 3D,2011-01-01 00:00:00,Sega,Sega,Nintendo 3DS,Action,55.0,5.5,E,0.0
sales_2555,SpongeBob SquarePants: Creature from the Krusty Krab,2006-01-01 00:00:00,Blitz Games,THQ,Wii,Platform,57.0,,E,0.0
sales_2556,F1 2012,2012-01-01 00:00:00,Codemasters,Codemasters,Xbox 360,Racing,84.0,6.9,E,
sales_2557,Tony Hawk's Project 8,2006-01-01 00:00:00,,ATVI,Xbox 360,Sports,81.0,7.6,T,0.0
sales_2558,Bleach: Soul Resurreccion,2011-01-01 00:00:00,Racjin,Ichi Software,PlayStation 3,,58.0,,T,
sales_2559,The Matrix: Path of Neo,2005-01-01 00:00:00,Shiny Entertainment,Atari,PlayStation 2,Action,69.0,7.9,T,0.0
sales_2560,Dragon Ball Z: Supersonic Warriors 2,2005-01-01 00:00:00,Arc System Works,Atari,Nintendo DS,,66.0,7.6,E10+,0.0
sales_2561,Sonic Lost World,,,Sega,Nintendo 3DS,Platform,59.0,6.5,E10+,0.0
sales_2562,WWE Wrestlemania X8,,Yuke's,THQ,Nintendo GameCube,Fighting,64.0,,T,0.0
sales_2563,Boogie,2007-01-01 00:00:00,,Electronic Arts,Wii,Misc,57.0,5.3,E10+,0.0
sales_2564,GoldenEye: Rogue Agent,2004-01-01 00:00:00,EA LA,,Xbox,Shooter,61.0,7.2,T,0.0
sales_2565,Fire Emblem: Radiant Dawn,2007-01-01 00:00:00,Intelligent Systems,Nintendo,,Strategy,,8.7,E10+,0.0
sales_2566,The Sims,2003-01-01 00:00:00,Edge of Reality,Electronic Arts,Nintendo GameCube,Simulation,85.0,,T,0.0
sales_2567,Plants vs. Zombies: Garden Warfare 2,2016-01-01 00:00:00,PopCap,Electronic Arts,PlayStation 4,Shooter,81.0,,E10+,0.0
sales_2568,Grandia III,2005-01-01 00:00:00,Game Arts,Square Enix,PlayStation 2,Role-Playing,7 7,,T,0.0
sales_2569,Ace Combat: Assault Horizon,2011-01-01 00:00:00,Project Aces,Namco Bandai Games,Xbox 360,Action,78.0,6.2,T,0.0
sales_2570,Scarface: The World is Yours,,Radical Entertainment,Vivendi Games,Xbox,Action,76.0,,,0.0
sales_2571,Resident Evil: The Mercenaries 3D,2011-01-01 00:00:00,Capcom,Capcom,Nintendo 3DS,ACtion,65.0,6.4,M,0.0
sales_2572,Star Wars Battlefront: Elite Squadron,2009-01-01 00:00:00,n-Space,LucasArts,Nintendo DS,Shooter,61.0,5.0,E10+,0.0
sales_2573,SpongeBob SquarePants: Creature from the Krusty Krab,2006-01-01 00:00:00,WayForward,THQ,Nintendo DS,Platform,56.0,7.3,E,0.0
sales_2574,Pokemon Art Academy,2014-01-01 00:00:00,Headstrong Games,Nintendo,Nintendo 3DS,Misc,76.0,7.7,,0.0
sales_2575,Medal of Honor,2010-01-01 00:00:00,,Arts,Windows PC,Shooter,72.0,6.4,M,0.0
sales_2576,Asphalt 3D,2011-01-01 00:00:00,,Ubisoft,Nintendo 3DS,Racing,43.0,4.4,,0.0
sales_2577,Crazy Taxi,2001-01-01 00:00:00,,Acclaim Entertainment,Nintendo GameCube,Racing,69.0,7.5,T,
sales_2578,Dragon Ball Z: Burst Limit,2008-01-01 00:00:00,"Dimps Corporation, Namco Bandai Games",Atari,Xbox 360,,7 2,7.6,T,0.0
sales_2579,Spy Hunter 2,2003-01-01 00:00:00,Angel Studios,Midway Games,PlayStation 2,Racing,57.0,6.4,T,0.0
sales_2580,Pac-Man World 2,2002-01-01 00:00:00,Namco,Namco Bandai Games,Xbox,Action,66.0,,E,0.0
sales_2581,Sniper: Art of Victory,2008-01-01 00:00:00,City Interactive,City Interactive,Windows PC,Shooter,36.0,3.6,M,0.0
sales_2582,Tales of Legendia,2005-01-01 00:00:00,Namco,Namco Bandai Games,PlayStation 2,Role-Playing,72.0,7.7,T,0.0
sales_2583,FIFA Soccer 09,2008-01-01 00:00:00,EA Canada,Electronic Arts,Nintendo DS,Sports,84.0,,E,0.0
sales_2584,Steel Diver,2011-01-01 00:00:00,Nintendo,Nintendo,Nintendo 3DS,Action,58.0,6.3,E10+,
sales_2585,Bravely Second: End Layer,2015-01-01 00:00:00,Silicon Studio,Nintendo,Nintendo 3DS,Role-Playing,8 1,7.4,T,
sales_2586,Alone in the Dark,,,Atari,Xbox 360,Adventure,58.0,5.7,,0.0
sales_2587,Shrek the Third,2007-01-01 00:00:00,Amaze Entertainment,Activision,PlayStation 2,Action,56.0,6.1,E10+,0.0
sales_2588,Need for Speed: Porsche Unleashed,2004-01-01 00:00:00,Pocketeers,Zoo Digital Publishing,Game Boy Advance,Racing,62.0,7.8,E,0.0
sales_2589,Far Cry 2,,Ubisoft Montreal,,Windows PC,Action,,,M,0.0
sales_2590,NFL Street 2,2004-01-01 00:00:00,EA Tiburon,Electronic Arts,Xbox,Sports,78.0,6.5,E,0.0
sales_2591,Rock Band Unplugged,2009-01-01 00:00:00,,MTV 6ames,PlayStation Portable (PSP),Misc,79.0,8.6,T,0.0
sales_2592,Skylanders: SuperChargers,2015-01-01 00:00:00,Vicarious Visions,Activision,,Action,87.0,5.6,,0.0
sales_2593,You're in the Movies,2008-01-01 00:00:00,Zoe Mode,Microsoft Game Studios,Xbox 360,Misc,55.0,5.5,E,0.0
sales_2594,Scene It? Lights Camera Action,,"Screenlife Games, WXP",Microsoft Game Studios,Xbox 360,Misc,73.0,8.1,T,
sales_2595,MotorStorm: Apocalypse,2011-01-01 00:00:00,Studios Evolution,Sony Computer Entertainment,PlayStation 3,Racing,77.0,7.7,T,0.0
sales_2596,Dark Sector,2008-01-01 00:00:00,Digital Extremes,,Xbox 360,Shooter,,,M,0.0
sales_2597,Tiger Woods PGA Tour 07,,EA Redwood Shores,Electronic Arts,Xbox 360,Sports,80.0,7.9,E,
sales_2598,Plants vs. Zombies: Garden Warfare 2,2016-01-01 00:00:00,PopCap,Electronic Arts,Xbox One,,80.0,8.1,E10+,0.0
sales_2599,Mario Golf: World Tour,,Camelot Software Planning,Nintendo,Nintendo 3DS,Sports,,,E,0.0
sales_2600,Secret Weapons Over Normandy,2003-01-01 00:00:00,Totally Games,LucasArts,PlayStation 2,Simulation,81.0,8.2,T,0.0
sales_2601,Crash of the Titans,,Amaze Entertainment,,Nintendo DS,Action,73.0,,E,0.0
sales_2602,Lollipop Chainsaw,2012-01-01 00:00:00,Grasshopper MaNufacture,Warner Bros. Interactive Entertainment,,Action,70.0,7.0,M,0.0
sales_2603,The Saboteur,2009-01-01 00:00:00,Studios Pandemic,,PlayStation 3,Action,72.0,8.1,M,0.0
sales_2604,Metal Gear Rising: Revengeance,2013-01-01 00:00:00,PlatinumGames,Konami Digital Entertainment,Xbox 360,Action Games,82.0,7.8,M,0.0
sales_2605,Theme Park Roller Coaster,2000-01-01 00:00:00,Bullfrog Productions,,PlayStation 2,Strategy,82.0,7.9,,0.0
sales_2606,NHL 16,2015-01-01 00:00:00,"EA Sports, EA Canada",Electronic Arts,Xbox One,Sports,80.0,,E10+,0.0
sales_2607,Midnight Club: Street Racing,2001-01-01 00:00:00,Studios Angel,Rebellion,Game Boy Advance,Racing,50.0,5.3,E,0.0
sales_2608,Tiger Woods PGA Tour 06,2005-01-01 00:00:00,EA Sports,,Xbox,Sports,,5.1,E,0.0
sales_2609,Fortune Street,2011-01-01 00:00:00,Marvelous AQL,Nintendo,Wii,Misc,68.0,7.5,E,0.0
sales_2610,FIFA World Cup Germany 2006,2006-01-01 00:00:00,EA Canada,Electronic Arts,Xbox 360,Sports,72.0,6.6,E,
sales_2611,World of Outlaws: Sprint Cars 2002,2002-01-01 00:00:00,Ratbag,Ignition Entertainment,PlayStation 2,Racing,80.0,9.1,E,
sales_2612,Children of Mana,2006-01-01 00:00:00,Nex Entertainment,Nintendo,Nintendo DS,,65.0,6.0,,0.0
sales_2613,Fantavision,2000-01-01 00:00:00,SCEJ,,PlayStation 2,Puzzle,72.0,6.3,E,
sales_2614,X-Men: Next Dimension,2002-01-01 00:00:00,Paradox Development,,PlayStation 2,Fighting,61.0,8.7,T,0.0
sales_2615,Dynasty Warriors Gundam,2007-01-01 00:00:00,"Koei, Omega Force",Tecmo Koei,,Action,60.0,6.9,T,0.0
sales_2616,Doom 3 BFG,2012-01-01 00:00:00,id Software,Bethesda Softworks,Xbox 360,Shooter,67.0,6.5,M,0.0
sales_2617,Alice in Wonderland,2010-01-01 00:00:00,Etranges Libellules,,Nintendo DS,Adventure,78.0,,E10+,0.0
sales_2618,Spider-Man 3,,Vicarious Visions,Activision,Wii,Platform,53.0,5.3,T,0.0
sales_2619,Rock Band 4,2015-01-01 00:00:00,Harmonix Music Systems,Harmonix Music Systems,Xbox One,Misc,79.0,6.4,T,0.0
sales_2620,James Bond 007: Blood Stone,2010-01-01 00:00:00,Bizarre Creations,,Xbox 360,Shooter,62.0,7.1,T,0.0
sales_2621,Street Fighter X Tekken,2012-01-01 00:00:00,Capcom,Capcom,Xbox 360,Fighting,,4.4,T,0.0
sales_2622,Dark Sector,2008-01-01 00:00:00,Digital Extremes,D3Lublisher,PlayStation 3,Shooter,72.0,7.6,M,0.0
sales_2623,ICO,2001-01-01 00:00:00,Sony Computer Entertainment Japan Studio,Sony Computer Entertainment,PlayStation 2,Action,90.0,8.8,T,
sales_2624,World of Warcraft: Warlords of Draenor,,Blizzard Entertainment,Activision Blizzard,Windows PC,Action,,5.9,T,0.0
sales_2625,Ford Racing Off Road,2008-01-01 00:00:00,Razorworks,Xplosiv,Wii,,37.0,,E,0.0
sales_2626,Unreal Tournament III,2008-01-01 00:00:00,Epuc Games,,Xbox 360,Sbooter,82.0,7.6,M,
sales_2627,FIFA Soccer 13,,Electronic Arts,Electronic,,Action,69.0,6.2,E,0.0
sales_2628,Victorious Boxers: Ippo's Road to Glory,,New,Empire Interactive,PlayStation 2,Fighting,75.0,8.0,T,0.0
sales_2629,Valkyrie Profile 2: Silmeria,2006-01-01 00:00:00,,Square Enix,PlayStation 2,Role-Playing,84.0,9.0,T,0.0
sales_2630,Pinball Hall of Fame: The Williams Collection,2008-01-01 00:00:00,Farsight Studios,System 3 Arcade Software,Wii,Misc,82.0,8.8,E10+,0.0
sales_2631,Hot Wheels Velocity X,2002-01-01 00:00:00,Beyond Games,THQ,PlayStation 2,Racing,,7.1,E,0.0
sales_2632,MySims Racing,,EA Gomes,Electronic Arts,Wii,Racing,68.0,,E,0.0
sales_2633,Clash of Elementalists,2010-01-01 00:00:00,Teyon,Level 5,Nintendo DS,Action,34.0,,T,0.0
sales_2634,F.E.A.R. 2: Project Origin,2009-01-01 00:00:00,Monolith Productions,Warner Bros. Interactive Entertainment,PlayStation 3,Shooter,79.0,7.9,M,0.0
sales_2635,The Sims 2: Pets,2007-01-01 00:00:00,Maxis,Arts,Wii,Simulation,65.0,7.3,T,0.0
sales_2636,L.A. Rush,2005-01-01 00:00:00,Midway,Midway Games,PlayStation 2,Racing,58.0,8.0,T,0.0
sales_2637,Crash: Mind Over Mutant,2008-01-01 00:00:00,Radical Entertainment,Vivendi Games,Xbox 360,Platform,,6.5,E10+,0.0
sales_2638,Viva Pinata: Trouble in Paradise,2008-01-01 00:00:00,Rare Ltd.,Microsoft Game Studios,Xbox 360,Simulation,,7.9,E,0.0
sales_2639,Epic Mickey 2: The Power of Two,2012-01-01 00:00:00,Studios Games Blitz,Studios Interactive Disney,PlayStation 3,Action,59.0,,,0.0
sales_2640,NBA Ballers: Phenom,2006-01-01 00:00:00,Midway,Midway Games,PlayStation 2,Sports,69.0,8.5,E,
sales_2641,Need for Speed Carbon,2006-01-01 00:00:00,EA Canada,,Xbox,Racing,74.0,,,0.0
sales_2642,Shadowrun,2007-01-01 00:00:00,FASA Studio,Microsoft Game Studios,Xbox 360,Role-Playing,66.0,7.5,M,0.0
sales_2643,Crazy Taxi: Fare Wars,2007-01-01 00:00:00,Sega,Sega,,Racing,6 4,7.1,E10+,0.0
sales_2644,"Warhammer 40,000: Dawn of War II",2009-01-01 00:00:00,,THQ,Windows PC,Strategy,85.0,8.1,M,0.0
sales_2645,Emergency Heroes,2008-01-01 00:00:00,"Ubisoft Barcelona, Ubisoft Reflections",Ubisoft,Wii,Racing,41.0,4.2,E10+,0.0
sales_2646,FlingSmash,2010-01-01 00:00:00,Artoon,Nintendo,Wii,,48.0,6.8,E,
sales_2647,Downhill Domination,2003-01-01 00:00:00,Incognito Inc.,Codemasters,PlayStation 2,Racing,79.0,,,
sales_2648,Dead Space Extraction,2009-01-01 00:00:00,"Eurocom Entertainment Software, Visceral Games",Arts,Wii,Shooter,,8.1,M,0.0
sales_2649,Pirates of the Caribbean: Dead Man's Chest,2006-01-01 00:00:00,Amaze Entertainment,Disney Interactive Studios,Game Boy Advance,Adventure,70.0,5.6,E10+,
sales_2650,Silent Hill: Shattered Memories,2009-01-01 00:00:00,"Climax Group, Climax Studios",Konami Digital Entertainment,Wii,Action,,8.0,,0.0
sales_2651,Active Life: Extreme Challenge,2009-01-01 00:00:00,TOSE,Namco Bandai Games,Wii,Sports,56.0,,,0.0
sales_2652,Spider-Man: Friend or Foe,2007-01-01 00:00:00,Artificial Mind and Movement,Activision,Nintendo DS,,55.0,,E10+,0.0
sales_2653,World Series of Poker,2005-01-01 00:00:00,Activision,Activision,,Misc,46.0,8.2,E10+,0.0
sales_2654,Final Fantasy Crystal Chronicles: Echoes of Time,2009-01-01 00:00:00,Square Enix,Square Enix,Nintendo DS,Role-Playing,,7.3,,0.0
sales_2655,Rise of Nightmares,2011-01-01 00:00:00,Sega,5ega,Xbox 360,Action,54.0,7.8,M,0.0
sales_2656,EA Sports UFC,2014-01-01 00:00:00,EA Sports,Electronic Arts,Xbox One,Sports,70.0,6.3,T,0.0
sales_2657,Kong: The 8th Wonder of the World,2005-01-01 00:00:00,Ubisoft,Ubisoft,Game Boy Advance,Action,59.0,,E10+,0.0
sales_2658,Spider-Man 3,2007-01-01 00:00:00,Vicarious Visions,Activision,Nintendo DS,Platform,79.0,6.5,E10+,0.0
sales_2659,Dead or Alive 4,2005-01-01 00:00:00,5eam Ninja,Koei Tecmo,Xbox 360,Fighting,85.0,8.2,,0.0
sales_2660,Godzilla: Save the Earth,2004-01-01 00:00:00,"Pipeworks Software, Inc.",Atari,PlayStation 2,Fighting,62.0,8.7,T,0.0
sales_2661,Dance Dance Revolution: Mario Mix,2005-01-01 00:00:00,Hudson,Nintendo,Nintendo GameCube,Misc,69.0,,E,0.0
sales_2662,Metal Gear Solid: The Twin Snakes,,Silicon Knights,Konami Digital Entertainment,Nintendo GameCube,Action,85.0,9.0,M,0.0
sales_2663,Art Academy: Lessons for Everyone,2012-01-01 00:00:00,"Nintendo, Headstrong Games",Nintendo,Nintendo 3DS,Action,81.0,7.6,E,0.0
sales_2664,Mat Hoffman's Pro BMX 2,2002-01-01 00:00:00,,Activision,PlayStation 2,Sports,76.0,9.1,T,0.0
sales_2665,One Piece: Pirate Warriors 3,2015-01-01 00:00:00,Force Omega,Namco Bandai Games,PlayStation 4,Action,74.0,7.4,T,0.0
sales_2666,Iridion 3D,2001-01-01 00:00:00,Shin'en,THQ,Game Boy Advance,Shooter,53.0,,E,0.0
sales_2667,2010 FIFA World Cup South Africa,2010-01-01 00:00:00,Electronic Arts,Electronic Arts,PlayStation Portable (PSP),Sports,69.0,7.4,E,0.0
sales_2668,Classic NES Series: Pac-Man,2004-01-01 00:00:00,,Nintendo,Game Boy Advance,Logic Puzzle,53.0,,E,0.0
sales_2669,Two Worlds II,2011-01-01 00:00:00,Reality Pump,Unknown,PlayStation 3,Role-Playing,70.0,7.0,,0.0
sales_2670,SimCity Creator,2008-01-01 00:00:00,Electronic Arts,Electronic,Wii,Simulation,67.0,,E,0.0
sales_2671,Dragon Ball Z: Collectible Card Game,2002-01-01 00:00:00,ImaginEngine,,Game Boy Advance,Misc,62.0,5.5,E,0.0
sales_2672,Harry Potter and the Order of the Phoenix,2007-01-01 00:00:00,EA Games,Electronic Arts,Wii,Action,69.0,7.2,E10+,
sales_2673,The Sims 3: Ambitions,2010-01-01 00:00:00,EA Redwood Shores,Electronic Arts,,Simulation,74.0,7.3,T,0.0
sales_2674,Razor Freestyle Scooter 2,1999-01-01 00:00:00,Shaba Games,Ubisoft,PlayStation,Sports,,,E,0.0
sales_2675,Disney's Kim Possible 3: Team Possible,2005-01-01 00:00:00,Artificial Mind and Movement,Disney In teractive Studios,Game Boy Advance,Platform,76.0,7.7,E,0.0
sales_2676,Rygar: The Legendary Adventure,2002-01-01 00:00:00,Tecmo,Wanadoo,PlayStation 2,,83.0,8.4,T,0.0
sales_2677,Syphon Filter: Logan's Shadow,2007-01-01 00:00:00,Sony Bend,,PlayStation Portable (PSP),Shooter,8 5,8.8,T,0.0
sales_2678,Kessen II,2001-01-01 00:00:00,Koei,THQ,PlayStation 2,Strategy,71.0,8.3,T,0.0
sales_2679,Stuart Little 2,2002-01-01 00:00:00,Creations,Activision,Game Boy Advance,PLatform,59.0,,E,0.0
sales_2680,Tak 2: The Staff of Dreams,2004-01-01 00:00:00,Avalanche Software,THQ,Game Boy Advance,Platform,45.0,,E,0.0
sales_2681,SingStar Amped,,SCEE London Studio,SCE,PlayStation 2,Misc,76.0,,T,
sales_2682,Brothers In Arms: Earned in Blood,2005-01-01 00:00:00,Gearbox Software,Ubisoft,PlayStation 2,Shooter,71.0,7.9,M,0.0
sales_2683,Dragon Ball Z: Sagas,2005-01-01 00:00:00,Avalanche Software,Atari,PlayStation 2,,49.0,5.4,T,0.0
sales_2684,Scooby-Doo,2001-01-01 00:00:00,Helixe,THQ,Game Boy Advance,,64.0,,E,0.0
sales_2685,MX vs. ATV: Alive,2011-01-01 00:00:00,THQ Digital Studio Phoenix,THQ,PlayStation 3,Racing,61.0,,E,0.0
sales_2686,NBA Live 07,2006-01-01 00:00:00,,,Xbox 360,SpoRts,59.0,,,0.0
sales_2687,Brothers In Arms: Road to Hill 30,2005-01-01 00:00:00,Gearbox Software,,PlayStation 2,Shooter,,,M,0.0
sales_2688,The Legend of Spyro: Dawn of the Dragon,2008-01-01 00:00:00,,Vivendi Games,Nintendo DS,Platform,57.0,6.8,E,0.0
sales_2689,The Mark of Kri,2002-01-01 00:00:00,SCEA,Sony Computer Entertainment,PlayStation 2,Action,80.0,7.9,M,0.0
sales_2690,Need for Speed: Hot Pursuit,2010-01-01 00:00:00,Exient Entertainment,Electronic Arts,Wii,Racing,50.0,3.7,E10+,0.0
sales_2691,Crash Nitro Kart,2003-01-01 00:00:00,Vicarious Visions,Vivendi Games,Game Boy Advance,Racing,77.0,8.3,E,0.0
sales_2692,Crayola: Treasure Adventures,,Crave,Ignition Entertainment,,Puzzle,65.0,,E,0.0
sales_2693,Silent Hill: Downpour,2012-01-01 00:00:00,Vatra,Digital Konami Entertainment,PlayStation 3,Action,64.0,6.9,M,0.0
sales_2694,WWE SmackDown vs. Raw 2011,2010-01-01 00:00:00,Yuke's,,,Fighting,72.0,,T,0.0
sales_2695,Jak and Daxter: The Lost Frontier,2009-01-01 00:00:00,High Impact Games,Sony Computer Entertainment,PlayStation 2,Platform,,,E10+,
sales_2696,Star Wars: Demolition,2000-01-01 00:00:00,"Luxoflux, Inc.",Activision,,Racing,,,,0.0
sales_2697,Delta Force: Black Hawk Down,2005-01-01 00:00:00,Rebellion,NovaLogic,PlayStation 2,Shooter,58.0,8.8,T,0.0
sales_2698,.hack//Outbreak Part 3,2002-01-01 00:00:00,CyberConnect2,Atari,PlayStation 2,Role-Playing,70.0,,T,0.0
sales_2699,MX vs. ATV Untamed,2007-01-01 00:00:00,Rainbow Studios,THQ,PlayStation 3,Racing,67.0,6.1,E,0.0
sales_2700,Boom Blox Bash Party,2009-01-01 00:00:00,,Electronic Arts,Wii,Puzzle,,8.4,E,0.0
sales_2701,Top Spin,2003-01-01 00:00:00,Pam Development,Microsoft Game Studios,Xbox,Sports,,8.2,E,0.0
sales_2702,Brothers In Arms: D-Day,2006-01-01 00:00:00,Ubisoft Shanghai,Ubisoft,PlayStation Portable (PSP),Shooter,65.0,9.1,,0.0
sales_2703,The Golden Compass,,Shiny Entertainment,Sega,Xbox 360,Action,41.0,4.1,E10+,0.0
sales_2704,Tomb Raider: Legend,2006-01-01 00:00:00,Buzz Monkey,Eidos Interactive,,Action,67.0,7.9,T,0.0
sales_2705,Just Dance 2014,2013-01-01 00:00:00,Ubisoft,Ubisoft,Xbox One,Misc,71.0,7.0,E10+,0.0
sales_2706,Enter the Matrix,2003-01-01 00:00:00,Shiny Entertainment,Atari,Nintendo GameCube,Action,63.0,,T,0.0
sales_2707,LEGO The Hobbit,2014-01-01 00:00:00,TT Games,Warner Bros. Interactive Entertainment,Xbox 360,,70.0,8.7,E10+,0.0
sales_2708,NASCAR 2005: Chase for the Cup,2004-01-01 00:00:00,EA Tiburon,Electronic  Arts,,Racing,86.0,,E,0.0
sales_2709,PlayStation All-Stars Battle Royale,2012-01-01 00:00:00,BluepointGames,Sony Computer Entertainment,PlayStation Vita,Action,75.0,7.5,T,0.0
sales_2710,The Powerpuff Girls: Relish Rampage,2002-01-01 00:00:00,VIS Entertainment,BAM! Entertainment,,Action,46.0,6.8,,0.0
sales_2711,Bleach: The Blade of Fate,,Treasure,Sega,Nintendo DS,Fighti ng,83.0,7.5,,
sales_2712,NFL Head Coach,2006-01-01 00:00:00,EA Tiburon,Electronic Arts,PlayStation 2,Sports,66.0,6.9,E,0.0
sales_2713,Tomb Raider: Underworld,2008-01-01 00:00:00,Crystal Dynamics,,Wii,Action,70.0,7.2,T,0.0
sales_2714,Area 51,2005-01-01 00:00:00,Midway Studios - Austin,Midway Games,PlayStation 2,Shooter,75.0,8.4,,0.0
sales_2715,NHL 2005,2004-01-01 00:00:00,EA Sports,Electronic Arts,PlayStation 2,Sports,75.0,,E,0.0
sales_2716,The New York Times Crosswords,,BudCat,Majesco ENtertainment,Nintendo DS,,79.0,6.7,T,0.0
sales_2717,Star Wars Jedi Knight: Jedi Academy,2003-01-01 00:00:00,Vicarious Visions,,Xbox,Shooter,76.0,8.7,T,0.0
sales_2718,Dynasty Warriors: Strikeforce,2009-01-01 00:00:00,Omega Force,Annecy Ubisoft,PlayStation Portable (PSP),Action,65.0,6.8,T,0.0
sales_2719,Brain Challenge,2008-01-01 00:00:00,Ubisoft,Ubisoft,Nintendo DS,Misc,68.0,7.0,E,0.0
sales_2720,Enemy Territory: Quake Wars,,Nerve Software,Activision,Xbox 360,Shooter,69.0,,T,0.0
