id,name,releaseYear,developer,platform,genres,series
dbpedia_12536,Ganbare Goemon: Tōkai Dōchū Ōedo Tengu ri Kaeshi no Maki,2005-01-01,Konami,Nintendo DS,Action-adventure game,
dbpedia_12537,Asphalt 9: Legends,2020-01-01,,Android,Racing game,
dbpedia_12538,Sonic Heroes,,Sonic Team USA,Nintendo GameCube,Action game,Sonic the Hedgehog
dbpedia_12539,Democracy,2007-01-01,Positech Games,Linux / SteamOS,Government simulation game,
dbpedia_12541,Millipede,1982-01-01,"Atari, Inc.",Atari 2600,Fixed shooter,
dbpedia_12542,Quake,1997-01-01,Id Software,Nintendo 64,First-person shooter,Quake (series)
dbpedia_12543,Kanon,2002-01-01,Key (company),,Eroge,
dbpedia_12544,Grease,2010-01-01,Zoë Mode,Nintendo DS,Music video game,
dbpedia_12545,Free Running,2009-01-01,Core Design,PlayStation Portable (PSP),,
dbpedia_12546,Art of Balance,2018-01-01,Shin'en Multimedia,Wii,Puzzle video game,
dbpedia_12547,Dropchord,2013-01-01,Double Fine Productions,iOS (iPhone),Music video game,
dbpedia_12548,Solomon's Key,1991-01-01,Probe Software,,Puzzle video game,
dbpedia_12549,World Championship Poker,2005-01-01,Point of View (developer),PlayStation Portable (PSP),Card game,
dbpedia_12550,Puzz Loop,1999-01-01,Mitchell Corporation,Arcade Cabinet,Puzzle video game,
dbpedia_12551,Mario Tennis,2000-01-01,Camelot Software Planning,,Sports video game,
dbpedia_12552,Ganbare Goemon Gaiden: Kieta Ōgon Kiseru,2012-01-01,Konami,,Role-playing video game,
dbpedia_12553,Sunset,2015-01-01,Tale of Tales (company),,Interactive storytelling,
dbpedia_12554,Uno,2010-01-01,Gameloft,PlayStation 4,Card game,
dbpedia_12555,Puzzle & Action: Tant-R,1994-01-01,Sega,Sega Master System,Puzzle video game,
dbpedia_12556,Transformers: Revenge of the Fallen,2009-01-01,Krome Studios,PlayStation 3,Third-person shooter,
dbpedia_12558,Terminator 2 (16-bit video game),,Bits Studios,Super Nintendo (SNES),Action game,List of Terminator video games
dbpedia_12559,List of Monster Jam video games,2010-01-01,Team6 Game Studios,PlayStation 4,Racing video game,Monster Jam
dbpedia_12560,List of Monster Jam video games,2003-01-01,Rainbow Studios,Nintendo Switch,Racing game,Monster Jam
dbpedia_12561,Fishdom,2015-01-01,Playrix,Android,Puzzle game,
dbpedia_12562,Kamaitachi no Yoru,1994-01-01,Chunsoft,Windows PC,Mystery fiction,
dbpedia_12563,FIFA 10,2009-01-01,Exient Entertainment,iOS (iPhone),Sports game,
dbpedia_12564,List of Saiyuki video games,2002-01-01,Enix,,Fighting game,
dbpedia_12565,Psyvariar,2013-01-01,Success Corporation,Arcade Cabinet,Shoot 'em up,
dbpedia_12566,Geometry Wars 3: Dimensions,2015-01-01,Lucid Games,Xbox One,Shoot 'em up,
dbpedia_12567,Pac-Man and the Ghostly Adventures 2,2014-01-01,Monkey Bar Games,Wii U,Platform game,List of Pac-Man video games
dbpedia_12568,Oddworld: Stranger's Wrath,2005-01-01,BlackBerry,Android,,
dbpedia_12569,The Hitchhiker's Guide to the Galaxy,1984-01-01,Infocom,,Interactive fiction,
dbpedia_12570,Donkey Kong 3,1984-01-01,,,Shooter game,Donkey Kong
dbpedia_12572,Vampire: The Masquerade (Choice of Games),2020-01-01,Choice of Games,Windows PC,Interactive fiction,
dbpedia_12573,Samurai Warriors 2,2007-01-01,Omega Force,Windows PC,Hack and slash,Samurai Warriors
dbpedia_12574,How to Train Your Dragon,2010-01-01,Griptonite Games,Nintendo DS,Action-adventure game,
dbpedia_12575,World Championship Pool 2004,2004-01-01,Blade Interactive,Xbox,Pool (cue sports),
dbpedia_12576,RoboCop 3,,Atari ST,Super Nintendo (SNES),Platform game,
dbpedia_12577,NBA Street,2002-01-01,NuFX,Nintendo GameCube,Sports game,
dbpedia_12579,Double Dragon Neon,2020-01-01,WayForward,PlayStation 3,Beat 'em up,Double Dragon
dbpedia_12580,Worms World Party,2002-01-01,The Code Monkeys,,Artillery game,
dbpedia_12582,Rayman Origins,2011-01-01,Ubisoft Montpellier,Xbox 360,Platform game,
dbpedia_12585,Road Rage,2017-01-01,Team6 Game Studios,Xbox One,Vehicular combat,
dbpedia_12586,Shrek 2,2004-01-01,KnowWonder,Xbox,Action-adventure game,
dbpedia_12587,Kamen Rider: Battride War,2013-01-01,Bandai Namco Studios,PlayStation Vita,Hack and slash,
dbpedia_12588,Silent Hill: Homecoming,2008-01-01,Double Helix Games,PlayStation 3,Survival horror,Silent Hill
dbpedia_12589,Kwik Snax,,Oliver Twins,,Adventure game,
dbpedia_12590,Shadow Warrior,2012-01-01,3D Realms,Android,First-person shooter,Shadow Warrior
dbpedia_12591,Doom,2006-01-01,Id Software,,First-person shooter,
dbpedia_12595,Dark Sector,2009-01-01,Digital Extremes,Xbox 360,,
dbpedia_12596,Disney's Chicken Little: Ace in Action,,Avalanche Software,Windows PC,Platform game,
dbpedia_12598,Pac-Man World,1999-01-01,Now Production,Xbox Series X,Platform game,List of Pac-Man video games
dbpedia_12600,Line Attack Heroes,,Grezzo,Wii,Action game,
dbpedia_12601,Puyo Puyo 2,,M2 (game developer),,Puzzle,
dbpedia_12603,Bit.Trip Void,2012-01-01,,macOS,Shoot 'em up,
dbpedia_12604,Duke Nukem II,1999-01-01,3D Realms,,Platform game,Duke Nukem
dbpedia_12607,Guilty Gear X2 updated versions,2007-01-01,Arc System Works,Arcade Cabinet,Fighting game,Guilty Gear
dbpedia_12608,Beyond Zork,1987-01-01,Infocom,,Interactive fiction,
dbpedia_12610,Ultima V: Warriors of Destiny,,Origin Systems,,Role-playing video game,Ultima (series)
dbpedia_12611,Hard Truck Apocalypse,2005-01-01,Targem Games,Windows PC,Science fiction,
dbpedia_12614,Men of War: Assault Squad,2011-01-01,Digitalmindsoft,Windows PC,Real-time strategy,Men of War (series)
dbpedia_12615,Counter-Strike: Source,2013-01-01,Turtle Rock Studios,Linux / SteamOS,Tactical shooter,
dbpedia_12616,Wargasm,1998-01-01,Digital Image Design,Windows PC,Shooter game,
dbpedia_12617,Looney Tunes: Duck Amuck,2007-01-01,WayForward,Nintendo DS,Platformer,
dbpedia_12618,Resident Evil 4,2005-01-01,Capcom Production Studio 4,iOS (iPhone),Survival horror,
dbpedia_12619,Power Gig: Rise of the SixString,2010-01-01,Seven45 Studios,Xbox 360,Rhythm game,
dbpedia_12620,Final Fantasy IV,2005-01-01,Square (video game company),PlayStation,Role-playing video game,
dbpedia_12621,NBA 2K14,2013-01-01,Visual Concepts,Android,Sports game,
dbpedia_12622,GodFinger,2010-01-01,Wonderland Software,iOS (iPhone),God game,
dbpedia_12623,Flow,2013-01-01,Thatgamecompany,PlayStation Vita,Life simulation game,
dbpedia_12624,Mat Hoffman's Pro BMX,2001-01-01,Runecraft (company),Sega Dreamcast,Sports game,
dbpedia_12625,Crisis Zone,2004-01-01,,Arcade Cabinet,Shoot 'em up,
dbpedia_12626,Fire Emblem Warriors,2017-01-01,Team Ninja,Nintendo Switch,,Fire Emblem
dbpedia_12627,NBA Live 2004,2003-01-01,EA Canada,Xbox,Sports game,NBA Live (video game series)
dbpedia_12628,Ronaldo V-Football,2000-01-01,PAM Development,Game Boy Color,Simulation game,
dbpedia_12629,Atelier Ayesha: The Alchemist of Dusk,2014-01-01,Gust Co. Ltd.,PlayStation 4,Role-playing video game,Atelier (video game series)
dbpedia_12630,Emperors SaGa,2012-01-01,Square Enix,,Role-playing video game,SaGa
dbpedia_12631,Solomon's Key,1988-01-01,Tecmo,Nintendo Entertainment System (NES),Puzzle video game,
dbpedia_12632,The Elder Scrolls: Blades,2020-01-01,Bethesda Game Studios,iOS (iPhone),Action role-playing,
dbpedia_12633,World of Tanks,2010-01-01,Wargaming (company),macOS,Massively multiplayer online game,
dbpedia_12634,Phoenix Wright: Ace Attorney,2009-01-01,Capcom Production Studio 4,Windows PC,Visual novel,
dbpedia_12635,Popeye: Beach Volleyball,1994-01-01,Technōs Japan,Sega Game Gear,Sports game,
dbpedia_12636,Dark Seed II,1997-01-01,Cyberdreams,Windows PC,Point-and-click adventure,
dbpedia_12638,The Chronicles of Riddick: Escape from Butcher Bay,2004-01-01,Tigon Studios,Xbox,Action-adventure game,The Chronicles of Riddick (franchise)
dbpedia_12639,Duke Nukem 3D,1996-01-01,Nerve Software,,First-person shooter,
dbpedia_12641,Mega Man 9,,Capcom,Nintendo Switch,Action game,Mega Man (original series)
dbpedia_12642,Mega Man Legends,2000-01-01,Capcom,Nintendo 64,Action role-playing game,Mega Man Legends
dbpedia_12643,Risk,1996-01-01,Zoë Mode,,Turn-based strategy,
dbpedia_12644,Oddworld: Stranger's Wrath,2022-01-01,BlackBerry,macOS,Action-adventure game,
dbpedia_12645,Zeno Clash 2,2013-01-01,ACE Team,Xbox 360,Action role-playing game,
dbpedia_12646,List of Monster Jam video games,2008-01-01,Ubi Soft Barcelona,Game Boy Advance,Vehicular combat game,Monster Jam
dbpedia_12648,Brain Challenge,2008-01-01,Gameloft,,Puzzle game,
dbpedia_12649,The Lurking Horror,1987-01-01,Infocom,macOS,Interactive fiction,
dbpedia_12650,Terraria,2014-01-01,Re-Logic,,Action-adventure,
dbpedia_12651,Oddworld: Munch's Oddysee,2001-01-01,Just Add Water (company),Android,Platform game,Oddworld
dbpedia_12653,Revolution X,1994-01-01,,Sega Genesis / Mega Drive,Shooter game,
dbpedia_12654,Championship Manager 2006,2006-01-01,Beautiful Game Studios,PlayStation 2,Sports,Championship Manager
dbpedia_12655,Never 7: The End of Infinity,2012-01-01,KID,iOS (iPhone),Visual novel,
dbpedia_12656,7 Sins,2005-01-01,Monte Cristo (company),Windows PC,Life simulation game,
dbpedia_12657,List of Monster Jam video games,2021-01-01,Torus Games,PlayStation Portable (PSP),Vehicular combat game,
dbpedia_12658,Another World,2011-01-01,Delphine Software International,,Platform game,
dbpedia_12659,Mega Man X7,2003-01-01,Capcom,PlayStation 4,Platform game,
dbpedia_12660,Shuffle! Love Rainbow,2011-01-01,Navel (company),Windows PC,Eroge,Shuffle!
dbpedia_12661,Donkey Kong 3,1984-01-01,,,Shooter game,Donkey Kong
dbpedia_12663,King Arthur,2004-01-01,Krome Studios,,Action-adventure game,
dbpedia_12664,MLB Slugfest 20-03,2002-01-01,Midway Games,Nintendo GameCube,Sports game,
dbpedia_12666,FIFA 10,,Exient Entertainment,Wii,Sports game,FIFA (video game series)
dbpedia_12667,Strider (1989 arcade game),1989-01-01,,,Platformer,
dbpedia_12668,List of Monster Jam video games,2003-01-01,Torus Games,iOS (iPhone),Racing,Monster Jam
dbpedia_12669,Saw,2009-01-01,Zombie Studios,PlayStation 3,Survival horror,Saw (franchise)
dbpedia_12670,The Blue Marlin,1991-01-01,,Nintendo Entertainment System (NES),Fishing video game,
dbpedia_12671,Bejeweled Twist,2009-01-01,PopCap Games,,Puzzle video game,Bejeweled (series)
dbpedia_12672,Little Friends: Dogs & Cats,2018-01-01,Imagineer (Japanese company),Nintendo Switch,Pet-raising simulation,
dbpedia_12673,Strange Odyssey,,Adventure International,,Interactive fiction,
dbpedia_12674,TOCA Race Driver 3,2008-01-01,Codemasters,PlayStation 2,Racing game,
dbpedia_12677,Tony Hawk: Shred,2010-01-01,Robomodo,,Sports game,Tony Hawk's (series)
dbpedia_12678,The Fancy Pants Adventures,2017-01-01,Brad Borne,macOS,Platform game,
dbpedia_12679,TwinBee,2015-01-01,Arika,,Scrolling shooter,
dbpedia_12680,Dragon Quest Characters: Torneko no Daibōken 3,2002-01-01,,PlayStation 2,Roguelike,Mystery Dungeon
dbpedia_12681,Counter-Strike: Global Offensive,2012-01-01,Hidden Path Entertainment,macOS,Tactical shooter,
dbpedia_12682,Super Tempo,1998-01-01,Red Entertainment,Sega Saturn,Platform game,
dbpedia_12683,Street Fighter III: 3rd Strike,,Iron Galaxy Studios,Nintendo Switch,Fighting game,Street Fighter
dbpedia_12684,Little King's Story,2016-01-01,Konami Digital Entertainment,Windows PC,Real-time strategy,
dbpedia_12685,The Amazing Spider-Man,2013-01-01,IOS,,Action-adventure game,
dbpedia_12687,FIFA 97,1996-01-01,EA Canada,Sega Saturn,Sports game,FIFA (video game series)
dbpedia_12688,Undersea Adventure,1993-01-01,Knowledge Adventure,Windows PC,Encyclopedia,
dbpedia_12689,List of Monster Jam video games,,Rainbow Studios,Windows PC,Vehicular combat game,Monster Jam
dbpedia_12690,Creature Shock,1996-01-01,Blitz Games,,First-person shooter,
dbpedia_12691,Super Thunder Blade,1988-01-01,,PlayStation Portable (PSP),Action game,
dbpedia_12692,Little Computer People,1985-01-01,Activision,,,
dbpedia_12693,Free Realms,2010-01-01,Daybreak Game Company,macOS,Adventure game,
dbpedia_12694,Dragon Knight II,1991-01-01,ELF Corporation,,Eroge,Dragon Knight (series)
dbpedia_12695,SpyHunter,2002-01-01,Paradigm Entertainment,Xbox,Vehicular combat game,
dbpedia_12697,Super Street Fighter II Turbo,1994-01-01,Capcom,,,Street Fighter
dbpedia_12698,Demolition Racer,1999-01-01,Pitbull Syndicate,PlayStation,Vehicular combat game,
dbpedia_12699,Air,2002-01-01,Key (company),PlayStation 2,Eroge,
dbpedia_12700,Fez,2014-01-01,Polytron Corporation,Linux / SteamOS,Puzzle-platform game,
dbpedia_12702,Cliffhanger,1993-01-01,Virgin,Super Nintendo (SNES),Beat 'em up,
dbpedia_12703,Lords of the Realm,1994-01-01,Impressions Games,,Turn-based strategy,
dbpedia_12704,Pimp My Ride,2007-01-01,Eutechnyx,Xbox 360,Racing video game,
dbpedia_12705,Wing Commander III: Heart of the Tiger,1996-01-01,Origin Systems,,Space combat simulation,
dbpedia_12706,Turok,2008-01-01,Propaganda Games,Windows PC,First-person shooter,Turok (video game series)
dbpedia_12707,Uno,2010-01-01,Ubisoft Chengdu,Xbox One,Card game,Uno (card game)
dbpedia_12709,Avatar: The Last Airbender,2006-01-01,Halfbrick,Nintendo GameCube,Action role-playing game,
dbpedia_12711,Grid Autosport,2017-01-01,Codemasters,Xbox 360,Racing video game,
dbpedia_12712,Ghouls 'n Ghosts,2017-01-01,Sega,,Platform game,Ghosts 'n Goblins
dbpedia_12713,Mega Man X3,1997-01-01,Capcom,Windows PC,Platform game,
dbpedia_12714,List of Saiyuki video games,2004-01-01,Enix,Game Boy,,
dbpedia_12715,Counter-Strike: Condition Zero,2004-01-01,Turtle Rock Studios,Windows PC,First-person shooter,
dbpedia_12716,Oddworld: Munch's Oddysee,2001-01-01,Oddworld Inhabitants,PlayStation 3,Platform game,Oddworld
dbpedia_12717,The Sims 3,2010-01-01,Edge of Reality,Android,Social simulation game,The Sims
dbpedia_12718,RoadKill,2003-01-01,Terminal Reality,Nintendo GameCube,Action game,
dbpedia_12719,NHL 09,2008-01-01,HB Studios,Xbox 360,Sports game,
dbpedia_12720,Mohawk & Headphone Jack,1997-01-01,Solid Software,Super Nintendo (SNES),Action game,
dbpedia_12721,Daisenryaku,1991-01-01,SystemSoft Alpha,,Strategy game,
dbpedia_12722,List of Monster Jam video games,2020-01-01,Torus Games,Google Stadia,Racing,Monster Jam
dbpedia_12723,Record of Agarest War,2010-01-01,Red Entertainment,iOS (iPhone),,
dbpedia_12725,Tactics Ogre: The Knight of Lodis,2001-01-01,Quest Corporation,Game Boy Advance,Tactical role-playing game,Ogre Battle
dbpedia_12726,Afterparty,2019-01-01,,Linux / SteamOS,Adventure video game,
dbpedia_12727,Donkey Kong,,Nintendo Research & Development 1,Arcade Cabinet,Platform game,
dbpedia_12728,Sniper Elite III,2014-01-01,Rebellion Developments,Windows PC,Stealth game,Sniper Elite
dbpedia_12729,Uno,2016-01-01,PS4,Xbox One,Card game,Uno (card game)
dbpedia_12730,Mega Man ZX,2006-01-01,Inti Creates,Nintendo DS,Metroidvania,Mega Man
dbpedia_12731,Policenauts,1994-01-01,Konami,Sega Saturn,Adventure game,
dbpedia_12732,Dream Chronicles: The Book of Air,2011-01-01,,Windows PC,Adventure game,Dream Chronicles (series)
dbpedia_12733,Langrisser Re:Incarnation Tensei,2015-01-01,,Nintendo 3DS,Tactical role-playing game,
dbpedia_12734,Medieval II: Total War,2022-01-01,Feral Interactive,Windows PC,Turn-based strategy,
dbpedia_12735,NHL 2K6,,Visual Concepts,PlayStation 2,Sports game,NHL 2K
dbpedia_12736,Lemmings,1991-01-01,3DO Interactive Multiplayer,,Strategy video game,
dbpedia_12737,Gradius II,2016-01-01,,PlayStation,Scrolling shooter,Gradius
dbpedia_12738,Art of Balance,2010-01-01,Shin'en Multimedia,Wii U,Puzzle video game,
dbpedia_12740,Uno,2009-01-01,NintendO Switch,Windows PC,Card game,
dbpedia_12741,Lego Harry Potter: Years 5–7,2011-01-01,Traveller's Tales,macOS,Action-adventure game,
dbpedia_12742,DoDonPachi Resurrection,2010-01-01,Cave (company),Arcade Cabinet,Shoot 'em up,DonPachi
dbpedia_12743,Test Drive: Ferrari Racing Legends,2012-01-01,Slightly Mad Studios,Xbox 360,Racing video game,
dbpedia_12745,Empire: Total War,2009-01-01,Feral Interactive,Linux / SteamOS,Turn-based strategy,
dbpedia_12746,Michael Jackson: The Experience,2010-01-01,IOS,PlayStation 3,,
dbpedia_12747,Umihara Kawase,1997-01-01,Suzak Inc.,PlayStation 4,Platform video game,
dbpedia_12748,List of Fire Pro Wrestling games,,Spike Chunsoft,Super Nintendo (SNES),Fighting game,
dbpedia_12750,The House of the Dead III,2012-01-01,Wow Entertainment,Arcade Cabinet,Horror game,
dbpedia_12751,Theme Park,1995-01-01,Krisalis Software,Super Nintendo (SNES),Construction and management simulation game,
dbpedia_12752,NBA Live 98,1997-01-01,EA Canada,Windows PC,Sports game,NBA Live
dbpedia_12753,NBA Live 97,1996-01-01,NuFX,,Sports game,NBA Live
dbpedia_12754,Memories Off 6: T-wave,2009-01-01,5pb.,PlayStation Portable (PSP),Drama,Memories Off
dbpedia_12755,Space Harrier,1985-01-01,Sega,,Rail shooter,
dbpedia_12756,Ikari Warriors,1986-01-01,SNK,,Run-and-gun shooter,
dbpedia_12757,Noddy and the Birthday Party,2000-01-01,Tiertex Design Studios,Game Boy Color,Platform game,
dbpedia_12758,Age of Zombies,2010-01-01,Halfbrick Studios,PlayStation Vita,Survival horror,
dbpedia_12759,Spider-Man 2,2004-01-01,Vicarious Visions,Nintendo GameCube,Action-adventure game,
dbpedia_12760,Final Fantasy IV,2002-01-01,Square (video game company),,Role-playing video game,Final Fantasy
dbpedia_12761,Bionicle,2003-01-01,Argonaut Sheffield,Windows PC,Platform game,
dbpedia_12762,The Legend of Zelda LCD games,,Epoch Co.,,Action-adventure game,
dbpedia_12763,Super Formation Soccer 95: della Serie A,1995-01-01,Human Entertainment,Super Nintendo (SNES),Sports game,Super Soccer
dbpedia_12764,Tales of Aravorn: Seasons of the Wolf,2014-01-01,Winter Wolves,Android,Visual Novel,
dbpedia_12765,Max & the Magic Marker,2011-01-01,Press Play (companY),Wii,Platform game,
dbpedia_12766,Gain Ground,1988-01-01,Sanritsu Denki,Sega Genesis / Mega Drive,Real-time tactics,
dbpedia_12768,Marvel Super Heroes,1995-01-01,Capcom,PlayStation,Fighting game,
dbpedia_12770,NBA Jam,1994-01-01,Iguana Entertainment,Super Nintendo (SNES),Sports game,
dbpedia_12771,Survivor: The Interactive Game,2001-01-01,,,Adventure game,
dbpedia_12772,The Settlers,1993-01-01,Blue Byte,,Real-time strategy,
dbpedia_12773,Puzzle Kingdoms,2009-01-01,Infinite Interactive,Windows PC,Turn-based strategy,
dbpedia_12774,Driver: L.A. Undercover,2007-01-01,Gameloft,,Action-adventure game,Driver (series)
dbpedia_12775,Pac-Man World,2022-01-01,Namco,PlayStation,Platform game,List of Pac-Man video games
dbpedia_12776,Zombie Wranglers,2009-01-01,Frozen Codebase,Xbox 360,Action game,
dbpedia_12777,Heileen,2010-01-01,Celso Riva,Linux / SteamOS,Visual novel,
dbpedia_12778,Surviving High School,2011-01-01,EA Mobile,Android,Interactive fiction,
dbpedia_12779,List of Fire Pro Wrestling games,2018-01-01,Spike Chunsoft,Game Boy Advance,Professional wrestling,Fire Pro Wrestling
dbpedia_12780,Winning Post 7 Maximum 2008,2008-01-01,Koei,PlayStation 2,Horse Racing,Winning Post
dbpedia_12781,Daisenryaku,1996-01-01,,,,
dbpedia_12782,List of Monster Jam video games,2002-01-01,Team6 Game Studios,Xbox One,Racing game,Monster Jam
dbpedia_12783,Hexic,2005-01-01,Carbonated Games,Windows PC (Microsoft Store),Puzzle video game,
dbpedia_12784,Dark Summit,2001-01-01,Radical Entertainment,PlayStation 2,Snowboarding video game,
dbpedia_12785,List of Saiyuki video games,,GungHo Online Entertainment,Game Boy Advance,Fighting game,
dbpedia_12786,Oddworld: Stranger's Wrath,2014-01-01,Android (operating system),Xbox,Action-adventure game,
dbpedia_12787,List of Saiyuki video games,2001-01-01,Enix,Game Boy Advance,Action game,
dbpedia_12788,Record of Agarest War,2013-01-01,,PlayStation 3,Tactical role-playing game,
dbpedia_12789,Ultimate Spider-Man,2005-01-01,Treyarch,Nintendo GameCube,Action-adventure video game,
dbpedia_12790,Psyvariar,2004-01-01,,PlayStation 2,Shoot 'em up,
